"SURVEY_YEAR","BIOMASS_MALE_LE102","CV_BIOMASS_MALE_LE102","CI_BIOMASS_MALE_LE102","BIOMASS_MALE_GE103","CV_BIOMASS_MALE_GE103","CI_BIOMASS_MALE_GE103","BIOMASS_MALE_GE110","CV_BIOMASS_MALE_GE110","CI_BIOMASS_MALE_GE110","BIOMASS_MALE_103TO124","CV_BIOMASS_MALE_103TO124","CI_BIOMASS_MALE_103TO124","BIOMASS_MALE_GE125","CV_BIOMASS_MALE_GE125","CI_BIOMASS_MALE_GE125","BIOMASS_MALE_TOTAL","CV_BIOMASS_MALE_TOTAL","CI_BIOMASS_MALE_TOTAL","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE","BIOMASS_FEMALE_MATURE","CV_BIOMASS_FEMALE_MATURE","CI_BIOMASS_FEMALE_MATURE","BIOMASS_FEMALE_TOTAL","CV_BIOMASS_FEMALE_TOTAL","CI_BIOMASS_FEMALE_TOTAL"
1989,15648.727775508637594187238976298150884,0.2226569642587775613039564631008834300561,6829.22451317326217095707049563835885239,28742.9808110623625441633810137666760988,0.2198190402375007566868893441182278687887,12383.7787326871540290418469037055292579,24550.1351312851268862029686945145475472,0.2386216440682567481246483448436203104859,11482.0594699652453928164631651986809332,12504.2079509699223321748267445288918399,0.1747357086857163638087984024191568196197,4282.466010217945400776851202140550065409,16238.7728600924402119885542692377842589,0.2882671327285738953163984166285283806896,9174.964803162484745549260652402602725768,44391.7085865710001383506199900648269827,0.1804687267017694350148407110323804271222,15702.1776444795677810044742493282467848,5164.64606742337724676671057304300103378,0.2318205968752979763181916648698022416074,2346.651814639505587831626300163275107798,7089.822299594749467873924586116676037482,0.2292686021787927110192087197776949431456,3185.92835071527897619222156250526908258,12254.4683670181267146406351591596770713,0.1891736298356152889838037514613256814781,4543.715634881306367868733983212081745606
1990,15651.7327850483767894145121542437851809,0.1421440914881450050364561043354802988118,4360.610620413993574329317367096619885704,38788.7257111370825991905854633389046532,0.2907393912580364705326649898631787362874,22103.7245818246486550789604934025830741,34521.0982229155115842058952448987913355,0.3022115005495827333719579248635852796496,20448.038873350988072984692666530746728,14918.6414337222830714391509412424232679,0.2491950883244720819583001213352952192241,7286.59825272480416133333960497377800975,23870.0842774147995277514345220964813854,0.320987055199180696313984296762157245007,15017.4965967447334617034927422008486099,54440.4584961854593886050976175826898341,0.2231315316289825222719632827215493401861,23808.8704582023155793056599218647807979,3869.015676890026142397332812221304040006,0.2032082109610819627452300417191819824097,1540.982877607155449379104485745873214498,18662.5762402355204390075559771648163283,0.4794567753283380469506999877117252507525,17537.8813019866601396844060907848784231,22531.5919171255465814048887893861203684,0.3996301978534875554752767587847850364131,17648.436890158049394332059216196439885
1991,17783.9105681617698184541714562542765312,0.1396078052832084009570877238182968238854,4866.234538596884070323463910535258628629,38580.9503329256853599891776969026387306,0.1803149617839803496029642613957544773611,13635.1762663474322471485415654181419746,34693.2923627933619330162641660154463679,0.1904311123347243044734147775652283457393,12949.0972201930495704971312078123332838,16466.0412266040399087397501857192813919,0.1736787085211489172043168762068903542041,5605.209518397465492240721834806126419161,22114.9091063216454512494275111833573386,0.2016438564072480331499903851319176610198,8740.297690337149051714388729393246975805,56364.8609010874551784433491531569152621,0.1465932687575395090971248473734562497466,16194.910037006709976868139135639675324,3389.791935781074455991577301002783924312,0.2479413073941130313184099509819905011975,1647.320110929098449991201664905720699392,17055.6751502925324979209574240550371402,0.2164076214532519185695412826183289282664,7234.317059446118116766035055563976883884,20445.4670860736069539125347250578210645,0.1934018122098021981291284574919386104286,7750.213156408098993927049552706452227731
1992,11294.8340213757742241215638009788368336,0.1464058506198545262523500669063512943988,3241.114373718801076774452561468363748585,26669.959758587173925561770423146728846,0.2212943979369183978125158284600927678493,11567.7488680456447773609193467965890235,23776.1534558122771794761992037724425493,0.242492868493188896102703414935409770624,11300.4734003389638690332296759086747605,10113.2707565307193818669208555652493822,0.1355915199492130136123621343683078845097,2687.696556930418141931374004500344289765,16556.6890020564545436948495675814794639,0.3081309565681267648696771429411236705606,9999.191702817093349853431860356173567142,37964.7937799629481496833342241255656796,0.1713844020796744008640934382629176897119,12752.8840248318996323102719101238447174,1643.726952946450536361594002236488434675,0.194409337380286945651045290777916910329,626.32950080261759348740771479630871887,15212.8574922991001531191494242811337378,0.2310258283732527157204344311707109872434,6888.543488001981474419835659646822919587,16856.5844452455506894807434265176221725,0.2105630572040388517111563444161241675582,6956.772951425542789498906669873814880465
1993,7155.191371187140456086494877855966034162,0.120633208733730237641882970738648323447,1691.78124065199942196843254728505476876,12864.2659773550852213225440775673475178,0.1962333689857539884899494912601461071118,4947.820574439795138117744247068433726467,11057.2728073011898149645400594869355198,0.215309146130215983331532054483391770904,4666.234654670995775006829139403881784462,6448.187537240302077030672564135882278664,0.1560841130049524636916782116402821458393,1972.660879189893207113381296655202258129,6416.078440114783144291871513431465239102,0.2544860933316026588972882617946155110743,3200.293363998511236562693983044090997049,20019.4573485422256774090389554233135519,0.1492589399732956617355896716605422447916,5856.642646060672906333078880537619219515,912.683555494798825082965643708144263076,0.2082897474954939077356303380643195704223,372.601149541910447119966334125571023504,6469.805920740561122813521554615834500912,0.1958604744133198286584943283538715999499,2483.671343716769542022681634895646800671,7382.489476235359947896487198323978763977,0.181999468131573643812787188431195974711,2633.473949997079380442878596356591379262
1994,5110.754475108713319898209548685371802127,0.1263579725321844890802834659633810592831,1265.737764225670477413166694878056535502,11602.3144757560194741682967018627102414,0.1741053637383327413387825030745111224699,3959.249356735729240579654072450218394624,10117.9329545772285744097098788906060065,0.1875333374872495413175122236010673766311,3719.00148147042676834100706030042915014,5865.032314646079843258210371428081509698,0.1566500599478961042343176628609720763602,1800.765020823886257499962135824393752234,5737.282161109939630910086330434628731706,0.2091516430391185566184055785578697366172,2351.925501527330798001979036919850688115,16713.0689508647327940665062505480820436,0.1416487790072608653420332924474686490221,4640.076188294137405588446006324012836017,1137.075405424889427752163534925725057729,0.3426565204760593751073061434517086419319,763.667551805922393723422555623034644612,4578.627914843832037653217190442111243923,0.2777096099793200815999272294533049954537,2492.196786044547982661072374262467015994,5715.703320268721465405380725367836301657,0.2373657671174755011423675019108121475859,2659.156114333714184202949184945717393377
1995,3611.676027970215716530440750880731490327,0.1303076198262485928325912804439051984583,922.432657305104159677505835420788375074,12668.7625782691096563351756842783630991,0.3018955162014555665674849732467133429956,7496.299531672462539369129593730415465331,11434.3021127261684925904228852532397102,0.3187960261012387142313820627862312163119,7144.611746565077147912827606230648566404,6410.809696965800858164663455651629382975,0.285960817680474887744694054627671336266,3593.151150558985372976716752391796022055,6257.952881303308798170512228626733716166,0.327395683506722440335111620207366211131,4015.70045141723334452007550033413971627,16280.4386062393253728656164351590945894,0.2463685696091136006666972902840105815464,7861.537209175220341294957762839575135811,807.712942456028609763746547052855059373,0.187332965676937201536301714289312033695,296.570071414828994585304737119089679956,6666.686244809846897449311013453513051132,0.3100703342128491217733014527315197110684,4051.597598759970880400717132737742813906,7474.399187265875507213057560506368110508,0.2779086941242578505395748231044509810959,4071.313014293088393318719345341797778307
1996,2974.05256552018534056491762279293236779,0.1439993315522987600856113812469510185971,839.392699615159564791026926049323524684,8478.702955791370929449152153881371708608,0.404086544401024099652197447941071604148,6715.214365680628802616957592086871287504,7239.05098429765260401480663472036625667,0.4366024755384245736569175255583210808718,6194.751657374719438868256071896184110227,4467.521964121514809112814841608170848947,0.3507408339266820475460920443122567747678,3071.207063392227292337084391095157517421,4011.180991669856120336337312273200859675,0.4701625912132875919282377828682877861389,3696.378207783208845086804160732968395388,11452.7555213115562700140697766743040764,0.3211347229259932416890775389486644448419,7208.639843308030782835784992348351992642,423.572798824974781365220001366746858453,0.2111259321016921267282137318797843350787,175.277315851096835684765169438535841837,4046.787228572683780127403287241935729071,0.4461911555376834701043214948732251184934,3539.055712674691339189740639226327914341,4470.360027397658561492623288608682587513,0.4047727178270909891730300368481059723503,3546.580364792464817091424209117088011533
1997,1993.76039575922950661130586268116178081,0.1282014106093540640412821272051658871393,500.981674500658596557565927580373229095,3762.770544869257363920232609094614326441,0.172028656480375388775478969033186381447,1268.716548496465270659670056706878538095,3038.955068696326046916179225007931419464,0.1890307248943716725416994496757831803214,1125.933523931899489660957938659354515668,2557.056822447757813667162885845164301723,0.1640868621110681783149620661328891262695,822.375683260896708127576928657724325309,1205.713722421499550253069723249450024726,0.2320996245404840492432198610429272702413,548.497576463585322102692775490320532515,5756.530940628486870531538471775776107231,0.1387533678688163964601973973412870626642,1565.526588296366310006032412577377042019,442.001050579181889693719926043550900849,0.2263940245440668220473954494037907769649,196.130137518920186109185501397463384138,1450.69393043916561641541277602004582189,0.3110197311532017393839453990251576092645,884.341095012310837264407330683555298826,1892.694981018347506109132702063596722729,0.2544865940873480410653457126239385845142,944.064378756531130237972562717993386417
1998,3018.097447425788323523073082934282383328,0.173075025284959780545587166512024548977,1023.820292370354136603342270863119454703,3686.770115246802032880563944984503067597,0.1732957019207806893145138565548320795667,1252.246773286814065740430394515065066481,2702.982161054280436716922774882439214603,0.182254344435335230998588423377292718645,965.555273895373041992870162720857645375,2558.031843746808783413018806904585946597,0.1708993022477952295794321501265320959122,856.845080158982716658765659919224730031,1128.738271499993249467545138079917121003,0.2022505213036421527145874286873369316549,447.444291499441385429352973262749718521,6704.867562672590356403637027918785450921,0.1533390701993671904235408353843441012029,2015.111589425420162632786541603658039075,1413.03945595059367997109782970785943801,0.2510635493717651845512877386372084622723,695.334894378076020457665929578098532916,1075.972231251895868834963651469917995706,0.2395479732172648023265758614554015030447,505.184055779521611759901987631903212816,2489.011687202489548806061481177777433708,0.2090742474682332555097427815507257843276,1019.960961065336245115527986221477972329
1999,4339.828489566616191448436940612214218177,0.2524499345425061725963560409880349013522,2147.355259508919551878442227536046976599,2375.026615042986127779144441605793435472,0.2074191999602254987664328135487986811688,965.54719593785895244232090088503712296,1738.82764422854876765946134579559541125,0.1879732302783241007194878943596881670694,640.631976398462068492907321001590852582,1738.82146681615833017484316807273060253,0.214420436948183989531953520730152014539,730.764163031621637921713522781738877118,636.205148226827797604301273533062832935,0.2389150497149508938518217695028535005536,297.918009850339720923106233243039070561,6714.855104609602319227581382218007653624,0.2286489123219438308035918105113220099851,3009.274859494138344197738249010111870403,1793.130309765200389754796079972866445981,0.1980466075426168121642775453902257231679,696.041814472445530438064891977009002054,1554.256735853873436547922950332409107978,0.208590027687994717549045977810143059567,635.436812909383034246539631174897368622,3347.387045619073826302719030305275553962,0.1764618193454958607577299699463128544079,1157.744575922032789516204769493056680149
2000,4037.120036045094681515108259662709524967,0.1513105013328762481186888743984442690743,1197.282966926166103085688615067175573663,2886.844727475797716135213311077238325422,0.1542738551546434734909358202450180974261,872.914744067472960750283793429541384992,2084.314992754345531527069766112482467205,0.1636043250814334239189659309984599208496,668.365777387507495860232042125367737418,2234.076433889120221644794464178215679392,0.1562516333456744189950339269265143089289,684.193059955939111727262472898233073943,652.768293586677494490418846899022646044,0.2365012805502587385453018501629711971334,302.585853178278693323680773359983694653,6923.964763520892397650321570739947850395,0.1373182617178971293681301004659502463936,1863.542138824412833230742341107330327989,1752.870788488279802823583207335931345052,0.1757169575164332612098206830280585017793,603.697878870280192394498300205763406086,1246.348230620661460274237281139293270009,0.2546427781851413978781588429780062451215,622.052209021505882119621262815699225928,2999.219019108941263097820488475224615071,0.1676473902058561311877474687914603567606,985.510032770388234469055612807839272496
2001,7999.048360585186639466632854838244040446,0.1656213061267545063124084114633599685433,2596.633161012338204338649340714718123965,5110.485838772188118573018534843514599698,0.2162155308381620301650847285561918072511,2165.734160603235242581474984812048566342,4113.35855785077278726776050235030042479,0.2417639504384202418714051424588363304367,1949.145156450744547140662527072361157524,3214.881589962355174396178052393750911008,0.1803328589319601929480610909102490812279,1136.307624961449084277016835353182650283,1895.604248809832944176840482449763688711,0.3235157410360833802018531403483051604913,1201.985313999128112413525783956893032161,13109.5341993573747580396513896817586401,0.1691689528661545812565975231994187515171,4346.743299213925361756415505053557908315,3741.045956498791136411640296379432804052,0.1744197341731570224527840113730389583985,1278.9239928736828760408346981995094824,3247.477224506551475622851819704261216346,0.3008245326249145238063063757193588669372,1914.764803813586405348482211147258162526,6988.52318100534261203449211608369402039,0.1876142897778119967873792375005485775344,2569.847753872181945566977639797671313868
2002,8575.069135848620531673237527216329453258,0.1693118816447436482515640907847118571176,2845.647737623619830973315439213490691679,4497.566351325171209479573663405203989795,0.1872759031104123774614433745455009626924,1650.880168477110409909569900257726265658,3160.434068123109726208416434621607973432,0.2161729356253309775355995621504158316947,1339.072608298700596351601106995610621457,3209.839195803886987490517380347052627815,0.1738602900782148586552947863824233821259,1093.804604426299879805573508187749083224,1287.727155521284221989056283058151361996,0.2500229185513879831031055862001218757254,631.044151373764799863725651852099337207,13072.635487173791741152811190621533443,0.1648606321134756325499543151715625182933,4224.119381616868571318323777126230152145,3732.940002512082835628047185132728513765,0.2011310975237205850736921342429412142173,1471.588226603092777344900939792384296569,2766.362578132700882215762740868595837999,0.253616041127411541948809944986806086007,1375.124093762509172426117735138389200396,6499.302580644783717843809926001324351753,0.1972394837535834718460466867408361438797,2512.561408098831502891011866698056217081
2003,12316.6952828730448609940637851431012201,0.1649452870281312910832752461778808134027,3981.898443796189214320209629146955398808,8587.569762854640606693317071147346566799,0.2425682581602297268349503611296521171647,4082.820804842010183461481575134746847238,6832.634631048226735636587794286654779508,0.2641017087869818796719604912397854642606,3536.840543890814466361627964149685561256,5729.065744083049792280909410457760272135,0.216577934149716793469558828639239889004,2431.946877984377322375000302680829712213,2858.504018771590814412407660689586294665,0.3121170869878792155617546173865559137914,1748.688377064984467353020632980658951547,20904.2650457276854676873808562904477869,0.1677217468664015892122811676934687853745,6871.955706838303180060618077380345255919,3984.091819217529754036704411744537967165,0.2781682024839715338067935144132562115917,2172.165413370359201185969029279580995755,6312.564395681954940949832196726306201088,0.2430017462888094480549699010725448408564,3006.56977655410517453409245912110249125,10296.6562148994846949865366084708441683,0.207255657838451695840462396066902469001,4182.71890441653451840759405178824825932
