"SURVEY_YEAR","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE","BIOMASS_FEMALE_MATURE","CV_BIOMASS_FEMALE_MATURE","CI_BIOMASS_FEMALE_MATURE","BIOMASS_FEMALE_TOTAL","CV_BIOMASS_FEMALE_TOTAL","CI_BIOMASS_FEMALE_TOTAL"
1985,1607.774676252559328128685429758815191796,0.3574208679065910034315806808273403247172,1126.318351561479121206194141112825562041,5770.578256443438491000313413809078575139,0.2497056113547042198121356437478734418935,2824.253711934929029159478429135112289647,7378.352932695997819128998843567893766934,0.2506246794851529544504435713731451385239,3624.426784215134653267748590425594235407
1986,1854.972784568032045228747118050491598557,0.6494737959609971745932339645243155698259,2361.322182963571993506555058306236079738,5125.021093032974784448225625718779467317,0.2877242848499302076203434994632628333219,2890.202336514091787814929134983626554508,6979.993877601006829676972743769271065879,0.3311034011868416456876550131590418037327,4529.755437748568265609563838289832816087
1987,7094.431293755266339033170608631988181351,0.4699830149228843362884462802886089472681,6535.153928860623577814820511424543232353,15450.6790799791861070472993088974079501,0.3199202149659804641141862162806156732933,9688.249762369144227601279952636152008176,22545.1103737344524460804699175293961315,0.3201174542565702827577396427574905579179,14145.4833439956027957330260918285375259
1988,1205.814852204399892716248294701855136815,0.4148970166323616460113340897676314249796,980.566410189571300475815644707765297638,18026.6773130901200311084200316638790158,0.4218580742339518916612473261266026132696,14905.2107772286538337324242146603969535,19232.4921652945199238246683263657341526,0.4112766903941007463100241534705010793627,15503.3564225146929885016919102011561121
1989,1325.312658842112445269411012846821863083,0.6337468072662744665089711073432241695391,1646.228825694701361009833170555067706186,11662.1304029617780485560706599122516812,0.326574304782375275083099292857255704643,7464.762172112143586288472423891463020732,12987.4430618038904938254816727590735443,0.3419432752512294597325389052032938371732,8704.298882676472932771343361702194958032
1990,2880.691874224619070546224780388626448531,0.6515014523050093957176694227088543587424,3678.478881813134421371062717113167000019,17923.2520988045396786540356374244994521,0.4137313170189769802473090029557631317919,14534.2049643590292346346948893631632782,20803.9439730291587492002604178131259007,0.3980190239635234492204407487905127447726,16229.5163304843082614948715838777935991
1991,1832.323770975368064488688776012485897275,0.3483636849500051779594877900658357251156,1251.097519321798382159123630176912489133,15470.8718728374732009154807226530977945,0.4386772601041916969590757163616265238909,13301.9705818147212234180694180961134082,17303.1956438128412654041694986655836918,0.4148234163646936113991314690857839098685,14068.4306327465288934783481971056223094
1992,1088.146354571314848505303431119635034703,0.2624357354095655280133696035563097092865,559.714238038515282561464571704236801403,10962.9285300573146032170966124201442363,0.2588087245938235572864406542698008778422,5561.111039327653936348821824850235912552,12051.074884628629451722400043539779271,0.2472405906857646976602417754906846429757,5839.849150832973362496075317135189126858
1993,1171.299530828907558193324710172119063567,0.3313201435524205899988403347688716963518,760.627252246348415656515777197027803622,15922.4152735218134983067471550343440936,0.2487431482822707731344091702114420424462,7762.759738651317635097207007968919909919,17093.7148043507210565000718652064631571,0.2479473077630838701314509395584990608602,8307.147508201113185897442650013964521407
1994,1103.487158054330182468720163749894611444,0.3364563624567761151520868833639564405733,727.69953942478199708433135143584842509,8085.347330511591459468373722523966147056,0.2188292698731758065703029955698663515696,3467.848879893489958372320339468796567973,9188.834488565921641937093886273860758494,0.214207312910863814696716351218400348109,3857.898467373620183403999642247781153432
1995,2985.988227541611500104805697545720577961,0.2964682743179280779056911835826274395935,1735.091522827704231994059565546927694612,7575.745921200437886480015662528183880548,0.2483135586045501487559038505006821737764,3687.074440403285905243078344119513683188,10561.7341487420493865848213600739044585,0.2457910088668770791676303063111758697541,5088.119411933988781021142255805858493738
1996,5397.922846716798339418613995137677787251,0.3394124053728791840800794773856759421584,3590.959075745881172382393214077789936988,11926.5613631021999633170784420274562604,0.289590371151165068992096278016053394044,6769.481970127906088386586324944794545502,17324.4842098189983027356924371651340476,0.2710952432011325332765910924991855878378,9205.307109982320986346716772684115120951
1997,3045.160973212513749591638008702670300788,0.5195011610151246145487687794075595636869,3100.650735681221450056219720340221771582,21028.3001539919107842446587793868542914,0.3378485154763172871318039806721290739992,13924.5847804324992751120417462366164453,24073.4611272044245338362967880895245922,0.354808842120669865701627322528084848903,16741.2946620255014591471021793702806134
1998,2169.184957687210531012852209193243418287,0.2836019406041204250043893899753325347825,1205.762724517545126336210142727593432037,35660.5484803799711396981255356324407884,0.2551183886573173031002944608250586990571,17831.4168672233395009400712363798582656,37829.7334380671816707109777448256842067,0.249354964742205649347326818092159140441,18488.7424214063091647923198423185629858
1999,1168.852456737060710106336472168263207334,0.4761919675312099484621812678063865776235,1090.932376209526413508396602388144024597,18974.315670064351039943996362402948052,0.3547006746441269470183843464557966757258,13191.1970354016117246622580457094448702,20143.1681268014117500503328345712112593,0.3389257154086675708278493660123796406295,13380.9938292275479060021240706152912828
2000,2621.536165958658840061130652127960572166,0.3174722578484064439481000988521355276805,1631.239411050774327103481339649553415448,26194.5801037875768778450583022956733425,0.3494685869184766031501541969350530020226,17942.1984718352339134549394943452732788,28816.1162697462357179061889544236339147,0.3290676460910255819572573907065373164009,18585.6050387265691741781413451435678132
2001,1696.917519846657055064102284614434376019,0.4531150229218217634704981576397461746587,1507.041688967447539532076546786181873795,22753.5249278720533429669454242965271758,0.3059794268054567131890642715932592914701,13645.7366098585649029756768941170418721,24450.4424477187103980310477089109615518,0.293471710069241622585094050690070424531,14064.0057878799043411165704766742444749
2002,5180.417327322628652489993153124063705615,0.4548334022683170427873363340366256760907,4618.204602785550278561719941782729033101,18915.0233504373237031712896747340126075,0.2760286990149178668326435748693863366125,10233.3350030256943909205458830063906976,24095.4406777599523556612828278580763131,0.2884470964732553695297101926067999083126,13622.5094074171163790857719960186236715
2003,5653.202523898536578486168225628940084548,0.2418946750587912886588012166674177633847,2680.259991617551588113103960919260519188,35339.7457940471203125590783713294271691,0.2306955686506994874046423150810088451403,15979.3365937805771884352798437501060501,40992.9483179456568910452465969583672537,0.2207917677243181712612471837500028116684,17739.774825767640040213213964903410194
2004,6188.839136730544715253256727804828150681,0.4750632217550029102894351753675413052153,5762.576124068580540472615442882107765793,34607.079430615593286988517938082549107,0.2728256470988248394658616797152849572811,18505.7297261219346352118414814192735639,40795.9185673461380022417746658873772577,0.2537900758326481499369071675216182257151,20293.0545630638574678684737507842372322
2005,8482.876011772899922538950558113015196012,0.4459674741180523804096307366368617920108,7414.850104924877166197312621668703750809,42442.5871744922952044571711032824199116,0.2127134415349191393552713311151220962511,17695.0932196428684588640231474426902536,50925.4631862651951269961216613954351076,0.2046654771541769582425575598394120675783,20428.4610757363004798202382114934822062
2006,6538.013184486456095910649891944440808165,0.3037942680059179945781314465702537060515,3892.973422004443471811758617748820081932,36646.7276356323511737536766708908819386,0.1978935073956297406019314274348648344735,14214.2129541197733902560990615792500582,43184.7408201188072696643265628353227466,0.1991298083424250957594597144742296007484,16854.7635591420168933688302729424959119
2007,2257.434901901550074769447102325963271601,0.263906103783033011343647412491465915898,1167.671665029155981318371485449357688522,42532.9243162832057394461145874669444452,0.2276583236973134320271631646128097927729,18978.629533507881856056791721356372495,44790.3592181847558142155616897929077168,0.2230648047171010168481250838459340289318,19582.6593551378483464043144023805248942
2008,1676.924284240003576908271943689217041995,0.4299758984180146963050214786440760263964,1413.232570362360290578595931074120541608,43833.5020769148909546579094229932556767,0.3268205841086426335399863498435058069618,28078.3538745172603787076566494519736506,45510.4263611548945315661813666824727185,0.3227713643583033012193069001457747812274,28791.3463218713935395262606639382630818
2009,761.67758337418591997729255785569096203,0.3265842124131473657231880425953060057061,487.553672410855477960706861122426661287,46225.5106488784626772916676381528188048,0.330682560220331080648023010029859623059,29960.5016093720834482600851033675087333,46987.1882322526485972689601960085097668,0.3267278250007638270645127659619266637546,30089.9627554897699129549917075673059818
2010,536.09054393415861887376459093757814476,0.4668407481412855777251332196836537242606,490.527064779315015812851636028457022803,40623.4714589174118676073960743068559195,0.272817706500435425787108309245987915979,21722.292534475181739916340878877242816,41159.5620028515704864811606652444340647,0.2711928961530813344452898574027791515301,21877.8744149334511365159562178772205733
2011,3568.225032540724841681853420999488757802,0.7232557822702527571402101574198409913304,5058.249198964018488902232892439275396197,37719.1726757631490451667798416082403973,0.2589064321366202458653880529451926094572,19140.8433844287875846934473496964092647,41287.3977083038738868486332626077291551,0.2467839310336175210353721788081574059842,19970.5699648630585505076974756133060347
2012,2889.932328501555017143601987340268221934,0.5464253382588180661123569504789154068161,3095.099210287249623244217617380077303011,27026.7335940758576182032755063464850463,0.3315836271609154907498987261289007351483,17564.7798166534598164003517047973614792,29916.6659225774126353468774936867532682,0.3329506105077476710078841937303084057175,19523.1134792258203211133309198074762563
2013,548.174259400855698385913973344701082512,0.2739906125474614091039756242330577191264,294.381418187343258876706810019999975972,21585.4012608193310701233089966086055248,0.3666123367785113888750575375102493840015,15510.409817200369867019876817130114796,22133.5755202201867685092229699533066073,0.3598763902187523254216393714420744231454,15612.0884712679285112681840803061042909
2014,1559.702130997772282928948966964362401585,0.6221043939453847813224999786835434079529,1901.783195921800766191996279834691744083,50488.3173858753383636097747540156144592,0.2300199503176889091584603773822761076137,22762.1077031765988439031178474844969807,52048.0195168731106465387237209799768609,0.2267971121960509378026761725151866913293,23136.5074230230188122069461192346923663
2015,841.805441419197156163282389525299687009,0.6494733500535527319630903211857254696084,1071.591192258397996486737379746037712075,26045.1052576771460894966415117966938822,0.2924313763989648852168913553760008178412,14928.1557187585518556192547968258776785,26886.9106990963432456599239013219935692,0.294446458577010887248175370164190438832,15516.8410493535140438782640466865924063
2016,777.968006486897868394535897465168361149,0.5782053703028113956896682044259432968906,881.657547378013649587221437897395838896,33034.3185302331004087717217246087768293,0.2608398458646004109018606322057228801229,16888.6664451895055952080422788456074754,33812.2865367199982771662576220739451905,0.2566068520969893741114155566784778557846,17005.8702443627019967698895556407627884
2017,1193.56280504937014223320862283928240937,0.2907842831067384278466348412299160885455,680.255837033931831765838506092552432824,25967.8522561517328292282666785713383202,0.2551010827981873738582285721187533400322,12983.8773678358135960550678863176025153,27161.4150612011029714614753014106207296,0.2512690133147522999426609188426566838197,13376.6510468144890527871080372714751141
2018,522.160733826927420166113516823288799331,0.3262259918289913841332989335540319172389,333.871110442213004423854531671571371442,12137.7408693276575577229106282305236479,0.225823881540479778563007376494351329794,5372.343842238414415761358571893407374278,12659.9016031545849778890241450538124472,0.2230200132135853240541457522970825180574,5533.886388723722115596301007438641587748
2019,352.534533385504175849676050547073284851,0.2694990540266988775952639621321629887512,186.215137587908655356620812487341309077,12928.2504016666788806420287752135862923,0.1853333486200117866060222794114703096554,4696.230439928240092186618125871898928616,13280.7849350521830564917048257606595772,0.1838136744343492272238583492738985827406,4784.732161437211972688912031940667883438
