"SURVEY_YEAR","BIOMASS_MALE_LE102","CV_BIOMASS_MALE_LE102","CI_BIOMASS_MALE_LE102","BIOMASS_MALE_GE103","CV_BIOMASS_MALE_GE103","CI_BIOMASS_MALE_GE103","BIOMASS_MALE_GE110","CV_BIOMASS_MALE_GE110","CI_BIOMASS_MALE_GE110","BIOMASS_MALE_103TO124","CV_BIOMASS_MALE_103TO124","CI_BIOMASS_MALE_103TO124","BIOMASS_MALE_GE125","CV_BIOMASS_MALE_GE125","CI_BIOMASS_MALE_GE125","BIOMASS_MALE_TOTAL","CV_BIOMASS_MALE_TOTAL","CI_BIOMASS_MALE_TOTAL","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE","BIOMASS_FEMALE_MATURE","CV_BIOMASS_FEMALE_MATURE","CI_BIOMASS_FEMALE_MATURE","BIOMASS_FEMALE_TOTAL","CV_BIOMASS_FEMALE_TOTAL","CI_BIOMASS_FEMALE_TOTAL"
1992,11294.8340213757742241215638009788368336,0.1464058506198545262523500669063512943988,3241.114373718801076774452561468363748585,26669.959758587173925561770423146728846,0.2212943979369183978125158284600927678493,11567.7488680456447773609193467965890235,23776.1534558122771794761992037724425493,0.242492868493188896102703414935409770624,11300.4734003389638690332296759086747605,10113.2707565307193818669208555652493822,0.1355915199492130136123621343683078845097,2687.696556930418141931374004500344289765,16556.6890020564545436948495675814794639,0.3081309565681267648696771429411236705606,9999.191702817093349853431860356173567142,37964.7937799629481496833342241255656796,0.1713844020796744008640934382629176897119,12752.8840248318996323102719101238447174,1669.211822026057222815817056729010356175,0.1946590879004173167686022782335910353406,636.857411544844597456020720498966811138,14960.0619434207330906613232819669787847,0.2359318087307035109100245361852125432633,6917.926767147849414578091713136890805839,16629.2737654467903134771403386959891409,0.214073492673462098633580394714725265888,6977.377962561043144798807955280613317986
1993,7155.191371187140456086494877855966034162,0.120633208733730237641882970738648323447,1691.78124065199942196843254728505476876,12864.2659773550852213225440775673475178,0.1962333689857539884899494912601461071118,4947.820574439795138117744247068433726467,11057.2728073011898149645400594869355198,0.215309146130215983331532054483391770904,4666.234654670995775006829139403881784462,6448.187537240302077030672564135882278664,0.1560841130049524636916782116402821458393,1972.660879189893207113381296655202258129,6416.078440114783144291871513431465239099,0.2544860933316026588972882617946155110739,3200.293363998511236562693983044090997043,20019.4573485422256774090389554233135519,0.1492589399732956617355896716605422447916,5856.642646060672906333078880537619219515,926.303607604315383231258599774235354888,0.2082618447192615317095611782225100860424,378.110848255972123577646364830849937621,6481.876336629283812598167323010670223718,0.1992101845983298561279152763975218393892,2530.861331864392779899271071553284218461,7408.179944233599195829425922784905578596,0.1845025559489800663024841554352963470228,2678.983143896500459746577179315728574614
1994,5110.754475108713319898209548685371802127,0.1263579725321844890802834659633810592831,1265.737764225670477413166694878056535502,11602.3144757560194741682967018627102414,0.1741053637383327413387825030745111224699,3959.249356735729240579654072450218394624,10117.9329545772285744097098788906060065,0.1875333374872495413175122236010673766311,3719.00148147042676834100706030042915014,5865.032314646079843258210371428081509698,0.1566500599478961042343176628609720763602,1800.765020823886257499962135824393752234,5737.282161109939630910086330434628731706,0.2091516430391185566184055785578697366172,2351.925501527330798001979036919850688115,16713.0689508647327940665062505480820436,0.1416487790072608653420332924474686490221,4640.076188294137405588446006324012836017,1152.568819436081893344782138669998357806,0.3420322150289986120198457922706533655594,772.662705918758832369292135847447037584,4610.644402765253030901425716430504756534,0.2829116056555528600197727952003805563092,2556.633429742486384021897381273875089584,5763.213222201334924246207855100503114332,0.2409015971387402310397969109181128182362,2721.199848963637666614717780680278126223
1995,3611.676027970215716530440750880731490327,0.1303076198262485928325912804439051984583,922.432657305104159677505835420788375074,12668.7625782691096563351756842783630991,0.3018955162014555665674849732467133429952,7496.299531672462539369129593730415465323,11434.3021127261684925904228852532397102,0.3187960261012387142313820627862312163119,7144.611746565077147912827606230648566404,6410.809696965800858164663455651629382975,0.2859608176804748877446940546276713362655,3593.151150558985372976716752391796022049,6257.952881303308798170512228626733716166,0.327395683506722440335111620207366211131,4015.70045141723334452007550033413971627,16280.4386062393253728656164351590945894,0.2463685696091136006666972902840105815464,7861.537209175220341294957762839575135811,823.580401856861878145199500615883668685,0.1877158170081737126856431158164361869843,303.014173292702474017350709674410653689,6822.814052755393482474369868234467666521,0.311317766661744573846459612731760705752,4163.163937174263825530704313800013715779,7646.394454612255360619569368850351335188,0.2790616935481312500197923421321746245473,4182.278940640625364466338960191901807379
1996,2974.05256552018534056491762279293236779,0.1439993315522987600856113812469510185971,839.392699615159564791026926049323524684,8478.702955791370929449152153881371708608,0.404086544401024099652197447941071604148,6715.214365680628802616957592086871287504,7239.05098429765260401480663472036625667,0.4366024755384245736569175255583210808718,6194.751657374719438868256071896184110227,4467.521964121514809112814841608170848947,0.3507408339266820475460920443122567747678,3071.207063392227292337084391095157517421,4011.180991669856120336337312273200859675,0.4701625912132875919282377828682877861389,3696.378207783208845086804160732968395388,11452.7555213115562700140697766743040764,0.3211347229259932416890775389486644448419,7208.639843308030782835784992348351992642,430.084669335740674991520229151160732713,0.2115462656926231562231085607833949861208,178.326299230060240966194316793154494942,4153.827466488922032137876703624760555447,0.4477570123050709371268063319864526315267,3645.41453701061092022869895550608768171,4583.912135824662707129396932775921288155,0.4065723612959627101146153551962474359245,3652.836282829487600723897144647950345072
1997,1993.76039575922950661130586268116178081,0.1282014106093540640412821272051658871393,500.981674500658596557565927580373229095,3762.770544869257363920232609094614326441,0.172028656480375388775478969033186381447,1268.716548496465270659670056706878538095,3038.955068696326046916179225007931419464,0.1890307248943716725416994496757831803214,1125.933523931899489660957938659354515668,2557.056822447757813667162885845164301723,0.1640868621110681783149620661328891262695,822.375683260896708127576928657724325309,1205.713722421499550253069723249450024726,0.2320996245404840492432198610429272702413,548.497576463585322102692775490320532515,5756.530940628486870531538471775776107231,0.1387533678688163964601973973412870626642,1565.526588296366310006032412577377042019,446.173818233382802832399640296849604424,0.2268238514267999545125417200206607345961,198.357613160693864067734326174981052966,1416.28430435804643878261624501379265789,0.325106946169050080285938537641382352204,902.469975590123809452539987105884217465,1862.458122591429241615015885310642262319,0.2626423443361442958551119801898065704679,958.754320388801728831838255763664693365
1998,3018.097447425788323523073082934282383328,0.173075025284959780545587166512024548977,1023.820292370354136603342270863119454703,3686.770115246802032880563944984503067597,0.1732957019207806893145138565548320795667,1252.246773286814065740430394515065066481,2702.982161054280436716922774882439214603,0.182254344435335230998588423377292718645,965.555273895373041992870162720857645375,2558.031843746808783413018806904585946597,0.1708993022477952295794321501265320959122,856.845080158982716658765659919224730031,1128.738271499993249467545138079917121003,0.2022505213036421527145874286873369316549,447.444291499441385429352973262749718521,6704.867562672590356403637027918785450921,0.1533390701993671904235408353843441012029,2015.111589425420162632786541603658039075,1433.184458455369679619928911028689302044,0.2519314584535282339840627946934090382839,707.685931669119002355329168137912488514,994.74258811197969322044742385966089087,0.2404174375171840599331323154861248959342,468.740789485263920810572948742600240989,2427.927046567349372840376334888350192905,0.2063585981427659029751363286939559035877,982.006298576186487580267169828183945107
1999,4339.828489566616191448436940612214218177,0.2524499345425061725963560409880349013522,2147.355259508919551878442227536046976599,2375.026615042986127779144441605793435472,0.2074191999602254987664328135487986811688,965.54719593785895244232090088503712296,1738.82764422854876765946134579559541125,0.1879732302783241007194878943596881670694,640.631976398462068492907321001590852582,1738.82146681615833017484316807273060253,0.214420436948183989531953520730152014539,730.764163031621637921713522781738877118,636.205148226827797604301273533062832935,0.2389150497149508938518217695028535005536,297.918009850339720923106233243039070561,6714.855104609602319227581382218007653624,0.2286489123219438308035918105113220099851,3009.274859494138344197738249010111870403,1814.097301202030925236107908940140715646,0.1981755321003054536699745001688072571732,704.639007976983518939821439156905482603,1427.115183768117013238998449468235899844,0.2020353471271357456859818960897208154899,565.12231462427537709400292662771940691,3241.212484970147938475106358408376615475,0.1718935647898404723814377590676411752329,1092.001393834397687419581310068313806015
2000,4037.120036045094681515108259662709524967,0.1513105013328762481186888743984442690743,1197.282966926166103085688615067175573663,2886.844727475797716135213311077238325422,0.1542738551546434734909358202450180974261,872.914744067472960750283793429541384992,2084.314992754345531527069766112482467205,0.1636043250814334239189659309984599208496,668.365777387507495860232042125367737418,2234.076433889120221644794464178215679392,0.1562516333456744189950339269265143089289,684.193059955939111727262472898233073943,652.768293586677494490418846899022646044,0.2365012805502587385453018501629711971334,302.585853178278693323680773359983694653,6923.964763520892397650321570739947850395,0.1373182617178971293681301004659502463936,1863.542138824412833230742341107330327989,1776.139645184782074347579601841626814424,0.1757462942672851721193528075567296001748,611.813923055174923649462957980225220886,1136.432315464560735579125940355363023706,0.2698497473974714540803042296355908592295,601.065307594373201433265712462523726672,2912.571960649342809926705542196989838152,0.1676347387865882608688949707938531119476,956.966550048363857793965635214749000242
2001,7999.048360585186639466632854838244040446,0.1656213061267545063124084114633599685433,2596.633161012338204338649340714718123965,5110.485838772188118573018534843514599698,0.2162155308381620301650847285561918072511,2165.734160603235242581474984812048566342,4113.35855785077278726776050235030042479,0.2417639504384202418714051424588363304367,1949.145156450744547140662527072361157524,3214.881589962355174396178052393750911008,0.1803328589319601929480610909102490812279,1136.307624961449084277016835353182650283,1895.604248809832944176840482449763688711,0.3235157410360833802018531403483051604913,1201.985313999128112413525783956893032161,13109.5341993573747580396513896817586401,0.1691689528661545812565975231994187515171,4346.743299213925361756415505053557908315,3796.641381311041615773161434958268350191,0.174638502957013700493300817029366147964,1299.5579435097454863610126727676013072,3164.06473983421277962894744014257839741,0.3112557412721244324723810350567735878173,1930.273299418975297516336294523859638672,6960.706121145254395402108875100846747606,0.1898466893782410281919766518263311872623,2590.075345155196787458549465401540925834
2002,8575.06913584862053167323752721632945325,0.1693118816447436482515640907847118571178,2845.647737623619830973315439213490691679,4497.566351325171209479573663405203989795,0.1872759031104123774614433745455009626924,1650.880168477110409909569900257726265658,3160.434068123109726208416434621607973432,0.2161729356253309775355995621504158316947,1339.072608298700596351601106995610621457,3209.839195803886987490517380347052627815,0.1738602900782148586552947863824233821259,1093.804604426299879805573508187749083224,1287.727155521284221989056283058151361996,0.2500229185513879831031055862001218757254,631.044151373764799863725651852099337207,13072.635487173791741152811190621533443,0.1648606321134756325499543151715625182933,4224.119381616868571318323777126230152145,3785.903386978236498091824591726465427403,0.2012454094748683178358132160159410635061,1493.315527595663060000140655726384896298,2582.161556531244752199317328620840991073,0.2583283515834237201069846631060691494175,1307.409255304775914561837962691862838911,6368.064943509481250291141920347306418495,0.1965372329091048173739404399017289504488,2453.061251446343523238091065577444063658
2003,12316.6952828730448609940637851431012201,0.1649452870281312910832752461778808134027,3981.898443796189214320209629146955398808,8587.569762854640606693317071147346566799,0.2425682581602297268349503611296521171647,4082.820804842010183461481575134746847238,6832.634631048226735636587794286654779508,0.2641017087869818796719604912397854642606,3536.840543890814466361627964149685561256,5729.065744083049792280909410457760272135,0.216577934149716793469558828639239889004,2431.946877984377322375000302680829712213,2858.504018771590814412407660689586294665,0.3121170869878792155617546173865559137914,1748.688377064984467353020632980658951547,20904.2650457276854676873808562904477869,0.1677217468664015892122811676934687853745,6871.955706838303180060618077380345255919,4041.197011681440608447523750775263311626,0.2784476884508521022838689972085520345087,2205.513454295289064847129993180250288069,6057.661958315955905244426668569819435113,0.2528744601074161880428268711699043875635,3002.382874555866397276208659921680867697,10098.8589699973965136919504193450827467,0.209394274960604889724196359101373084705,4144.700773825931626894865953427232522917
