"SURVEY_YEAR","BIOMASS_MALE_GE25","CV_BIOMASS_MALE_GE25","CI_BIOMASS_MALE_GE25","BIOMASS_MALE_LE94","CV_BIOMASS_MALE_LE94","CI_BIOMASS_MALE_LE94","BIOMASS_MALE_GE95","CV_BIOMASS_MALE_GE95","CI_BIOMASS_MALE_GE95","BIOMASS_MALE_GE78","CV_BIOMASS_MALE_GE78","CI_BIOMASS_MALE_GE78","BIOMASS_MALE_GE102","CV_BIOMASS_MALE_GE102","CI_BIOMASS_MALE_GE102","BIOMASS_MALE_95TO101","CV_BIOMASS_MALE_95TO101","CI_BIOMASS_MALE_95TO101","BIOMASS_MALE_TOTAL","CV_BIOMASS_MALE_TOTAL","CI_BIOMASS_MALE_TOTAL","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE","BIOMASS_FEMALE_MATURE","CV_BIOMASS_FEMALE_MATURE","CI_BIOMASS_FEMALE_MATURE","BIOMASS_FEMALE_TOTAL","CV_BIOMASS_FEMALE_TOTAL","CI_BIOMASS_FEMALE_TOTAL","GTOTAL_MT","CV_GTOTAL_MT","CI_GTOTAL_MT"
1990,654475.612990329960397079910772239004197,0.1191162833406869535583355840879890491042,152799.0570107908082841167539215961667598,306732.6271917948820382692367631873595328,0.1097904825652068707773312525039593426197,66005.5933894464756520177542078915463172,347749.6341513167225157946920559465158969,0.149898256072254956353636912964818632195,102169.044869732220834846296012142085397,521712.5891051359482545893591155265856636,0.1388049190728909093302104916812585944786,141935.8964716916943083022557928376393493,225142.3720627922397475933813282729602507,0.1471175598919597001272309475908394749289,64919.896956084794945465864544980666911,122607.2620885244827682013107276735556413,0.1684602224723488287369060414840767753986,40482.7154303904927369707515394486494467,654482.2613431116045540639288191338754284,0.1191149079333807076576515746913688552005,152798.8448356744782134276735367039185837,38212.573545547985574541500898014379346,0.4307717885138864131417021721054401167788,32263.3613538708899822780574140638825374,174941.8458862027563488984876541117086177,0.2104178374217402264364029580730991099247,72149.3343764466058299804858939412055826,213154.4194317507419234399885521260879659,0.1888134607047624321738297672467926156922,78882.9902509497042746079845740392962333,867636.6807748623464775039173712599633936,0.1061806455344525140133911672258828687382,180567.3967939273944900861553618718986778
1991,640540.0336032388801777569368053215434516,0.1289964716835474799658246945887294528181,161949.7124414823607792965611952701025429,293255.3778939969019630417029046327462487,0.1723354803537374235470134299391722762625,99055.0805747303441902503112003460865765,347976.3675527182838439053066337989278707,0.1550169147147316615277653915445057864826,105726.7568676572221313696131266641579666,477618.4877718143079151980045197315537042,0.1467838246095846648541788339867875400522,137409.0699452103766872848400195535674708,278677.9347015235668239158349857540754017,0.172165146953905701486060780034494636337,94038.1100581695345058544600764672233788,69298.4328511947170199894716480448524687,0.1915541979341109516217309519896941604681,26017.8352168868411492236534225746363773,641231.7454467151858069470095384316741136,0.1289237058259145780286736125550870224785,162033.1469157716946546889500942344576217,68924.882652337034823341251880269416643,0.1867352049499514841848875404997651575164,25226.5760929416032208030736472756065132,199019.575176491080074925667042265588796,0.242710432754475354895200730761840956966,94676.0893466880621669537009233088080272,267944.4578288281148982669189225350054361,0.1925591617436496193202232489169195226331,101126.5139790166022635312951576816018557,909176.2032755433007052139284609666795531,0.1188253666710454446237282872258939798138,211745.0636166985470020506464413986852476
1992,345778.7082986280452887655557238891202581,0.0940235374350868947619075017138043149348,63722.2211549852092464036561137081586973,179620.7087826505405535342397251557372925,0.1485122673517245808862670020169617624887,52284.7223002851107004474576976759396357,166483.0070602262915638418729221352348484,0.1102083337597162649231875337516437461452,35961.7170225326522462775574701300304127,223584.611165382484666640648070175426503,0.093510547866164182070747974305282299083,40978.7381896556826997701920742331059265,139019.5542871430570883218251003212288087,0.1169515876276301881489749196237507713596,31866.7728669271303428286502253673527859,27463.4527730832344755200478218140060417,0.0994307280224095605344843588618833385242,5352.193762343988283164034513730200311061,346103.7158428768321173761126472909721412,0.0941086657026761640615858444277511277701,63839.8634297141868980212280419799390242,49374.3894701419353341850113687561412936,0.1689178481591034912299934500592066131185,16346.8226219931124779792145680621970967,123479.1790633156610266154084305253282017,0.2016450699789831191297802703124908170858,48801.9766982125604588245248224566096557,172853.5685334575963608004197992814694933,0.1525081066402216470278674161522941198373,51668.6781075650875071281781265103609079,518957.2843763344284781765324465724416353,0.092207299310580287946249658868282705286,93789.2333137934159688106270456629896291
1993,372286.4267025247634016306966615763417639,0.1305950629053110418556033753455586971414,95292.7878554589921250780635582138127048,273570.1019637210356632376896204365908926,0.1678862735184740380210026259592553157591,90020.1833309258786188518914605103717333,98857.4189888539391154810303365526906878,0.114810866161024149077276147423006769048,22245.8155650850498652306105244604882523,143013.012925463398437851435758672410842,0.1050301582618654374284816607508835043597,29440.5315868925511717186854889675076951,77227.826953230357523573328155339833792,0.1138463965266468107758400142808368904724,17232.5352280091020386383662547275079442,21629.5920356235815919077021812128568957,0.1311338688608402733062397053148870771512,5559.289287605358412593883196605320895668,372427.5209525749747787187199569892815799,0.1305683778121783319660766432746527019723,95309.4242362419914994654141597284673736,74920.80595760918979687658800056313225,0.2252166815263462359141775667168033738518,33071.893978302023152047564265578568183,127080.5646771001776492266162324505806954,0.1662626903953348110998785039281747131142,41412.3628971391348143901467405804869682,202001.3706347093674461032042330137129493,0.1513336221953659849600741045873568384019,59916.4142488952402913540387762991961427,574428.8915872843422248219241900029945293,0.1291330491911792392773484051256064390113,145388.3984557836962979147899066978385292
1994,346940.7352696485458635362613887162062696,0.0962841186202598771065473976544894019869,65473.5705014499196509186557788763893156,289633.2588573720520076189112159199467087,0.1131775469906119275879233123642085560485,64248.7642581736156627407474486519065957,57385.5132132687260529559951143240839208,0.1078836388855601753599043370211326776578,12134.2776501351373576581223655318084464,109683.1502237127423978865092635732558702,0.0836820542485395518639285475103090479365,17989.8822012560278751689532210150887954,44637.0882361662137872893607591723411164,0.1160089735770335964790881860244877901313,10149.4734679004420208612861097901416355,12748.4249771025122656666343551517428044,0.1171703713493017850229270894606132533665,2927.725869824198317148652661975214818421,347018.7720706407780605749063302440306272,0.0962927711918244787229693062773527311063,65494.1824678015625161852885046477172186,68240.3263984667031885137812867343595953,0.2059699368511397559385292514803195297015,27548.6932092269701352583799376112463239,122603.9573369441204206917759537882891688,0.1400250056107646798715194803887287958933,33648.5348354548056449958285150107253359,190844.2837354108236092055572405226487643,0.1267250104783781904732366607543615331947,47402.0979579726934993235175700132882965,537863.0558060516016697804635707666793941,0.0961302510754697367083680134922000365445,101341.6247737560567488456028198324301768
1995,429778.1484978711287180147433374209520939,0.0899667093188812579831543369589059742466,75784.8224847293129829525775561347013154,368026.2176105519611383488919390103516689,0.0975835956744001593531764732592522324452,70390.11036909834380557150616308157213,61758.0812186814101064475961125850412083,0.1652520356638130970781293381401486490067,20003.0713345532841522657583364250593703,158154.6971796506933301321865104116205258,0.1274138574074208373408028715759273810841,39496.156068133198372292203358772780485,38178.9088056296100990309635053421511819,0.1525963162085007919392679349638319347917,11418.8832475747677146395926254007161749,23579.1724130518000074166326072428900259,0.2179708318542605939472460376971028536848,10073.5607776035504910802953011468098992,429784.2988292333712447964880515953928744,0.0899654039888073280994208743849696603173,75784.8074215478143146279117283152077276,31018.753974923326126009943360228481876,0.1970637053325716715996526941019020181024,11980.834362471740131479139187087076098,164958.5218307680353275771867655251200483,0.1362107250001532558064996752736623740451,44039.4749129041436101902567064415722632,195977.2758056913614535871301257536019266,0.1226078679403820426427100830292631796388,47095.5776645480690348458870102071331603,625761.574634924732698383618177348994803,0.0821272427990586298244716189248103722084,100728.4626377528747334368204805974024908
1996,484896.208856627006278654863412317540375,0.0937125327273544584664010186705074277118,89064.0696100196518408199141923218465174,341042.6825940030191460738451328302419821,0.0893288291100191080386216226253104306802,59711.2892848178803751536606051294977656,143856.0789339014967339610814016050923031,0.1848419150387220532900340275430559280681,52117.6409154036711112011545882208411395,312771.2080214248973020095479116155723645,0.1249719455528570152362888038178933555517,76611.7477035354621074282601847430042935,89015.0333592760150759241374003172552383,0.2131349404391518542163070032360646396564,37185.5391131080813842173965253276282985,54841.045574625481658036944001287837065,0.1654185529585802615257552079146891958793,17780.5837473125938977929544874098631064,484898.7615279045158800349265344353342853,0.0937119948422014236242247140956569245483,89064.0272690139783504088373944397106551,9273.932967658635553230268289593822779999,0.3545338585633037326160313064266072808013,6444.329548599634838974711494852501292554,104429.1055301244531176516007568536538787,0.1514941176229014291538686163211008203177,31007.9745850127176100767769639226519523,113703.0384977830886708818690464474766572,0.1436923560253714647257853286090650634531,32022.9846784203322203325969005064554352,598601.800025687604550916795580882810941,0.0822154825811447191201260409869167240012,96460.0982915854357114058320483093290303
1997,441518.3405212401984293094076598486204595,0.0833389949991530179095697230719526604987,72119.5617545585932808152259126258174941,209131.1287590305235562594696209077321516,0.0862406609447212210098848977694382202664,35349.7892658570017031265038353765188651,232388.1836538653021780896881817834346513,0.1252343341865629757042803337903103518181,57041.8397273244158617210513332798242895,362927.7426633147780709463368497455919687,0.0949941902815435391533598947093423725828,67573.0130082195827211276446553537214795,171515.6460402570983534832245023668993262,0.1478807206284553627123110700769220561554,49713.1603775570606160724949267390032811,60872.5376136082038246064636794165353261,0.1061067447834920204057594511208448370396,12659.6141532656623999924822920040606704,441519.3124128958257343491578026911668026,0.0833387629526118344099208829193314184579,72119.5196997098464303791259675444198359,5452.246991999611205151930476086506096739,0.483534107200478101074266044099755255798,5167.240867765527573069615386965575967917,101393.4290323845387214791151580799046795,0.196958975126912877264046194460959418402,39141.87789897079143853234276593331919,106845.6760243841499266310456341664107763,0.1905122273561787579673942450812524750772,39896.5991366528981376891705437447607805,548364.9884372799756609802034368575775782,0.0803570048526218912880528687199557953691,86367.3373522504104492742018570407939521
1998,264629.1985449309146994990353466935390812,0.0816032193895500665265623297685032075379,42325.4053096558893134788062150553967336,100536.3032693077720905343841003095273587,0.1097477495397874271963284651320073946208,21625.92074047795846315285702810821653,164119.4257008262878129013762595416046629,0.100151368525028218120279503362595874319,32216.0987675397045353263725931812267392,219421.8710825099993707819138125744394684,0.0896271298462956302065515573309732373353,38545.6589600333574914862609868804963147,127490.2987345370211427424506814337085726,0.1078110669470659476975042068612481412213,26939.9356586623914038866209354154554286,36629.1269662892666701589255781078960921,0.1029918353299674607364081727368915249019,7394.101985073368069275062951309870697968,264655.7289701340599034357603598511320245,0.0815974863296414515618503223965982553749,42326.6747643355417846180534648595502459,13323.7664540119782328165677950888896347,0.4778496563897960017877685497654816556408,12478.8441548603284414791471190466456554,70182.6636930480348766591569579521149016,0.2801326099324716011351093277051463565467,38534.487394599065437885660843602352661,83506.4301470600131094757247530410045339,0.2517719446091231149454736779075470025357,41208.1695587627563794083059116713545298,348162.1591171940730129114851128921365575,0.0938154314561133335462433740690602974043,64019.4470215722271807074062872581820082
1999,111468.793264617517074783265145477253957,0.0754224602617382985922653679707730468626,16478.2112356320913284887877997663462826,44127.4579973789293925638548557139506081,0.08009947607514633323583336188209324616,6927.789081591433431361014393399835218985,67352.2477912975497562493749696454820607,0.1049142543004527728073700976195196597288,13849.7732708672674676820362887419688254,87095.5173378445309437581243463425781769,0.0896501231364578843877173327805281164736,15303.9227537836789875400331887389358119,52042.5487714419025366567873609887189028,0.1214711977042964585443123401819752640631,12390.4746324685678164451938637977505757,15309.6990198556472195925876086567631593,0.0874867075753702526211100376634110189741,2625.214515985405423078597067349458388843,111479.7057886764791488132298253594326697,0.075417717813999029141682101938547963904,16478.7881865897521083698342568673291462,6159.729958791971401926912246915360385078,0.1873525262288608123885502613812946403957,2261.920298587854204142620549925322991431,29848.975460867710577004320322893730398,0.238358392757129825449387290303399121633,13944.917479946894556836474205366477957,36008.7054196596819789312325698090907831,0.2013756134293107209117996714554218545508,14212.4992796514554257058298386305540101,147488.4112083361611277444623951685234493,0.0855936566462468379326104920406209791006,24743.1819594029066027203044188008545376
2000,131711.676114858628553054309378187054489,0.1114090905816194497056308282095511122406,28760.8009876769274202493392569576415167,77782.2230976432069687635880036676911031,0.1269158796700149884069892791826583652703,19348.7265635684216657993738088681814597,53942.1038379010090791514318673340035669,0.1515402865424961302464698022782148115941,16021.8276697091743241171881152997082397,76829.8785923537636529147744265423146459,0.1361386436268785134380522284759438963123,20500.6503046983516129325488715924343176,41128.8798582940999025336510261322884875,0.1465380697353442348439027392346907933133,11812.8154630301396174611165953122864244,12813.2239796069091766177808412017150802,0.1849950781235634102268720483423670695557,4645.951407399308597841037954084269342243,131724.3269355442160479150198710016946702,0.1113994174727596099415578614192778347997,28761.0660437174887879509330679823782825,12479.8787583834958231399850625004737212,0.2117279589019736431303041795173780428468,5178.984943439003935674889449740435486819,93882.0933857072702376223918002362117774,0.5386722857645930708763048738324200264529,99120.4963994300825768895373147755429348,106361.9721440907660607623768627366854991,0.4769249946217831124499969189796012982006,99424.2986658541582971119726711386832506,238086.2990796349821086773967337383801696,0.2456640686800017828347533447155611514943,114638.9279005791112651057796402521789745
2001,224095.5985331897163687328563486386383503,0.1448181227952062379578958860409227873627,63608.0836562396262035973025971431820527,167670.5714600131995883076630679105430375,0.1741769464220160545760730667918540022767,57240.5223578094851896983442768423662364,56448.5956296978321329938251626776354829,0.1027699455118562065433752329237277872795,11370.3894302863071733443767485497113482,106070.2546821414616318287441299594198742,0.116307987897841908134638230472919583074,24180.1630798673754990822755365924386294,39994.7513199379602602943371077028145121,0.0952092201313659573956373329616513161508,7463.423401737656387726693727441519256119,16453.844309759871872699488054974820972,0.1491970955923369574151322284770694517787,4811.536933395559290120667878323047355967,224119.1670897110317213014882305881785214,0.1448112593436697769351018364388872951688,63611.7585054581930362907285634576476511,17032.8109145515457306703630017823358195,0.3282839131525463297380211976174413480798,10959.5317252721104110869364487156049466,74840.1024934614067149061287529482705328,0.2969417320621704948882071912029291167414,43557.3733377528381893832694499546459925,91872.9134080129524455764917547306063527,0.2635554498538080822818360388411816281663,47458.6697643524673846945501694342649314,315992.0804977239841668779799853187848752,0.1579901740357843534784633929970026588097,97850.3418318593826881508652381013893508
2002,138892.9720459040699860071633241385693957,0.192945756417329865546048345226723323588,52525.6667227981051588251065198399460048,83001.9273652216725282593432787682257984,0.196749396888665666388434968930394865165,32007.9351334202291963846648012256828178,55906.7823564060553876056647416174179545,0.2453604355391947784825048415398457021309,26885.9324383830094331432254644900558568,100733.9614907340779194595018489285823411,0.2267582984812486664421369856200050054672,44770.8329455523943484321333570215135016,37171.7908113425400923997639847793232892,0.2490704077351668131509016120795594138901,18146.4504635097307875443992842953446459,18734.9915450635152952059007568380946655,0.2442459448356782165424227487526811623026,8968.853594368463062922021106682728457565,138908.7097216277279158650080203856437505,0.1929271690382703158681709578324574115845,52526.5576778508918005298636592559108716,4387.746156777092911353570986363059529101,0.2775178747358877456333314051352462851972,2386.64885708630276298739169130753537724,29508.0611942883001209722900260241783054,0.318966757794702469166963234373557185594,18447.6975915816376039576023079103498399,33895.8073510653930323258610123872378346,0.2807814371564419638668323642088894359565,18653.9344631556611626599024848117439742,172804.5170726931209481908690327728815867,0.1706948895414541676199705192037695444287,57813.8219898158590012068649782073141828
