"SURVEY_YEAR","BIOMASS_MALE_LE119","CV_BIOMASS_MALE_LE119","CI_BIOMASS_MALE_LE119","BIOMASS_MALE_GE120","CV_BIOMASS_MALE_GE120","CI_BIOMASS_MALE_GE120","BIOMASS_MALE_GE135","CV_BIOMASS_MALE_GE135","CI_BIOMASS_MALE_GE135","BIOMASS_MALE_LE94","CV_BIOMASS_MALE_LE94","CI_BIOMASS_MALE_LE94","BIOMASS_MALE_GE65","CV_BIOMASS_MALE_GE65","CI_BIOMASS_MALE_GE65","BIOMASS_MALE_95TO109","CV_BIOMASS_MALE_95TO109","CI_BIOMASS_MALE_95TO109","BIOMASS_MALE_110TO134","CV_BIOMASS_MALE_110TO134","CI_BIOMASS_MALE_110TO134","BIOMASS_MALE_TOTAL","CV_BIOMASS_MALE_TOTAL","CI_BIOMASS_MALE_TOTAL"
1985,12794.0596536414088871195076142123010788,0.2040103708119371243363879443382673720288,5115.836874093678249170762213943893245527,14023.2274298023733421085254974802535645,0.1504113910316182676870305749768291156546,4134.136163159867176870948253665719187046,5368.704478340005543504517751125304264838,0.1980149835458053630878020437445869175316,2083.644500723944015535719725672850031875,3437.978028259720735501706266183045096497,0.2639194614128817596344354644453389118835,1778.404646752548297536407180148357044768,26807.5924839356305518091269445740617717,0.1540479625495108777713778482149197007174,8094.123805895415992852942714689968175094,4469.957484679134536127198708965734136575,0.2255685399306838841736444802332664463808,1976.232295407757123860536165799691934338,13540.6470921649214140946103854184711454,0.155648866812599377917991107519897367844,4130.869296577386257295097217795122753992,26817.2870834437822292280331116925546433,0.1540686613939148336985341451922751870602,8098.138905398511717964592217167973022894
1986,12368.7037916504850880572663950929981735,0.4660957401254245310969496342580648448442,11299.4002903964959819708100450843908387,28285.1246243705830785735828468935703516,0.4897678903829810803217105309884496429318,27152.1658003354736507511671177994173091,13075.4193682456040404297081135424951403,0.4534194281669989201168228285645246849997,11620.1523790675031617115562327566486414,1883.301382989903634431942104592753493398,0.3854730272280695889825493448349550965677,1422.885295156499344033050188444650823711,40632.9761657313905966926842789884221501,0.4799078807741161119601486295779239342263,38220.1675432329908014923424061687541533,4752.066013832325819104589797965159159905,0.4209318793499510762724818586086561551977,3920.580312875044167507451763086394995973,20943.0416509532346726646092258861607315,0.5521313632642877143574250446267912411448,22664.0878697774739046519087482950455149,40653.8284160210681666308492419865685249,0.4796787120980928311378659387060487899838,38221.5210706495171271502666773793376587
1987,16597.5458138652969311421980219180323772,0.2707232076708095191644197598665975366921,8806.948050697946756712384492218528046995,30392.3100171162980428303255461044215831,0.2459422134997167585281571944121829372217,14650.5139179992258553166161229558079957,18293.5731660404933854108342360255340024,0.2523864866902533936935701540260779468928,9049.419294360589014986680288090155298729,5873.071657253619681558026125499775354345,0.3777753386183484050530403594871287520164,4348.655202735669205140094740322404046569,46936.544136881938355634014584007606781,0.2252299804398413581944326685930590800735,20720.1731590127923382267475833135013804,5506.364674488415687268337022604519944149,0.3368752196807398594934580173491037035879,3635.717306346679298387381013492102170688,17316.8463331990662197353261838926246594,0.2475694912413388072413585564824365404477,8402.760759764491079265397052644216009416,46989.8558309815949739725235680224539604,0.2249528355539856271100427666465950603957,20718.1825704464989302052697297935493579
1988,9494.460333868841005476695766768230867689,0.2453504363932312374893881525968129536184,4565.76117301657042402349730485324699538,26020.07279480734634227981039132690012,0.1811759132434882910169985464927057540796,9239.852484472080751645974282721403771908,19243.8632814499758266254460982581491962,0.1959723037564355795085488619351353488865,7391.677872061678358037028587078555874964,1238.051639421908374817637913871479372421,0.3186947032058727035674616985225029997822,773.338579567054069964487177066369796515,35514.5331286761873477565061580951309877,0.1676683979106534325314082525411536475586,11671.1431495707266235768211550258998334,4868.538459250105892142888981147715495792,0.3098462938575845235864214722789386371138,2956.657252279449807125164756206112124129,10164.0797485541972541705331648177869233,0.1850219051160923331466706737386547164998,3685.931701705604995861332251631835748657,35514.5331286761873477565061580951309877,0.1676683979106534325314082525411536475586,11671.1431495707266235768211550258998334
1989,7057.153093669758894495784784338885752539,0.3004905388711031498863616150212185410755,4156.391162584889125980131035954663463884,35853.3544269718881806298015577310913167,0.228368239537286161605641033950616127254,16048.0241667081133586565825880430614634,27872.7585225822081521017322878256393512,0.2441193935303962186803383664591802892146,13336.3905768418242956666685461503657253,1351.767203545802327516694004906386158399,0.3545287446475894956680172828290511967655,939.311046268596739013062220833756766488,42706.6734845743335602856812670410147535,0.2214749959039686246553981944831607623883,18538.5822567337229518668343437169348967,2553.169328821027350658220543914503543087,0.3648040161168083166094087760209154384997,1825.556592961126798805262032861815568984,11132.8124656926092448489395054234480166,0.2255930368726138987346619770044765871075,4922.51054721502136567894481950567132248,42910.5075206416470751255863420699770695,0.2203459510127207907046364797722447321208,18532.1069126256112227424664669460144047
1990,6347.247894725088387053805553689596761086,0.2473638085099671842217421830361933919864,3077.355649080295461457541586954829705038,32843.3015963828617169316697319422354446,0.2316458935898777056766759299312204584762,14911.7112556024913310777373403656360754,24816.2789456583914459242020532280594392,0.2411710602038645577188211950569224017777,11730.5378751329817330083490528275943861,2160.646684277007516384311680326750685541,0.4233168234130070523462899201295982933648,1792.690658175738816355199759575688392312,39094.7938888927084090801650622464211222,0.2261260871366569799668103749591132459217,17327.0914282384188660902376588516975975,1390.993718979676603089154326351533596336,0.2844783071712909804364123682011687058009,775.586775384024216904098368150535559339,10822.6301421928745385878072257254884845,0.23731877212978069454302389188995121562,5034.090061257534985396212141317498947462,39190.5494911079501039854752856318322057,0.2255478481585758650932344306451334420793,17325.1144475082743985268450075014650774
1991,6410.663731335840829630430365287655481988,0.2281283707318317437695371249080530106052,2866.410373785009396202680316593587097031,60433.461190157882437599359108611216036,0.5909568997724712336885633685147753396589,69998.5989002130972208284474538093021632,52376.9461243624208955828501998812093994,0.607084932397371123815162118794736362831,62322.6194022950471613410023282222180548,2280.562903169540401430438439853117542854,0.2861205642931026538492057076531420034379,1278.931251731139239875525579816724418748,66834.8915979258588270047206783158372239,0.5406865843221361695795989553798071320903,70827.9893331806293334034549846755530694,2784.024624001495787966081784557609577382,0.278491001096051805677341609393817896758,1519.638577043902128160027822242030875265,9402.59126996026618225041904960693499713,0.4436926085530322986600401246820544936631,8176.84608554421287544113350859383564734,66844.1249214937232672297894738988715165,0.5406110934772701465223905340976986556215,70827.8839140263337982146705198017909978
1992,6794.959842686889432317108544212583897521,0.2136870736440496970354354728394407229109,2845.910365252683625181155266592349749317,18503.207422393876520877493417099940345,0.1894300318370354761111999992239416341401,6869.923815378232589577577983930085469966,13887.7923952339561381935043331118098671,0.1841829555677595176665204543939238939447,5013.473513344662768501592664327264443014,1154.014259334679453618536843637521779938,0.2647049894324324288657847878251200568277,598.727731351242815948993157701306210326,25280.9247145508281123851514596338029343,0.1776048177283138978058289489606407235166,8800.42749082481073085414105510327568186,3363.186788646443472427101027229518233398,0.232692075071956052823714839203891975969,1533.870348901268877610696338992494232438,6893.173821865686888955459757333674362122,0.258498238477981316253496806270363513236,3492.471649330635890788624456130453752082,25298.1672650807659531946019613125242425,0.1774562196085529040507513232170274757053,8799.061566736710159528620892016133935754
1993,7000.35086287030321074749007685878922009,0.2075829216919827283809287336166026451373,2848.180438567875353736630449252364744288,29242.6452227957560044521739545830767746,0.2271264562611959647963978490722556349515,13017.8856270677031543857548456941198077,20202.0726530371543583803777513058441828,0.244942007387546180279201626182846600857,9698.739008886983796055188080852282583991,1000.797091218381172049711709164695292342,0.3155179447447539041556036218841247668361,618.908105002393181797157043719245361086,36234.8469910273889428688464886417528045,0.2108679198387459810724727446097633998349,14975.9029489194513550976730794920174488,2199.458223746230904905062792494741154207,0.2383031205077461037291278939216176935919,1027.310005964496462350816348695588674802,12840.6681176642927798645117784765853653,0.2362175034752982191875740317884226092799,5945.053508790651599561039863415579368073,36242.9960856660592151996640314418659947,0.2108164018431215439760317221039754439987,14975.6113325171359349440263757543786583
1994,3615.046348304280420230201575994031385211,0.2353919912194192063939930241497106971432,1667.867798224555899814953792376299611939,20012.9028739959046606661033428487579678,0.1736635740766860874035735743426260784299,6812.003991865514900108862452690526517507,13540.1871513913360753996847183059270097,0.1787456628887139151289193523920595956342,4743.689466904874992596042090115896457277,1001.300249786142791362393764712288725252,0.4021101905870053837946603166229985579584,789.160747181591070257682352640801524686,23257.2099547154470913516096573814069304,0.1722645418362583204584731621680871650615,7852.529529787896323600509419654207938845,839.382630596549136189863502168429136807,0.2312676666327854423790749403841055398246,380.479242284700302592257914774018525338,8247.079190526157077944362933656144481306,0.2066541504763022064537345128401812401155,3340.41456229678719555251235247716961181,23627.949222300185080896304918842789353,0.1699503407411192003050266299260256986452,7870.532921833806583318681409054657237513
1995,6356.136300624254644989314215229867625077,0.282728348773182583172475126097259452985,3522.237444871450306107426572476799671969,21148.895148127309052742571965776656206,0.3555088396238498573646928863000745248272,14736.4935799369274587449466704311662614,15732.9002439914424131822368180745960637,0.3228734757287899820873602489645009297275,9956.282922740816139646275888203890554596,2221.343318284319326070349279880643597746,0.4290830311669092899700809416966776961142,1868.155819572720732784053607878737141033,27458.7887315766830681006680329010145686,0.3253656850891105543816720681875829160697,17510.9293104385291458809480721293579519,1997.103913068634233255481184881451967091,0.3228720568873769618451582548886803537906,1263.825734531386445467360844648122642313,7553.683973407167725223818898169832202528,0.4258377147394460543882728870685590844,6304.621301355386334889275825194196145313,27505.0314487515636977318861810065238311,0.3248906599326132476843089991553845006263,17514.8105249502668496670459405011704292
1996,9056.426440163913534092754344341142655871,0.2575689617676667514995865468112244287016,4572.002536815800074603981870468774553657,18342.7457346571812804920540825686137037,0.2057501777459006260331302477761955809898,7397.085462697008194482109880435772675164,15264.851377589279623946654451103447138,0.2224112251495047491152789894100353952132,6654.345621364884526895320898719177724208,5199.319739167799017131127971786950117203,0.335997056113546247612165039775437224668,3424.03400726072594829726896927380968975,27038.0843538045462621849749585441973879,0.1868149664593786464895251359932868412569,9900.19289049641987448227092636653174845,2183.93636972721104665913626657427305398,0.2851261079428630981407724665325088085153,1220.48666310656328483306423861888034308,4751.064688336805126847889737445086050343,0.2209432615226955430720831488426978351148,2057.442826775027747836666661213794482517,27399.1721748210948145848084269097563596,0.1870067020991688792211305401756648244954,10042.7045041747869318384565192383465729
1997,27072.9632741486295011680606472343833802,0.3834072230938980688135111226433319030493,20344.7405529342488818087620293673547946,32776.507484025642570223749707378719476,0.2080622390131597852137120873079844472603,13366.3249269496089012349497371661659612,27618.522108046620599728927970082403981,0.2260024911973693870457683097999975313587,12234.0354072319900313217954346049555065,3192.27568994299111445923797659066497212,0.6982611571112365929837685272341690749106,4368.922549472221658024900825553766183285,59828.9267375940480211697207736031156836,0.2434776488538075216417325274083705245272,28551.3325744115553165546989576387342157,17152.9935361277435109438137205903395206,0.4005651531301438938875020667228865104465,13466.9473055811808361445762813379737276,11885.6794240569168462598306873496943826,0.2545515824549538685562781050419737881522,5930.016271654106836278587346734965264141,59849.4707581742720713918103546131028559,0.2433855325495011162160586629616527756345,28550.3308140367175049965034805717684899
1998,13040.9360032408014283826866212800232,0.201403955886184507282616712177789261901,5147.932355042080716300737271724752999821,33738.7305405149697813376225425606792399,0.1599005556368473499132328206550559508385,10573.8898494240209844951432419093570978,19750.083441345663907893001250311528831,0.1735601613136022870168315556071211959003,6718.542229352635288150705162847765127885,2186.95913983163886076333920804355483838,0.3114586397408810778833316639116646769883,1335.048744967265164095532025745996110702,46656.4894193051168696289414227897730736,0.1621485376417771480453592342155420426843,14827.9518004451710297347597539246027107,3098.074590855156309266272177567870127744,0.2471551261280243141069956441411372623534,1500.781831863393620629368307243030545182,21744.5493717233121317976965279177486427,0.1988198376762355775461221307660240041488,8473.565641800681690822778414176426452629,46779.66654375577120972030916384070244,0.1617454914454760142519863039696363018982,14830.1443033595284127644088713579875679
1999,5109.024709441714205097044437210026283513,0.3217343093349751704358376123986842167071,3221.747131084402151982710611004001531302,40149.3831690987053321269847017650768494,0.2163208846863349272435187327855815708668,17022.8941700301516979960073077508385225,30233.5507847682309681198188896023950279,0.2174001432563678863526927287224302764421,12882.6454126442828060700418138271737122,2257.502517998962574592085939416265074473,0.5562682581329145392214692559010009925428,2461.322907099184869727479907201155499481,44826.8137817729681846019630594935283133,0.2094185635582424493795648354594941244116,18399.6312241005729892499692050622230667,1143.498045549505767852185235807554210608,0.3969793501103159719590071358068060260714,889.732417510332210107611062256440025425,11623.85653022372022665993907414888882,0.27696349181178647108397344304844808863,6309.992430142796154557933389580128311533,45258.4078785404195372240291389751031332,0.2083104035755749350063054511871229047146,18478.4825323188006367852321033215001011
2000,6950.624941116717643620358411678864073331,0.2216275459011694908539074317739385511844,3019.281898431151305068119909382662480906,31934.233575162599623630314197144802856,0.1726704987835741430735638269646631080587,10807.6360778011929840576099404950871673,22441.3461430374664663144130525699425728,0.1665591841645632628233199054768890297346,7326.112118072222125424827834068250845635,2701.549644247126821154794049348447684083,0.3626421928405896441240701061884401763657,1920.20393863268611176686335766477324841,38864.0760258277914431294935951758970864,0.1640347254911959753778301599039877823523,12495.1137630366394988956246860501677921,2499.4617219272700044469588553307806314,0.2415926121490069267119352571673573037853,1183.548913279053330283309390940363622224,11242.501007067453975334506651574496041,0.2296486312038316001707714490835486950527,5060.37693645824863655496588484233197419,38884.8585162793172672506726088236669293,0.1639627036512298099708478419802619917545,12496.3064055124225534884405082868524792
2001,8930.723052487391752553150983498715328487,0.1930367725642968389117696980557120158049,3378.957591246753666161682216759635233491,19277.2111973230567086478583997059852225,0.1536746093621707328281183164722831304479,5806.339084667741213502244814640267214754,15546.8164781523869414916196973208998962,0.1605623800985108556398111176549360038066,4892.618359106315069739654519096834672956,2074.333550072748492997108310897172554034,0.3697825632038796991014319902908999201954,1503.422659087980377470603050950029537323,28149.2443668261076143764090805005421346,0.1456851570016861704775777233818514073747,8037.817086717387348460900229726864038052,4485.632046377821717509941498395850938804,0.1949360853998447115963926464157867353884,1713.846641263375006767647640112261058698,6101.152175207491309202339876590777161935,0.1814595087958437740853929004798247576831,2169.939670531616482766390660562888018193,28207.934249810448461201009383204700551,0.1457350376348391945796200494424279437116,8057.333344614502610393161684046725532709
2002,12168.5521224469884292464740356380973101,0.272855201349013578385481008594765378166,6507.695369412629537075081117946125406635,33873.0846411718093457429313167207157862,0.1929901903933845041385839907260872203527,12812.8591860575127904411084459291142951,25646.2653488901702989810020287705355559,0.1960406936574432051084408868433489213447,9854.314831489786166418860555349280303823,4774.219580755849756483177161629915389213,0.4586555966938799152481791565853548796637,4291.856159895991778089933359905994481641,45710.7786098900826657413223616646892378,0.1943084766226561576685050584455041653265,17408.7038435695469965855606371702639561,2450.782599315182374855179090888479831221,0.270899665610579181701917786191562560162,1301.275725811869578811417680135459394883,13170.36923465759534467004707106988232,0.2345885764797434500742615006555910586112,6055.651614123029689158765699323602485664,46041.6367636187977749894053523588130964,0.1934970862871235297538141438081450027055,17461.4882208346770770939997362413334725
2003,11500.1193077479885713724625081270372251,0.1964945705633693029839936845298800255004,4429.033569414767647417577283239651936249,63614.4017482659198302739189963077210973,0.4653528381618368521301359947020321240508,58022.1591069848093255280608750135797614,51415.3626600127000332255176147908799757,0.5228829193020603314763306105645313491109,52693.0612522975098506669449859689500211,5002.707326125993542605373767547821034188,0.233917357917559659665735660830035596519,2293.631357117935304503419438002157969794,74970.7845128083467292399614313937355659,0.40486924629374664730608379252906523866,59492.5954387131541874638127195422184145,3773.944950487639998511182656631860433376,0.2499779507975202172405962896874875781431,1849.069929285276322108253803062796900537,14922.5061193875748273043074654641968783,0.2486720353706059284753001902070911315919,7273.187540295323626286052651946979789362,75114.5210560139084016463815044347583224,0.4040935776044193063794988792175762440398,59492.4592653916028740126252073562689488
2004,27850.6290394420068913404839583022239624,0.4070014653198486383469480734396723048078,22217.0837850995537108668513543410441042,63350.9778720982818017553130349015221141,0.4355356908434223396507622283415555352344,54079.5593497361463012458556461412586733,54093.7650843708027188423165987941762562,0.4477541543690069256701427042611121634184,47472.5877622967962369501288802625104572,6567.10538673443564463415013875212142891,0.554954057332495464839064106766746844612,7143.105887424789129576859082501517028024,90484.3530469370559728338682851754157174,0.3944667175011429021673769374098321734915,69958.408834014005377380035511987317134,11975.0538381503217432280310809655175848,0.5136606651442324589078753189536320568004,12056.1836744988846705533179622872117972,18565.6826022847285863912991746919308064,0.4304835974115947413641563411171701686908,15664.7547966654399095907092061410417943,91201.6069115402886930957969932037460766,0.3916923537593365124493715643121064810376,70017.0252725173777627915637476474307917
2005,16994.8747410297571986521795213503718717,0.2968001283532187793532920443188657110396,9886.398768789635091328728204383553256724,38413.3844639391442424647325447518102346,0.1870222926769667955067270680521948915447,14080.9520945782447441356650820113256523,28659.7352795708688578964798739601715687,0.2128926580492485871352447608684267922671,11958.8365564051070078033603748746340154,6834.014555500924193035427987377087777685,0.4641582481987280075176031415792405282297,6217.245879521998950291024622768662330491,55058.0577568242698076652737934950768742,0.1803107555370381806560970339367281491692,19458.0175853683445326730123765518314377,5329.049703206359389872179837593376020865,0.4083589416393972631884271347059079756599,4265.283589620382320256156913672682721087,14585.4596666907490003128243671715467391,0.2038160122954226797435675644976522695943,5826.590444450841225982008962380496378266,55408.259204968901441116912066102182106,0.1800867595175166041671525944626983186569,19557.4559474297421936645060639537237945
2006,11744.9015312701250832177759097902769477,0.2037895658636239417125665979838791200539,4691.23723297035965358536791966995039478,39995.1356515366550337209119094533051791,0.2272447236697090796813166455434822497855,17813.8197565613152853528084824648428632,32313.1831136836551594791049237250621132,0.246092589118028623089406692794619033555,15585.9883943790901700178050706864482568,5354.925526605009906776943596800813416614,0.2853483321359958090263600598571883408878,2994.917372749248912857310434903165799261,51393.0689760299601903516970606656640501,0.1965262596577432296455125676671190345235,19796.1717316554809589218853600159988273,3529.284613642294396711526875843115442991,0.2244504518820682033780404949588228161859,1552.613071650789198028515238168497040669,10542.6439288758206539711124228745911539,0.1812496696514018605461200057662038648591,3745.267429547755815721963668581019913986,51740.0371828067801169386878192435821273,0.1953201036229876802232362786172573297608,19807.5040710459894870104194085763612172
2007,14063.8360419249381514132349677904466471,0.2080298000365490808172923298023769577767,5734.366119114975286346723332479680444736,44509.1101160788944390950128887421644974,0.2059728757016308459514149315865873075862,17968.6320348374636675528128237510563424,34544.8825457582041814018163410701144401,0.2237759599315898918969715052313350712187,15151.4159347060911616466307274869734285,2470.177218656282496136148117119610015396,0.3322396142299582712081718019016863661477,1608.553823363749372823628931179632021463,58559.254498996674996755511586601562945,0.1838847138436927656199090880593898542357,21105.5774426380442312372925065203487783,7384.367618942103982726643740068175642709,0.22403123107334814321201884305833442671,3242.484778004745528184241018454012723167,14173.5187746472419302436396582747110458,0.2040675162987534431963410972782827105638,5669.015356169787387255838823552643882,58572.9461580038325905082478565326111437,0.1838441792787538045266462771735584830722,21105.8586201394269120534824990603558738
