"SURVEY_YEAR","BIOMASS_MALE_LE112","CV_BIOMASS_MALE_LE112","CI_BIOMASS_MALE_LE112","BIOMASS_MALE_GE113","CV_BIOMASS_MALE_GE113","CI_BIOMASS_MALE_GE113","BIOMASS_MALE_GE120","CV_BIOMASS_MALE_GE120","CI_BIOMASS_MALE_GE120","BIOMASS_MALE_GE125","CV_BIOMASS_MALE_GE125","CI_BIOMASS_MALE_GE125","BIOMASS_MALE_113TO124","CV_BIOMASS_MALE_113TO124","CI_BIOMASS_MALE_113TO124","BIOMASS_MALE_TOTAL","CV_BIOMASS_MALE_TOTAL","CI_BIOMASS_MALE_TOTAL","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE","BIOMASS_FEMALE_MATURE","CV_BIOMASS_FEMALE_MATURE","CI_BIOMASS_FEMALE_MATURE","BIOMASS_FEMALE_TOTAL","CV_BIOMASS_FEMALE_TOTAL","CI_BIOMASS_FEMALE_TOTAL"
1986,4483.365227086349048850807997115319454277,0.227824931730159558460875024845559580231,2001.987858493344804340138131169429983809,5290.247201099188587225232198445488777927,0.3191683361189413525259762784934341713399,3309.419617792120517275517614414791305804,4239.386545431994062942340320305368080148,0.3739409825095341787510678345190296594933,3107.14952527161803926169849492893020325,3512.140736605741131366646918643084075459,0.436982141526819482310922022128576893697,3008.095849634093674390669154460850935956,1778.106464493447455858585279802404702492,0.2782641662463666980314172690965627286463,969.775293165506214862763209338091134359,9773.612428185537636076040195560808232213,0.2203916898325591584127761888571323860879,4221.88499927997227038730732523995220218,1498.59024008218616293909107338856258952,0.2095661722679601186270663559875606280988,615.545488007808390606028078978980663472,2005.68959568115079385417862750356817179,0.2543773509639507483378985027439731385164,999.99593216244399833955308318360557715,3504.279835763336956793269700892130761311,0.17310701070597125865662904767146997503,1188.966197810558222121666021322089705074
1987,17246.3798557659038419605773462400193694,0.2577417761964706880184416556597513156527,8712.420650888906584621249952482650997316,11246.9082177451730779228563439541050415,0.2151415439714660627263255018563163019142,4742.567309787289675410335603262526020366,10009.5308591818437188316575404144404403,0.2302582291204117008553540794211913936529,4517.3626259241957439755341232372131298,8545.494518992741663858026749335354150593,0.2476666619954575106808146801484981044974,4148.210841134043820571270118765743958428,2701.413698752431414064829594618750890938,0.1933931390622599352130801790313343402854,1023.972355210744956355869247793721823859,28493.2880735110769198834336901941244109,0.1942104678948666509950628351698456729963,10846.0418248948273108292565390287014953,11911.5679854577340416444286932076425756,0.3631990933500604062844787120475236920465,8479.490557683874863580609257675434788514,3096.940132104423652681212419591192554929,0.234847586574427126660374292779874793493,1425.525474948814375903761280040330116582,15008.5081175621576943256411127988351306,0.2996621628688695701492996273022250142907,8815.064727729578187879923127891380030186
1988,25637.0734697380144148784505865556076178,0.2088975043208881115065634001559431767125,10496.8205052022647574690228562251368808,30966.5529184075097359066455416817557551,0.4631016863458158510350946384761373877101,28107.6992385896675679298508726847005094,22058.2630388666628960632880306506543802,0.5270216810778815622196341041415391175527,22785.3584220671536393378171317535496202,18075.2874412898833803284759975055551637,0.564683773667268769382295120442956092955,20005.3701840375977965846792107167408331,12891.2654771176263555781695441762005914,0.336051198882818797104612173026442880144,8490.965428656059954532285555460494577076,56603.6263881455241507850961282373633721,0.3102714856455156993201980107689079939811,34422.4828546523101868860380945928084619,3703.357923088746222052088416437574903394,0.2168461012272923545643228171839559233331,1573.995105059154977232963813939945357385,19181.8097443978714341722217091859526926,0.296563433024827938828031121207361455089,11149.7017648783509359369548556238284546,22885.167667486617656224310125623527596,0.2588542264240697598671459635931779990761,11610.8878513786674186193894389664455868
1989,26856.0390032927858807056911273401301129,0.1893925228400836189764277294093530416673,9969.212641437598700837835660743978024822,58617.1502967629761896540224389985766189,0.1734238027792144140590377957976038924196,19924.5938605889684100580595649212380699,48137.1394057420033473630182837374579469,0.1820675098128885266275111407003738668828,17177.849838193857740492710676892547036,40040.3070687532733265401864094644874462,0.1923148184856688213771939301743432391212,15092.6749966339468571859126279661082021,18576.8432280097028631138360295340891724,0.2019224816668599516346157092995392900084,7352.121280826404514664390434961327843253,85473.189300055762070359713566338706732,0.1564094955961665756613053889528776275012,26202.8841138180722345345823319515887503,6666.262319752109125959740019677615420112,0.2848670547431797347318772863734487783532,3722.037085819511982912488992229285842509,12308.9518560756163660338163566819593435,0.1988464573301810468341889412015390680216,4797.27928125564998158553023502743321939,18975.2141758277254919935563763595747637,0.1680301859247553032606191537739387295376,6249.281181215714957017255797278427744293
1990,23556.3422773655655711535164391179862125,0.1704238608962415816300696099256060017917,7868.543087023927400576775540440981188491,52285.5528794478959278308492604692400183,0.1718259796563364708546281113232097484919,17608.6720369532651437042589836822361261,46891.5676831871490071616209815783595245,0.1829942120305560658040204292582764880113,16818.5355389621468253916042953425919915,42285.9806087797462776189606073287083831,0.1917592272494820100373324221527032516485,15893.1048514513225963355293443478506205,9999.57227066814965021188865314053163564,0.1703323881291476616620861371653371314477,3338.372009260502937205977253077530136321,75841.8951568134614989843656995872262315,0.1423875218430651290883693659696457122261,21165.9214263900550589914946050370502132,5990.435284602804273930519997170602506121,0.2776159572504268500443718187507696073678,3259.559234728211795732957419603614980591,19031.6362503568333948421555138319367877,0.2411770844258194116703893846404969765847,8996.389303719038570231561757083803430867,25022.0715349596376687726755110025392938,0.1993389474925927948028885391830806317665,9776.231871571911218734171915434694930918
1991,25563.0757555920729899590780288469211579,0.1853999363309948200950884983285600174346,9289.209530321888565080314440801561741986,64022.8332934356790105194822556041900355,0.3116775514957296835923462775285903562444,39110.7806446059387744719864610911688039,55116.4524215094392737363324501317083054,0.30809975726509576705929288708691429259,33283.4766002653057695945129559742782371,47600.6485413446607188441150508904471644,0.2923831822095415572168277511396969888198,27278.553027682395979957847539366167638,16422.1847520910182916753672047137428705,0.3828308690110617800135365615213069634269,12322.3617490182968817418727191520380294,89585.9090490277520004785602844511111921,0.2549649147336023308871161205326402853587,44768.8767775545239602296508969333354848,3633.062712297038604353335097895581916391,0.2358863943482369674206710231065590435309,1679.700524743758283892713327822042437182,27708.3826814038970629108892931938629086,0.3283023433494441984559995154980690113944,17829.5848508669888029315036424418325498,31341.445393700935667264224391089444825,0.2906679347583903234935691136056527058004,17855.5082816626363305047559391537788031
1992,15241.7833008169902395810493269119468628,0.3222630055306734995266691862821594495936,9627.251276490284917352126218532511929358,74487.885377273652701698419119804918862,0.3164919792638812389156053227990343187224,46206.6438174995326735284923190184295716,66482.8115231782993905876253187797299565,0.3231398648468638247645688459996870255368,42107.1635912691388584751279781723646569,57650.1396528098080712663060961674052822,0.3240305448133113694841618413596007045985,36613.5960741163566489019612263971152041,16837.7457244638446304321130236375135815,0.3564243049973956786463389909914154593735,11762.7083624271969818123438874525957751,89729.6686780906429412794684467168657255,0.3097459712667158827827454809542628763941,54475.0706172261688175965903190537920896,345.558113120628443891627375879135142792,0.2913412950836469527914906408537938887863,197.323682478321519854993124840053681358,11012.6832357168024729236148228537284034,0.224564486750487591153520712446336160175,4847.192814805907697106748056657902921049,11358.2413488374309168152421987328635462,0.2187718636897516843598281191914288912994,4870.332711121400945161803899125167418845
1993,8202.122422093651203524441577130101704188,0.2160676345189943348978650780005362159374,3473.537851962880041817392896731467178161,45762.8014285573328365219894117448974172,0.1922126219287362027912955315598195007094,17240.5285767987544574102293366122404526,41164.4789655715020735134067531522003002,0.1967610244608192971521321642250973894734,15875.1475032169236851919781367818419431,35198.7589780511273704444078639675897434,0.1932595648743860108411430235369620291843,13332.8938146644358336071904324790792512,10564.0424505062054660775815477773076737,0.228265812921838942286191099740858484389,4726.363085903004460364436676009219720672,53964.923850650984040046430988874999121,0.1819432854541518240840779343061874391686,19244.3688675542937349978479756271799051,153.170965453349767309135847056509942718,0.3540418830040378677303860841695074506551,106.288716580074753373773943805974251436,5171.372256393723812009259806011917223257,0.2137824220978168306456997301422589437054,2166.875033620952912426296538188210217325,5324.543221847073579318395653068427165979,0.2103182275647335781739411294838433770391,2194.903046300957351266331409598081993693
1994,3325.994943851144390507294830273164088274,0.183464099794926242056275233620539706737,1195.993309860407856772691224021661629764,30298.1799935370866211971752299187195449,0.1747893589410966269575017502355525647887,10379.766937978520768573777381478202005,27636.3303906991166248614849278222681736,0.1802599737110188431029773296233408312306,9764.179411805049596818726668774291310448,24868.0501621803519902510137950497380043,0.1853903899714366393195865576901581066365,9036.183134095892694433522894218781482044,5430.129831356734630946161434868981540657,0.1832114269844304561957669098944105018459,1949.929196822640424907006826082794492926,33624.1749373882310117044700601918836332,0.1663040783758473147813792592200294552244,10960.0013512568021628821041422306575801,64.814132321156715605768553691964882065,0.3268569320681902838041828720991517737679,41.52249895250383298993515596320679488554,5267.513087887405886912287233173711407096,0.2998488123760862157691790130896360308648,3095.736785413917445033679918465863533895,5332.32722020856260251805578686567628917,0.2976775158438818770485044067589024967827,3111.135284333658121697248472493657934522
1995,2060.858174388476169617867291942313148372,0.1839195963837503599972947506072675011365,742.903119129855054973514362612973399983,19195.747588538742525117084739515925256,0.2426409411275403819563005462356619084717,9129.041550638318390034980193793068417091,17730.5027016135998389295413418152907691,0.2523365580229712168841319467616547859256,8769.145886534649382641845044069182535088,16034.9437440252945278487748381595408655,0.2618630144359462962524651078525431806232,8229.959062037713608124314385722845899828,3160.803844513447997268309901356384390513,0.1992266219129563655766186012354583409663,1234.243894044923262535463818434023492496,21256.6057629272186947349520314582384044,0.2272451545808964285994622145871046672594,9467.702898424676562819466933431434396807,250.075454853339616564920060621462718578,0.2506407781996110253205579821204395387381,122.85104896160296127587322923754819991,5731.654736160005855024952193022701059778,0.3064238234173981942496990750796285858244,3442.378495174671834640700815716433182596,5981.730191013345471589872253644163778362,0.296584927019008604256729532374153832645,3477.218383812223190789982680644548431676
1996,3417.767403766151246322625273566178752354,0.205787303872322567184522954785333634625,1378.532952996138128992837860444657051649,18088.5024814350832051487264621330985561,0.3293382589155966513488481209082970655509,11676.182390707508687860619115935604503,17033.7708841113435063856646318153907716,0.3359874017538366919178613034888118919876,11217.3395459885390272482893424895990939,15601.6663336901303087196074484450364995,0.3472075145405590469452663240681811962925,10617.3509492068662908513765498618874433,2486.836147744952896429119013688062056628,0.2757731030465201432029201259079635116159,1344.172941614484969642682852470404531565,21506.2698852012344514713517356992773085,0.2820957224370754544271130851945973835232,11890.9804107774215807316812166173122819,1014.741861086100151163820582973625919216,0.2800308322078310538075195598139738989205,556.951655358685281823802199826742473216,5533.398600922571726094669291426736675326,0.3581785291599490262616469733246429111192,3884.611361382966343694021029090617579766,6548.140462008671877258489874400362594552,0.3079276080200324344561432529228239793541,3952.052329713219986030334016824265537743
1997,3242.334357172894272923017243204211962907,0.2144732327266196062361310237971524810086,1362.972105080375193549756592646683468888,6233.372549122443477153502520840651245446,0.1802289121894959149756201914178177071562,2201.930549448398227407538358561022479767,5452.831040124755926875429999934405620064,0.1927175154966117524167236843027083558834,2059.677858932270532128126898386204936447,4972.84798228719614524360667281418399877,0.2048139968387911739023860331515453393925,1996.277387010959363334099895011695469719,1260.524566835247331909895848026467246686,0.1883947883379128615605613949055231258964,465.453467568784802320055388336038645603,9475.706906295337750076519764044863208367,0.15622587506169235138821235868023933282,2901.487182397657145540591733719458973471,967.001641920369520433359083691118276646,0.3733208164069137075131193049088472865612,707.563611159935224162611248625177016276,1946.644615218703395188479452438439562828,0.2246129172243312549565538089845055839485,856.993390613685232393534638942952515812,2913.646257139072915621838536129557839474,0.2342318493848024054584837182850506452384,1337.638752475073471645328653588769504494
1998,3165.435855490322326946885462516020957079,0.1372493550071471530501398133108588955413,851.529897785785853184491521621139705233,5485.384135607455570544775575743726838596,0.1539891645733859064892450716709167556244,1655.591851996341474204182367722845671578,4495.686454560558375255140183323811459029,0.159417151304385961947387720702332885851,1404.711474377767677705734970794098735817,3824.579022026641165379364953363427101522,0.1642630305329010349827196974874456850328,1231.344403714483678007915534518100352783,1660.805113580814405165410622380299737074,0.1634815690100988888051695568235868224502,532.161610544846585509771240990531814771,8650.819991097777897491661038259747795684,0.1276778228200728295154563234670688617845,2164.855009660583153491011738322263282641,550.101638284441192821501704028312606669,0.2114159967189481068513153187764503822343,227.948560863077539108216063976585686958,1201.532742076352372419549406994797959254,0.20910048759896315413014548097945774795,492.432521179197645952806354236003506693,1751.634380360793565241051111023110565923,0.185242801988428607929959909359893375069,635.976214927504712668999051828196438927
1999,8329.397057853441995026533273105905588321,0.4599856986433718228065558480588865510232,7509.550908872132080920028469384013078447,6517.999449770978637256251099402677772945,0.2353858947395788758153240334733045976856,3007.120459496992230527491309277837657749,4636.559428543239481985153566038961322888,0.240659739139113814765825214818699954534,2187.033037849380681546607899923339964159,3602.190221599725795135065673217485434806,0.252522891524228007618149857647455212173,1782.88556153417831483014953472135174177,2915.809228171252842121185426185192338139,0.2626946432919496058330122067733611004859,1501.296231599571439622329295637191199139,14847.3965076244206322827843725085833613,0.3438897501632573892738979686596014197483,10007.5002521402933011002549152820948822,1088.539963796014921304665409730316013812,0.393821840822670235985982292297817802246,840.233992208331243348921546822724257706,2271.678879160681238369906742032872544219,0.333811117462830430068058792241948910417,1486.290863731900792988144745086692453988,3360.218842956696159674572151763188558031,0.3422911882047276230007431697828440625499,2254.339668751782651960522653858741927893
2000,5303.357949508637346874282915217604381445,0.2390693975438091141661959688325581633252,2485.026356298473500257421942576495600704,11331.8339539186094822021552150961296226,0.3047827231304098311590081230022093303525,6769.344532652427627182803032862266750992,9068.508428235659405645552804046398137471,0.3178888969799988466724266451862494826481,5650.245157351087322125503054782411024834,7653.850890717294462711787271003461179235,0.3450323833317198254462724453953699558247,5176.019772399997747715673187213521142086,3677.98306320131501949036794409266844338,0.2715424234450360798115982203615437426921,1957.507731368105467228976391695386767427,16635.191903427246829076438130313734004,0.265311110568306534633973059891189102278,8650.462427293760491185265311187869237669,728.761363613679345082602191216722087232,0.3021052535677780499568727659928671783208,431.518767628024185498138774140940218739,2884.659861079395657421145584891995680356,0.3886334093627111213228861286881063783812,2197.307385459578327027184783492114246026,3613.421224693075002503747776108717767588,0.3259227443991949486038608628142386913994,2308.284477955643442870989575204064343615
2001,5766.479067499302418021988908207074421088,0.2541967140022960432909755591013195002427,2873.007259429840036756696394218501545038,10739.3068192542928394655415042739549644,0.2152352061440211544247939213754612135297,4530.494757488736108974801145291043014922,9256.510174488242466837404098735736066315,0.231344995792346136159870996613315893293,4197.236722442831638173975074850056826208,8252.01819396539285618574613251015615628,0.246466969712918056163948542288629187727,3986.345839833733787322209864445451728913,2487.288625288899983279795371763798808153,0.1564212709674281470213320144618735459425,762.567102139813081189838926226885294375,16505.7858867535952574875304124810293855,0.1889913796206665892562602182254253707184,6114.12444306334367528196202673513807102,2617.018138646757637132422844574903182153,0.4288531091289683930082268392240133125634,2199.740076194912670966037924538260734633,1314.153123949163901832625199942615255894,0.2398582028393069729168954324681048005346,617.812396869570647683547540631717280254,3931.171262595921538965048044517518438042,0.3341908399027124972936882920073761442575,2574.972395054742019070811347423108775663
2002,4426.42189648544874178382337070804343671,0.2077408792159863468592005743048984698378,1802.315602051290421717880811131949755394,10861.7529079923667354641606585409397096,0.2279051676725929912008775837080217617227,4851.881250719978713139536736964250391215,9777.273265812736563044173481490988506399,0.2386120522528962691735472377389942411069,4572.631469210190723289097288937341572743,8723.577824453513950665981754407233282081,0.2523770493128808384700039621262221621451,4315.196428342242136136610654879456243127,2138.175083538852784798178904133706427499,0.1888155757117074625264781873144376004894,791.292688366800705627801815689716248055,15288.1748044778154772479840292489831463,0.1977159283873400581056726019726304880279,5924.522722637933824802211333642741347447,1767.916769195076148840117866692030185004,0.279959590881776719623146770931443587438,970.092700617096555993063253299679023351,1701.145692338559117526245947386096698455,0.3315823799849476857462026065303271708094,1105.57707723885159607865808525766573561,3469.062461533635266366363814078126883455,0.2811366073169087309019492518031663023517,1911.549683971780417841354586095040723037
2003,6202.167418279784491781737532620044348583,0.2067527836491510839525123351911912217565,2513.338141639331868744888190882777644941,11587.8819306677187060613987595620560553,0.2356147742410967437541895168011169061614,5351.34132265244727253180446560997035984,9825.089973758927037002976882245910933054,0.2628290335015321822297069434185655362689,5061.345047662559847455329817722465443653,8582.118275644130170344199700820497677489,0.2839746370958824019969694571862846088583,4776.723688766364564758378548478640377517,3005.763655023588535717199058741558377793,0.1887287213007720189334470418593602840061,1111.856905044075916583407437722018359692,17790.0493489475031978431362921821004039,0.1977157093073512552305947023190028715388,6894.049562254278473246941781908795954905,705.400040409050343877094565925602717775,0.2372467891686747510693231355390622262346,328.013633546341209015168146094309136081,2090.055593969080371346010637500599536036,0.2294869982191028221519917000021479013855,940.095545367176147134843827081948085005,2795.455634378130715223105203426202253816,0.2163854102936576878802745761841187160215,1185.595796229152738100605350495549339744
