"SURVEY_YEAR","BIOMASS_MALE_LE112","CV_BIOMASS_MALE_LE112","CI_BIOMASS_MALE_LE112","BIOMASS_MALE_GE113","CV_BIOMASS_MALE_GE113","CI_BIOMASS_MALE_GE113","BIOMASS_MALE_GE120","CV_BIOMASS_MALE_GE120","CI_BIOMASS_MALE_GE120","BIOMASS_MALE_GE125","CV_BIOMASS_MALE_GE125","CI_BIOMASS_MALE_GE125","BIOMASS_MALE_113TO124","CV_BIOMASS_MALE_113TO124","CI_BIOMASS_MALE_113TO124","BIOMASS_MALE_TOTAL","CV_BIOMASS_MALE_TOTAL","CI_BIOMASS_MALE_TOTAL","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE","BIOMASS_FEMALE_MATURE","CV_BIOMASS_FEMALE_MATURE","CI_BIOMASS_FEMALE_MATURE","BIOMASS_FEMALE_TOTAL","CV_BIOMASS_FEMALE_TOTAL","CI_BIOMASS_FEMALE_TOTAL"
1985,1701.105059094378526558609726880033349614,0.262550538164138689790191348766752613835,875.387055528377339816902080287074111359,6456.392502489405595679126563964494078513,0.2348759785519405698108586445048178600117,2972.244953597718600113916458022679328437,5923.440697128672536666799214862209941045,0.2435260689949033987410909968912752427527,2827.323966676504557668183713916339290128,5045.583995293574006446346624212982560613,0.2582802660241466105194527243144622030845,2554.222562041137556344245030365551531215,1410.808507195831589232779939751511517881,0.1924573527383995985993788862224591538188,532.180122210817331890739705637990575579,8157.497561583784122237736290844527428112,0.2058557929608330104165911574896121187889,3291.365533067147525029533145067514899782,331.419960778806872480885028974862696064,0.3037687603320662630300524832103990051887,197.323060044757164172667797829014693074,2832.746758639233639918102840929258348015,0.4191359192473968638423587666300751318714,2327.11959668758452872869576254411166583,3164.166719418040512398987869904121044063,0.376661419382642470730229233932282560008,2335.96627429066438724353886248105680531
1986,4483.365227086349048850807997115319454277,0.227824931730159558460875024845559580231,2001.987858493344804340138131169429983809,5290.247201099188587225232198445488777927,0.3191683361189413525259762784934341713399,3309.419617792120517275517614414791305804,4239.386545431994062942340320305368080148,0.3739409825095341787510678345190296594933,3107.14952527161803926169849492893020325,3512.140736605741131366646918643084075459,0.436982141526819482310922022128576893697,3008.095849634093674390669154460850935956,1778.106464493447455858585279802404702492,0.2782641662463666980314172690965627286463,969.775293165506214862763209338091134359,9773.612428185537636076040195560808232213,0.2203916898325591584127761888571323860879,4221.88499927997227038730732523995220218,1526.860961236718472194577134341087917906,0.2099569741035317584418045429043368209737,628.327210304219764316721642702943886168,1988.839811214475193119639690441487632277,0.2601810418698020941176976911848110823031,1014.218491820088418840140266325485331299,3515.700772451193665314216824782575550164,0.1748704932929836292132418838130126989585,1204.992963564165099415744486403319394373
1987,17246.3798557659038419605773462400193694,0.2577417761964706880184416556597513156527,8712.420650888906584621249952482650997316,11246.9082177451730779228563439541050415,0.2151415439714660627263255018563163019142,4742.567309787289675410335603262526020366,10009.5308591818437188316575404144404403,0.2302582291204117008553540794211913936529,4517.3626259241957439755341232372131298,8545.494518992741663858026749335354150593,0.2476666619954575106808146801484981044974,4148.210841134043820571270118765743958428,2701.413698752431414064829594618750890938,0.1933931390622599352130801790313343402854,1023.972355210744956355869247793721823859,28493.2880735110769198834336901941244109,0.1942104678948666509950628351698456729963,10846.0418248948273108292565390287014953,12234.947783840284677169137614819732379,0.3631472113105304251021366383199458722613,8708.450849733845421301616704574400591419,3059.191787533581595842176939145507163452,0.2376784917947549674497536769466357215751,1425.124016736889023895933957286292761287,15294.1395713738662730113145539652395425,0.3013935483934015065331652108616980729414,9034.727790279000424454491001140187929297
1988,25637.0734697380144148784505865556076178,0.2088975043208881115065634001559431767125,10496.8205052022647574690228562251368808,30966.5529184075097359066455416817557551,0.4631016863458158510350946384761373877101,28107.6992385896675679298508726847005094,22058.2630388666628960632880306506543802,0.5270216810778815622196341041415391175527,22785.3584220671536393378171317535496202,18075.2874412898833803284759975055551637,0.564683773667268769382295120442956092955,20005.3701840375977965846792107167408331,12891.2654771176263555781695441762005914,0.336051198882818797104612173026442880144,8490.965428656059954532285555460494577076,56603.6263881455241507850961282373633721,0.3102714856455156993201980107689079939811,34422.4828546523101868860380945928084619,3796.692294869820503395225327578833436109,0.2174823767940531922567949854267175949588,1618.398781918155348638932121671507137012,18628.368764566316975053496993491561863,0.2958338654207994668936662653590059620757,10801.3685826872430397556978813761484371,22425.0610594361374784487223210703952991,0.2567041050380834306708775914810211814034,11282.9462501863803190503632112352947727
1989,26856.0390032927858807056911273401301129,0.1893925228400836189764277294093530416673,9969.212641437598700837835660743978024822,58617.1502967629761896540224389985766189,0.1734238027792144140590377957976038924196,19924.5938605889684100580595649212380699,48137.1394057420033473630182837374579469,0.1820675098128885266275111407003738668828,17177.849838193857740492710676892547036,40040.3070687532733265401864094644874462,0.1923148184856688213771939301743432391212,15092.6749966339468571859126279661082021,18576.8432280097028631138360295340891724,0.2019224816668599516346157092995392900084,7352.121280826404514664390434961327843253,85473.189300055762070359713566338706732,0.1564094955961665756613053889528776275012,26202.8841138180722345345823319515887503,6768.945395388138409117661870664686304725,0.2842114959565978649617897319531782170796,3770.671709868703766155226957732937258486,11793.8664958091076746696328514599141634,0.2038440112005197386091643172346594561916,4712.053745975526602306465559077410489593,18562.8118911972460837872947221246004682,0.169308927669366214844573690593541473792,6159.985560620460600075703219389332055527
1990,23556.3422773655655711535164391179862125,0.1704238608962415816300696099256060017917,7868.543087023927400576775540440981188491,52285.5528794478959278308492604692400183,0.1718259796563364708546281113232097484919,17608.6720369532651437042589836822361261,46891.5676831871490071616209815783595245,0.1829942120305560658040204292582764880113,16818.5355389621468253916042953425919915,42285.9806087797462776189606073287083831,0.1917592272494820100373324221527032516485,15893.1048514513225963355293443478506205,9999.57227066814965021188865314053163564,0.1703323881291476616620861371653371314477,3338.372009260502937205977253077530136321,75841.8951568134614989843656995872262315,0.1423875218430651290883693659696457122261,21165.9214263900550589914946050370502132,6117.345728307818713357293181696137473521,0.2775796511772304589620219833703895637801,3328.179359052642054961397818446960641018,18987.4636275530433399823378967211952072,0.2450551267412737208695731190195626689263,9119.83159926085840405212872561914626931,25104.8093558608620533396310784173326808,0.2013217388710073028389984245386907132076,9906.121992152201379380723907726709087874
1991,25563.0757555920729899590780288469211579,0.1853999363309948200950884983285600174346,9289.209530321888565080314440801561741986,64022.8332934356790105194822556041900355,0.3116775514957296835923462775285903562444,39110.7806446059387744719864610911688039,55116.4524215094392737363324501317083054,0.30809975726509576705929288708691429259,33283.4766002653057695945129559742782371,47600.6485413446607188441150508904471644,0.2923831822095415572168277511396969888198,27278.553027682395979957847539366167638,16422.1847520910182916753672047137428705,0.3828308690110617800135365615213069634269,12322.3617490182968817418727191520380294,89585.9090490277520004785602844511111921,0.2549649147336023308871161205326402853587,44768.8767775545239602296508969333354848,3733.648101632120926970820341183960174546,0.2361394480245709207745967699202543011023,1728.056739601296368680346027499039899495,28106.2939581413109934653975555256106237,0.3321535690415303128450215337746109697985,18297.7874674249910182758607942580941668,31839.9420597734319204362178967095707982,0.2935986261658616323199352470319149672348,18322.3999620622239224555632804188968426
1992,15241.7833008169902395810493269119468628,0.3222630055306734995266691862821594495936,9627.251276490284917352126218532511929358,74487.885377273652701698419119804918862,0.3164919792638812389156053227990343187224,46206.6438174995326735284923190184295716,66482.8115231782993905876253187797299565,0.3231398648468638247645688459996870255368,42107.1635912691388584751279781723646569,57650.1396528098080712663060961674052822,0.3240305448133113694841618413596007045985,36613.5960741163566489019612263971152041,16837.7457244638446304321130236375135815,0.3564243049973956786463389909914154593735,11762.7083624271969818123438874525957751,89729.6686780906429412794684467168657255,0.3097459712667158827827454809542628763941,54475.0706172261688175965903190537920896,354.27270970110933773700156214484218476,0.2916305507473403497980101742552551362512,202.500821071978799429935232311379493992,11090.3960954751693944140039888927343883,0.2277619429866801374058736304480754081405,4950.901519866738453342616008321989299154,11444.6688051762787321510055510375765731,0.2216845246830455051154689799634810134746,4972.727689891548076608638577947902537758
1993,8202.122422093651203524441577130101704188,0.2160676345189943348978650780005362159374,3473.537851962880041817392896731467178161,45762.8014285573328365219894117448974172,0.1922126219287362027912955315598195007094,17240.5285767987544574102293366122404526,41164.4789655715020735134067531522003002,0.1967610244608192971521321642250973894734,15875.1475032169236851919781367818419431,35198.7589780511273704444078639675897434,0.1932595648743860108411430235369620291843,13332.8938146644358336071904324790792512,10564.0424505062054660775815477773076737,0.228265812921838942286191099740858484389,4726.363085903004460364436676009219720672,53964.923850650984040046430988874999121,0.1819432854541518240840779343061874391686,19244.3688675542937349978479756271799051,156.485703145495520868857626071293026081,0.3548432367114181474397588675837059092189,108.834671070291165823127386555280717642,5231.801632994635313979914144254027337033,0.2147560599272438929430485615580089760806,2202.179765844782788454344540180879935849,5388.287336140130834848771770325320363109,0.2111162970891052809222495162394056693959,2229.608329313726161381699950376834339987
1994,3325.994943851144390507294830273164088274,0.183464099794926242056275233620539706737,1195.993309860407856772691224021661629764,30298.1799935370866211971752299187195449,0.1747893589410966269575017502355525647887,10379.766937978520768573777381478202005,27636.3303906991166248614849278222681736,0.1802599737110188431029773296233408312306,9764.179411805049596818726668774291310448,24868.0501621803519902510137950497380043,0.1853903899714366393195865576901581066365,9036.183134095892694433522894218781482044,5430.129831356734630946161434868981540657,0.1832114269844304561957669098944105018459,1949.929196822640424907006826082794492926,33624.1749373882310117044700601918836332,0.1663040783758473147813792592200294552244,10960.0013512568021628821041422306575801,65.48193542377768498188948225298940554845,0.3274702762329929413087047122741439198085,42.02903946373114903324073868854825993779,5392.076822679505186161865710131183432997,0.3007014874433749200067269413038393374146,3177.954821137801361104324174210562656798,5457.558758103282871143755192384172838532,0.2985411685102892213380473135801777828167,3193.439698961125206447037207492351463166
1995,2060.858174388476169617867291942313148372,0.1839195963837503599972947506072675011365,742.903119129855054973514362612973399983,19195.747588538742525117084739515925256,0.2426409411275403819563005462356619084717,9129.041550638318390034980193793068417091,17730.5027016135998389295413418152907691,0.2523365580229712168841319467616547859256,8769.145886534649382641845044069182535088,16034.9437440252945278487748381595408655,0.2618630144359462962524651078525431806232,8229.959062037713608124314385722845899828,3160.803844513447997268309901356384390513,0.1992266219129563655766186012354583409663,1234.243894044923262535463818434023492496,21256.6057629272186947349520314582384044,0.2272451545808964285994622145871046672594,9467.702898424676562819466933431434396807,254.714563363941845424799917857547728118,0.2505414307683475331552978001954118427762,125.080440239764337345604403145772619938,5879.357037087997308355792885316862350203,0.3067783667613606357404337887663935835024,3535.172716911745718985314189041170549844,6134.071600451939153780592803174410078322,0.2969638866006273509547017794882678164467,3570.331576587207231244778937182570333628
1996,3417.767403766151246322625273566178752354,0.205787303872322567184522954785333634625,1378.532952996138128992837860444657051649,18088.5024814350832051487264621330985561,0.3293382589155966513488481209082970655509,11676.182390707508687860619115935604503,17033.7708841113435063856646318153907716,0.3359874017538366919178613034888118919876,11217.3395459885390272482893424895990939,15601.6663336901303087196074484450364995,0.3472075145405590469452663240681811962925,10617.3509492068662908513765498618874433,2486.836147744952896429119013688062056628,0.2757731030465201432029201259079635116159,1344.172941614484969642682852470404531565,21506.2698852012344514713517356992773085,0.2820957224370754544271130851945973835232,11890.9804107774215807316812166173122819,1036.982825226234833046791865734245464217,0.2805888176356782950447155170393066006565,570.29293828391954845854373251119172061,5638.646020560493030838674207935484886295,0.3603719548263593241823393878187007287717,3982.739382446383256617822470591287565117,6675.628845786727863885466073669730350531,0.3095677938606778191826205145124791097214,4050.45700106888472555072864994942169456
1997,3242.334357172894272923017243204211962907,0.2144732327266196062361310237971524810086,1362.972105080375193549756592646683468888,6233.372549122443477153502520840651245446,0.1802289121894959149756201914178177071562,2201.930549448398227407538358561022479767,5452.831040124755926875429999934405620064,0.1927175154966117524167236843027083558834,2059.677858932270532128126898386204936447,4972.84798228719614524360667281418399877,0.2048139968387911739023860331515453393925,1996.277387010959363334099895011695469719,1260.524566835247331909895848026467246686,0.1883947883379128615605613949055231258964,465.453467568784802320055388336038645603,9475.706906295337750076519764044863208367,0.15622587506169235138821235868023933282,2901.487182397657145540591733719458973471,980.231017438399039262265291271289472673,0.3719477510571699627755352082377520360172,714.605656007280385966175559762762478013,1955.373595386111286269972853873558002156,0.2246016222157262884354986931324904058707,860.792959860574886836082601876881422989,2935.604612824510325532238145144847474839,0.2329921042378658948411205064367627779767,1340.586484066641792823620501692788128576
1998,3165.435855490322326946885462516020957079,0.1372493550071471530501398133108588955413,851.529897785785853184491521621139705233,5485.384135607455570544775575743726838596,0.1539891645733859064892450716709167556244,1655.591851996341474204182367722845671578,4495.686454560558375255140183323811459029,0.159417151304385961947387720702332885851,1404.711474377767677705734970794098735817,3824.579022026641165379364953363427101522,0.1642630305329010349827196974874456850328,1231.344403714483678007915534518100352783,1660.805113580814405165410622380299737074,0.1634815690100988888051695568235868224502,532.161610544846585509771240990531814771,8650.819991097777897491661038259747795684,0.1276778228200728295154563234670688617845,2164.855009660583153491011738322263282641,559.46519622099337179709298775122686668,0.2113245345579274810548319607837053636969,231.728295497811546235969664543976316458,1192.328793407922078928930744966971824651,0.2044542751318009361697834299624574799342,477.8023695829834166306290982265278324,1751.793989628915450726023732718198691341,0.181177591369818782061671833470713546296,622.076198609500721746575637266179936353
1999,8329.397057853441995026533273105905588321,0.4599856986433718228065558480588865510232,7509.550908872132080920028469384013078447,6517.999449770978637256251099402677772945,0.2353858947395788758153240334733045976856,3007.120459496992230527491309277837657749,4636.559428543239481985153566038961322888,0.240659739139113814765825214818699954534,2187.033037849380681546607899923339964159,3602.190221599725795135065673217485434806,0.252522891524228007618149857647455212173,1782.88556153417831483014953472135174177,2915.809228171252842121185426185192338139,0.2626946432919496058330122067733611004859,1501.296231599571439622329295637191199139,14847.3965076244206322827843725085833613,0.3438897501632573892738979686596014197483,10007.5002521402933011002549152820948822,1113.432906670230341926274198980118122231,0.3959881170798139297058906523258232292035,864.176152405815469249675299444333795313,2273.893487968421288858079081980484061887,0.3283581014181502909609041169469991834446,1463.436643131356516531603113756567051917,3387.326394638651630784353280960602184114,0.3386006544408852291787486692738168450423,2248.023830697882150943860474222141932863
2000,5303.357949508637346874282915217604381445,0.2390693975438091141661959688325581633252,2485.026356298473500257421942576495600704,11331.8339539186094822021552150961296226,0.3047827231304098311590081230022093303525,6769.344532652427627182803032862266750992,9068.508428235659405645552804046398137471,0.3178888969799988466724266451862494826481,5650.245157351087322125503054782411024834,7653.850890717294462711787271003461179235,0.3450323833317198254462724453953699558247,5176.019772399997747715673187213521142086,3677.98306320131501949036794409266844338,0.2715424234450360798115982203615437426921,1957.507731368105467228976391695386767427,16635.191903427246829076438130313734004,0.265311110568306534633973059891189102278,8650.462427293760491185265311187869237669,741.732196310956480490727639098647615614,0.3018092022690772375077749589372442498892,438.768740833164724391621275544143336287,2891.261470536460227980238737739111615192,0.39544117401296436743606370137538142741,2240.914707363279732092580310388280931826,3632.993666847416708470966376837759230807,0.3301375093233465019790874008476196384092,2350.79946189857574504947354688441484067
2001,5766.479067499302418021988908207074421088,0.2541967140022960432909755591013195002427,2873.007259429840036756696394218501545038,10739.3068192542928394655415042739549644,0.2152352061440211544247939213754612135297,4530.494757488736108974801145291043014922,9256.510174488242466837404098735736066315,0.231344995792346136159870996613315893293,4197.236722442831638173975074850056826208,8252.01819396539285618574613251015615628,0.246466969712918056163948542288629187727,3986.345839833733787322209864445451728913,2487.288625288899983279795371763798808153,0.1564212709674281470213320144618735459425,762.567102139813081189838926226885294375,16505.7858867535952574875304124810293855,0.1889913796206665892562602182254253707184,6114.12444306334367528196202673513807102,2642.437986321441120544779114517812845254,0.4294095604708598215057316557280924359663,2223.988743184476100287905852157365799931,1198.447098194589539053866638471171274791,0.2455435672426008985409101315589905233897,576.771112258796512056014956117849168159,3840.885084516030659598645752988984120049,0.3187856777830399621180971402787193696392,2399.861543710254662014523318092384026912
2002,4426.42189648544874178382337070804343671,0.2077408792159863468592005743048984698378,1802.315602051290421717880811131949755394,10861.7529079923667354641606585409397096,0.2279051676725929912008775837080217617227,4851.881250719978713139536736964250391215,9777.273265812736563044173481490988506399,0.2386120522528962691735472377389942411069,4572.631469210190723289097288937341572743,8723.577824453513950665981754407233282081,0.2523770493128808384700039621262221621451,4315.196428342242136136610654879456243127,2138.175083538852784798178904133706427499,0.1888155757117074625264781873144376004894,791.292688366800705627801815689716248055,15288.1748044778154772479840292489831463,0.1977159283873400581056726019726304880279,5924.522722637933824802211333642741347447,1798.893378900311957812397858004312311185,0.2800699916261532586876185522498718153903,987.479464987307705857374920533918582646,1393.840058476494754503898168382393728873,0.3021256657068575975787144283408815309143,825.385116889948747445656914212521680194,3192.733437376806712316296026386706040048,0.2604403643288246117223203714801484995642,1629.772652885062713255530414718553123283
2003,6202.167418279784491781737532620044348583,0.2067527836491510839525123351911912217565,2513.338141639331868744888190882777644941,11587.8819306677187060613987595620560553,0.2356147742410967437541895168011169061614,5351.34132265244727253180446560997035984,9825.089973758927037002976882245910933054,0.2628290335015321822297069434185655362689,5061.345047662559847455329817722465443653,8582.118275644130170344199700820497677489,0.2839746370958824019969694571862846088583,4776.723688766364564758378548478640377517,3005.763655023588535717199058741558377793,0.1887287213007720189334470418593602840061,1111.856905044075916583407437722018359692,17790.0493489475031978431362921821004039,0.1977157093073512552305947023190028715388,6894.049562254278473246941781908795954905,719.780773188126182280760189568996964384,0.2372906079634008974073548637750002228845,334.762545849547370431509695050385580606,2016.582386234219607317219869269567355658,0.2349935822818784111656423000440525348538,928.81248105912687920827956361077824074,2736.363159422345789597980058838564320046,0.218837573076762666735540183064791831294,1173.68538281471158495961436979960565703
