"SURVEY_YEAR","BIOMASS_MALE_LE119","CV_BIOMASS_MALE_LE119","CI_BIOMASS_MALE_LE119","BIOMASS_MALE_GE120","CV_BIOMASS_MALE_GE120","CI_BIOMASS_MALE_GE120","BIOMASS_MALE_GE135","CV_BIOMASS_MALE_GE135","CI_BIOMASS_MALE_GE135","BIOMASS_MALE_LE94","CV_BIOMASS_MALE_LE94","CI_BIOMASS_MALE_LE94","BIOMASS_MALE_GE65","CV_BIOMASS_MALE_GE65","CI_BIOMASS_MALE_GE65","BIOMASS_MALE_95TO109","CV_BIOMASS_MALE_95TO109","CI_BIOMASS_MALE_95TO109","BIOMASS_MALE_110TO134","CV_BIOMASS_MALE_110TO134","CI_BIOMASS_MALE_110TO134","BIOMASS_MALE_TOTAL","CV_BIOMASS_MALE_TOTAL","CI_BIOMASS_MALE_TOTAL"
1985,12822.7503617160480847446633591148143752,0.2040526752287243320902563336654188567658,5128.372369592574339762167468543944793011,14006.4165061334341427967663965265469492,0.1504522302344447437936839050118547316351,4130.301337843016564236380753333863255789,5356.498822361000194207495550830694463022,0.1981295293780202186887837693919041520715,2080.109957945076805657420973375206511793,3450.283933934095805034835043849765851935,0.2639402107419860308141800511547510669612,1784.910590538817554354907281405375271295,26819.4133504750670868324782028209712158,0.1541397876740877320624145463917976372611,8102.519811596208592072848645129895452892,4479.226691540980136419997149555318337626,0.2256337390590386048248527720675389359705,1980.902746350659096357269534591688411172,13543.1574200134060918791020114055826719,0.1556597457169094784724867073475014213411,4131.923902798590718924056435023868941172,26829.1668678494822275414297556413613245,0.1541604237911940181713116531217823053035,8106.551639252181733026800709908236303526
1986,12381.6229074091404997311932995489606394,0.4665336916922273116908782394689450616279,11321.830718503884803924678387370212588,28188.6529542506367753422448590606194218,0.4916554322623979305920266409058764975571,27163.8445321089618323992007642496719526,13032.6888116544172187112134571678578096,0.4549052350201798192774598980067145034672,11620.1311989486205888254841589210500247,1889.780923010924489645497158943267839799,0.3857198876351478177588241861994060504386,1428.695127146486657480308561432823374751,40549.302383730816556237811493906936239,0.4813278380945888024368506269992563042944,38254.3157831056241078661479741520300992,4758.331829196045277608401367477068029184,0.4213692848045802690641840706278283176244,3929.829164273167283469770828537543832385,20889.4742977983902891083261750213863827,0.5541338063092688871941692719402915127661,22688.1052526997812473875578863391335655,40570.2758616597772750734381586095800612,0.4810960279231874874776157361369105030893,38255.669194833283363014650914318923598
1987,16626.0376399104307052029917036910904078,0.2708545142819926540566509621349469912973,8826.345204808451697716604457975256184059,30196.7475115700376756197126343994673081,0.2462649335939172820163004717970156244864,14575.3440405506012311643266179902798948,18166.6602075789271391057088985193999191,0.2528213304362828613484817280055737873234,9002.121638397406554148277874562455660277,5893.551272427833115336627036703199780144,0.3779174054237141923288752049043079712554,4365.460186990809873810649406135400136039,46769.1441616870242025807669878022991756,0.2254754907872108984655689033382515855718,20668.7796377662339692239880970327289039,5516.660847712459234215349601851758371303,0.3370281656251279527617339087792193441913,3644.169368325767230906163070180747587041,17245.9128237612488921650188010161996454,0.2480037559023436098860806886723727285986,8383.020262344077076562987013979718816094,46822.785151480468380822704338090557716,0.2251952829657740945663383431635603620166,20666.7698888092478693431182204089927899
1988,9513.035831396198335846568472028961428615,0.2454061495059307707131801260075282693113,4575.732687249988078607756154698082148313,25860.5808344349005639299662084334253804,0.1810685990976711771493961589321581558961,9177.77672134469507641569928659490908188,19117.2534782620446647783365994876036713,0.1961119843798740464647711265405807253983,7348.280130409437018885379086432504121534,1240.320588624080382926439909172341559714,0.3186509361797021155491085816435933295702,774.649460786923903791478265894251552827,35373.616665831098899776534680462386809,0.1675133400743701101197093394911886970451,11614.083249279391197910588384815845169,4880.487309107441279319129936565175118874,0.3098584978439287062571448120865130217079,2964.030514038923433729877834166841427819,10135.5552898375325727526282352372664591,0.1846652117839832822881015911657801237197,3668.50154972639522392394930343281557555,35373.616665831098899776534680462386809,0.1675133400743701101197093394911886970451,11614.083249279391197910588384815845169
1989,7058.960699865714769560568534629592357269,0.3008546057869818919488670001728809506632,4162.492843702838936951185602629456161938,35503.4271851309876154582562755790000197,0.2290138992369763172550063727301158585187,15936.3254600481108986488364007244910321,27551.6400236075282599365835509662040989,0.2452131321158584077266870465185568594816,13241.8069324301923701115170013547656096,1355.780048476359017829901656055844641471,0.3547225084990828818384211033571281190501,942.614371546342835961483713743320128428,42357.7462373191211358665122591040887574,0.2219121576729538610909865452802668939944,18423.4097689063807343962537998500063124,2556.211296261629829135446264274852036004,0.3651801501963263966914139340093856996678,1829.616145200641619521177973983042832219,11098.7565166511852781168933389116916007,0.2258184737904338090442676497407090815638,4912.356344821132159621605824596990315047,42562.3878849967023850188248102085923766,0.2207663754253780740504845967720284135073,18416.8344415267010976879105737769455647
1990,6343.516380865588223596972149066181350581,0.2478263130218350607379227164334638806883,3081.296941476525745256991431306691803088,32480.6497088231082065801531184248563745,0.2322497518178590937246718682505069224757,14785.5007541636888722029475459051982384,24526.5173174486769620089347524778912238,0.2418495446614938283514912941318113732272,11626.1850089001229821023424458709577143,2168.327546215379146518995353367470975602,0.4233575917714978782156470567111972666606,1799.236739149586600255101676572768208313,38727.7797042475607750390120428163450603,0.2266186182903066081305061162545095397846,17201.8144150148041853887923934721660617,1387.815566515728831899220034177310666758,0.2849649257084325245392751645862553452623,775.138369225955292036916310466699291544,10741.505659508911489749975127468364859,0.2380516887653890314337639445352081078145,5011.785781772997278336815852617525301377,38824.1660896886964301771252674910377251,0.2260294745232257027747011510846819947577,17199.7954857073579509642972170733926254
1991,6394.917953899050105322045504369110633904,0.2283326567186773620561654892274648944714,2861.930467587007326914124328636160108428,60142.3957360548349008322897945072654336,0.5936660469600076702324807317387241531585,69980.8167294030655875583938998617628227,52119.2456623091081476567121516061164842,0.6098627666212692740622190590081956229444,62299.7512135056642960639442663025904433,2284.25283739148486296446863001301309915,0.2862454080298346359628513635398301836757,1281.559495545568860664516402310007701658,66528.0198253243525376602457571426308611,0.5430303653570507160272699384144369933377,70808.4004279649131721886674371890242637,2777.643282004528856835819795381275481439,0.2784146704619763040851930108625376123888,1515.739812479617906631121928323979147288,9356.171908248763138697334721875971002917,0.4460991888940419986053669321921061451629,8180.610170869068965833719665406567807715,66537.3136899538850061543352988763760664,0.542953697914848749082332917372064592131,70808.2938138702735675086232049789176275
1992,6786.668579434552067447744474483144445971,0.2138063682130046626452642092541295281071,2844.024604019057720091306468035877168638,18326.8874911345222088884221203687777484,0.1902771432423044308452643306802806437049,6834.888080818953484272490508765487617723,13747.1605581268783978733707115333066751,0.1849713583793484409337933957686879450295,4983.948686099631894753041346222612479842,1155.443882906323399279878274942208680199,0.2645493236191840860942361796522082562446,599.116919497471521043392840975418099737,25096.2034982489311233696169650814127183,0.1780996270953812076541512058901646309591,8760.463989713954527499548487199866505141,3360.33756961391878479361423351806612496,0.232765680611559811012145200067631223682,1533.055672492525962738023177044045811252,6850.614059921953694389303374858340714112,0.2597210989112868051103842238769930634402,3487.328063245681942744103448770116112727,25113.5560705690742763361665948519221944,0.1779487353936648130124413046518260161059,8759.094066231495270298468377255825491652
1993,6939.052769573160923261761414643147901643,0.2080001090118631104427919458170248604497,2828.914515720164685578117707695902713253,28739.7251145401128835501852046143270489,0.2266331222984073451849428633981627488036,12766.2123279441097616204341501136121637,19838.9404322171245474478755316075766639,0.2444466352287263437112964349329503217624,9505.141980910875586606851351449720303972,1000.084792627317251299969237277438258731,0.3166217982438766322332880508530649585015,620.631345058510660665513363641494561784,35670.5701938526306953846979987550085234,0.2104468481361661301220461166517216045428,14713.2477742916708734351308516123289182,2181.067423983766228924627962625613372668,0.2375272913600970844866898360086018806734,1015.403553485512543927235826745373857734,12658.6852352850657791394738877468466552,0.2373338477671189867982394077206447955308,5888.495570143524286005834900075288895144,35678.7778841132738068119466192574749505,0.2103942707894097300732006051454916970111,14712.9564929472492671183644895773130852
1994,3600.955505900950922779447343771007112714,0.2362651718699336306260111185856028903914,1667.52952813543707257629621527021519132,19774.7347323810448619719884905016776226,0.1739102373877828605857795447726072893066,6740.496470714091684677709319217255000308,13371.2245771832189854391020408922933266,0.1791335506815649309600135703962125517776,4694.660473524016075252131020616247615421,1000.900134862097061133194161365783950127,0.404119596902864983687628958253085304105,792.787383719367973426567363784307547826,23002.5288533547366794204046590851445927,0.1725408744976124121188121890315471321636,7778.997830268200413864660898611287326632,833.676859025233841754666316797946221757,0.2319568807297795475952965830694646243722,379.019084161943072278901083926191915598,8169.888667211445896424473315216661236856,0.2072542258467488508413114492355383114122,3318.758143914988542877034569342719128074,23375.6902382819957847514358342726847353,0.1701881521292136647563888579943619592763,7797.400431740297793979308136302584488829
1995,6358.947334481199855500052875410134085096,0.2828918450375440498419587858690482449334,3525.832914138000385984421119657211987081,20939.4518008893247996429406829765000063,0.3584529267813803107882679458585977935944,14711.3832551237895357220174428029881667,15569.9425949916038687076568312842904566,0.3254211743611115015534779784452321292815,9930.906447834628817326255670223240408649,2230.052703614503269083998766925701977228,0.4290317967929646315803755399112633840854,1875.256496014488341430569547138722286355,27251.887052697802691141054236871402467,0.3273095622322828542755192884907769025962,17482.8143135953842593412479925358803063,1997.114252135498206236175375075305121255,0.3233032872991588370200251632518758966833,1265.520261541719124386515397758524935595,7501.289584628919311115162585101336536325,0.4285777140058268587001775875848422606813,6301.175662860922233008797915757487942275,27298.3991353705246551429935583866340914,0.3268247424189693104799859688437314034238,17486.7128411006650652397481492564721287
1996,9067.412512664088197894983955479659201569,0.2576327991490484675294427801127694702161,4578.683218686441620205797205167344946719,18111.2217167120791932587127304658768956,0.2059111235036655395480257318932317579189,7309.431942955853890254269727486192923483,15073.3910827718312561581357727977678207,0.2227729042334986809344706199085149019759,6581.568491986548220603142466615991322996,5214.456604481372373630776246384790009101,0.336017640274711046433217572836079325902,3434.212830963317478718732303940490791766,26815.7012589030731100240417291751156444,0.1868447091772078980389154627321156754621,9820.328930081159521596644514693882624706,2183.709669541270971169164227204278308696,0.2853313132059609329718823401194810163487,1221.238265434701036151010686264457213322,4707.076872581692790195620439558699958726,0.2215899129462339074778566623618662076802,2044.359878676152189858928515267117284881,27178.6342293761673911536966859455360972,0.1870533407445042754930999121418693128049,9964.354485776385320986187358850957810115
1997,27125.6092562884281373602368143251573255,0.3836255633029546136268498967565596934161,20395.9111765237964921747871681603838535,32533.3872606366067468040231774283270058,0.2089105045801818025715428045936923769062,13321.2700427112221962793311797095044392,27403.1533917919706806370757457271787183,0.2270755388795556370886639757477182878847,12196.2682139429577496380456567256623463,3202.727549367653973804385094752961899949,0.6982010179407890590110199285511281876341,4382.849364904789307751053052542639420014,59638.3208773433459978813646788500372007,0.2440851663728037548094845871329141437944,28531.3857681403721529697747457996093637,17192.1971471411505237674046020836093317,0.4006599944730791309841769432243349555266,13500.922203349173937284496327752344621,11860.9184286242597059553945491897343813,0.2550920882887743653154556995021098535121,5930.227843921918311576349125666705986771,59658.9965169250348841642599917534843313,0.2439919494633171985582945416072261789788,28530.3771318519881712699323312242168524
1998,13035.2613804606776160866025969780811863,0.2016719545036937594987556532372286262033,5152.539414525483288115913282274393520114,33297.2414292772333996408406873783659005,0.160122494399759174276530651200140155725,10450.0092144022710188964986546804370102,19409.2028118183174140065139568596096386,0.173456423570851815595286946586368020306,6598.635772034679212635797465093645894866,2196.088803974729340336681470242006658948,0.3115123182770259902527940104930123168796,1340.853080358042882636725384859567412442,46208.5683742784155058436957717485735505,0.1624248844054434064827639630411932794919,14710.6258983970712014952528042069968783,3094.576140664854753655356947195420376031,0.2474387937016539761932827576342965426301,1500.807647037501801730499277378367023768,21632.6350532800095077288909100594104132,0.1993141407733433044832390913912867737694,8450.912533883312991976308654902345613975,46332.5028097379110157274432843564470864,0.1620153298169947129983986295580211780821,14712.8884189743829093492520815882240134
1999,5093.298355135214753512583698440252848231,0.3228156493582443751829534926704294706746,3222.624975140974547720026238475442364144,39869.503359992931224425521859736807845,0.2168085505131054120382006423058328874125,16942.3364969886086214778390180446837376,30004.5222030136024278045469942284243321,0.2176965388678784207801247142318816893853,12802.4860426017246520599541425205624403,2267.125188601949820982289256397002286081,0.5566811805710964022096605611922783966412,2473.649215927069909820775219885325361778,44528.7400662470313140956971902463638273,0.2098471983300156826348042651320982101504,18314.6934422122146359465660559234305709,1137.358235458205612368879106776638597001,0.3985240119296459212579049120580646033677,888.398551312212857489260580741480995124,11553.7960880543881167823902007749954781,0.2781717396719896196365422533006402224747,6299.321532953853922888416141947570804581,44962.8017151281459779381055581770606938,0.2087231225502728708104876307418897367872,18394.1616902770100265844022489360755856
2000,6961.147710459686390161517911048792636212,0.2217841529705457643533663122054950191525,3025.989607387624783239283389401195761503,31450.4679756823062096644984509622839614,0.1725676080962247457450265200139679042534,10637.5707828580056286930564977460605781,22090.0357292601540820829776034274160532,0.1662364002851882365082955758451037867442,7197.44932273466598368409719225910208109,2711.611182366505385557960162595634238004,0.3626690585031390883068210501684392468439,1927.498250089470822258565744912801513199,38390.708901433911051661486054121783519,0.163940335648112340449225480767399900185,12335.8199780172971293343515835812674897,2503.533608348458196246978667959745222713,0.241736259254757635676765790492352804627,1186.181904825414641130463348163679474816,11106.4351661668749359380999280282810837,0.2303511462513240961147719290648456436942,5014.424939733407501935400061077963522246,38411.6156861419925998260163620110765977,0.1638667151847196829540393036571270071307,12336.9951633548440114813272430659165206
2001,8941.873088292917041357826815344680157602,0.1930604222802802313999340107126426792996,3383.590717028908000624185104967862123672,19059.8208426337318552135840846871645482,0.1538103656542126892248986430365491738563,5745.93210569418587483076321134620050854,15360.3573102342210319254903556857550741,0.1607178946580199190441136173553880016369,4838.621204667708660511082888562503015804,2080.872843868435290042930246738193533873,0.3697439685591268907028468566953631794661,1508.004759383310126574431194313249684761,27942.6571023360657590055241737578726432,0.1456993846373462041316351252554312796301,7979.606772087762912008872530845680044118,4492.741515013712736112966280049517037183,0.194923236928468353852165530540912924508,1716.449848827192227666214302525621538254,6067.722261810279838490024017558379060707,0.1815097148620791523306755368557850823065,2158.647053702808804375984959658714395005,28001.6939309266488965714109000318447059,0.145753491035916713227882496601901960775,7999.435504889529474740478077453536253661
2002,12113.3990817254647516072392984822857976,0.2730864766351317125828314858903133023569,6483.690731595148262010288925808034711812,33359.315518202667160004732971114340125,0.1935417800913604202664591257804618965411,12654.5857637236838693409656604894619367,25241.0647819606451802442386611638753363,0.1963938745622569522101587775442062206193,9716.093400788113931570646614336851652132,4793.054045824863374862262128290388994331,0.4587479135686375152291433695159702597486,4309.654944561990648221883109567982370154,45139.9041974788855716137135442067298372,0.1948039502798664390498284816247735246978,17235.1260397302779475844740584064242981,2428.760687310808534373546098356683441188,0.2717056915038953039980895682611699091657,1293.419880004788168164630827483085580525,13009.8350848318148221319253817856781509,0.2357065802805001582712533781070507098143,6010.347326203596384700657089255127663507,45472.7145999281319116119722695966259233,0.1939785057018903737750676784980525545623,17288.629287473081854224919637463751527
2003,11514.2736179144667147915063187550419051,0.1966846525122295329869129164405354629301,4438.774574721668145122331857068992612775,63271.2822774229352392003572077831753851,0.4669989131972647312233863448627223241043,57913.3353179015806735579777630908246848,51114.7010380670976378056358947055279564,0.5249369269346766312643291624326112337475,52590.7084048510288685478145318604264409,5020.013839240495666517801284478101157198,0.2339442702280691818536473329690373789834,2301.830809345614102208425299167351190698,74640.9862495741590171729718141305740216,0.4059085300787385727604021774969618378402,59382.9295038962900891597102528859396884,3775.864707772154466411029015556382153459,0.2503792760033096083535180996471926398863,1852.98061276414287361196306133373623596,14874.9763102576541832573973317982060237,0.2491007416093557187651736445836806071184,7262.52055540128770068137583325195469581,74785.5558953374019539918635265382172904,0.4051231146778820230342097834263715797993,59382.8203809824233573067144962504552771
2004,27916.827397821409023685883381690281109,0.4069444363843092730605340962955560302166,22266.7712784471740718733273209317187303,63159.0504581125399488770156822574515416,0.4366464178178133611985229442302406753143,54053.2193452063544135371719203633096191,53895.0925189541967362047728221325926226,0.4490938528211095235094069931546972432047,47439.7513050751020446613538983581648413,6593.794326487129129843525084048536524533,0.5552257208584665450703168338232924298244,7175.646647907915025379454059305596910994,90354.3370807021864056457793874624016316,0.395083130531464766356739431364032598315,69967.0497278404969358429212883178588698,11999.4841857076008988393196181296871235,0.5136460259735976150936380211699990170179,12080.4352368146107910866182680080523931,18587.5068247850222076752815396369163805,0.4305902525506804613336194910286461109005,15687.0545456244916074241087624779759425,91075.8778559339489725628990639477326503,0.3922851717874339229768256427131140302377,70026.324125196540719084233624416467548
2005,17036.4294123490812175361594348478206505,0.2970010484016635000353993523976454012074,9917.281297117681733458397800778960152747,38105.2555848430094394635095129132306557,0.1877335044387083336212687071601940879995,14021.1210102114716383565770588983926351,28373.4709449706390278399781793790013541,0.2140514403764523444360038054411434451576,11903.829355530755969354746363401466701,6863.130570465856919656319590123941562118,0.4642724825191526414737622657419723948829,6245.270828894412439453489481117069416034,54789.4754126815442710420699216448187942,0.1808587734947671769404031079613599563628,19421.9483541762021526644898745243977861,5342.134633911584118122558541731597870481,0.4083902945497338629640352823326811161781,4276.084835868273572888760770101189586452,14562.9488478440105913808126365265105195,0.2040966380689909421856045508999741703719,5825.607844422669437415446827436852005757,55141.6849971920906569996689477610513071,0.180631820131731637325716588400345504383,19522.272135299877082133409447602418785
2006,11756.250361343904381158751144285474228,0.2039130723108548978080384835607890957514,4698.616134872977847214524925364490900077,39808.1084143070845313177473743595258336,0.2276976503931780414359772074018167422167,17765.8569949678623064517843231052860659,32148.2362559700774474225481835015461687,0.2467906166884720825506811424840113963598,15550.4107800728024223404538014672766024,5370.360507568421229427917904789177784214,0.2854600416898998743207021388517223738742,3004.725735385335812424716418562464521291,51215.2018741791721758917578645899662687,0.1966456701532961394116020108485614066988,19739.6454813852510085793629363766070716,3529.517471928370916092198796593587393353,0.224589281717828612020512688485168763013,1553.675915908601505624981231602144144822,10516.2445401841193195338336337606887153,0.1811000353952085630479612508138145193231,3732.804826565945104853819006987323624365,51564.3587756509889124764985186450000622,0.1954279324846834388711094284547591322066,19751.1474098308742849133483119849521574
2007,14043.135534676055807764068104740038279,0.2077040727103531782718085180750952097891,5716.960230584371906176280707476863711216,44114.8955558124549162290291236352832759,0.2067925992593799237793736752522899136401,17880.3624793633496967780267759587006053,34225.7837837003691980938038118087524402,0.2248851728281187250610696788544275237457,15085.8677506955502793111961662817006953,2478.671100945243342250248296330078658583,0.3322379785897602819651430555533982622269,1614.077005287130476113425376647957833705,58144.3162345641882618057246088632188403,0.1841734148753640003257418406350312341498,20988.9290619649951148327948328643452514,7372.004897077876799888971510150413101512,0.2236153885771082715347907091894639921371,3231.047729718732401815113885887108402491,14081.5713087650213837600736100860773546,0.20392480248430573440373632662512013364,5628.300029704804225539767820499030583564,58158.0310904885107239930972283753215554,0.1841321405740312189633212008675465069315,20989.1750022749088646272353993814617898
