"SURVEY_YEAR","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE","BIOMASS_FEMALE_MATURE","CV_BIOMASS_FEMALE_MATURE","CI_BIOMASS_FEMALE_MATURE","BIOMASS_FEMALE_TOTAL","CV_BIOMASS_FEMALE_TOTAL","CI_BIOMASS_FEMALE_TOTAL"
1985,1601.800209528475376074188543952969500932,0.3572586561731082194819553307532849194623,1121.623701015334726092406754552549666339,5403.762183092782384641035643028523222345,0.2587089765829353654478585266619923618372,2740.083496807584560363025539319039308472,7005.562392621257760715224186981492723272,0.257849906679378921149817547435465208703,3540.51187398095734199595314179313845418
1986,1847.315559461914893126709254605413645289,0.6492316503933796188355479050417306178539,2350.698029754983681393690955795514733972,2469.15127352851469567445557357764596192,0.439073985365011607013165311573559098575,2124.914576669027312425380960186371684848,4316.466832990429588801164828183059607204,0.4445195511229245355865168983949741388863,3760.757642114278960704682331599152634017
1987,7063.850284486275594219761134925375545493,0.4703591665939452712673193421705913349266,6512.191596200520888694414540626434815595,14058.4818275722048010110090448504813316,0.348008159175632350263742122011273049395,9589.234107970265968299338397557870442966,21122.3321120584803952307701797758568771,0.3342545390887145176496316527418465340738,13838.0613538059279725897850428313824388
1988,1185.399971184706030088711273085661428883,0.4219424327459474627112412969941502710628,980.334273332555733314055798483793678601,13974.5465031751888576280713731490507031,0.5038241402137129851303598288896077191969,13799.799198604026135354547295039250131,15159.946474359894887716782646234712132,0.4846052860937586769043588402871085581405,14399.3167888115603026428727858006503791
1989,1222.747282180083437600641576015636285187,0.6460971840946924073502154668476754903164,1548.426608716940740352783932287788320021,3689.961937926458643678535100070346219467,0.4325849027020216964832317936166850338612,3128.594778748477849000659616567392538031,4912.709220106542081279176676085982504648,0.4719572991644463564937920703399804308559,4544.434391199444160353863112670506313796
1990,2843.71118920083461568301611093494967931,0.6582992292147063852433476641313033875652,3669.145252561885187389226516634777378946,12375.1190414092445874169748444306723576,0.4602363669577278981268916099718288789867,11163.1404634436783527811384733189034095,15218.8302306100792030999909553656220369,0.4207619427876985381426329850008260663305,12550.8689665838039865187627084449015205
1991,1826.23413738754477705360216285026894982,0.348512098183778285090937875808173095459,1247.470794351720268636468547368503922151,13813.735012988113493591546300015231876,0.4545536583337244883445889852698956382838,12307.0042193965560508020431949838108246,15639.9691503756582706451484628655008258,0.4265979799072747313351055260526893092162,13077.0793209102093673746079386328834565
1992,1006.549927254179906307843194468109963432,0.2741889395410090380698690869513535185196,540.930320011850624287945119302705187658,6176.111195718785114528046570299230872985,0.3123133035201905352103397095074665838693,3780.608113268216940302626427812207067559,7182.661122972965020835889764767340836428,0.2891892040661288037742922780562955799995,4071.210184329386165512435138721110995703
1993,949.438686107455964325353915526599517743,0.3662233581242182561267289108084141289453,681.504982960263456360565298893819439481,11657.0094843475173657806798092955826466,0.2464611947667843294087728125610115303427,5631.080950443250256895387224186226666584,12606.4481704549733301060337248221821643,0.2466290571002624020975336782348600859753,6093.868194298770693350067247013033913712
1994,574.793162099209683290883104788333266812,0.5283663821508301906111493410078483774281,595.254711745054410937510481859571567756,3755.920190206835557179306744394163728821,0.2494902425129717006423895343769644638137,1836.648260663577593298221065700439985392,4330.713352306045240470189849182496995639,0.2397377085970179180086530139376830795747,2034.941179517828088378096555767835460903
1995,1597.790215665826157712807241233011693254,0.4091635563929944761419462400287295225638,1281.36475294304777162949907826303384583,1780.331982390153637629190517597969426209,0.3225102518577193815237306353205549129525,1125.383619420762501828188188774963690852,3378.122198055979795341997758830981119457,0.2835875450020325177099343500084083772615,1877.667026492587744812040996762477207031
1996,5350.532813825625047531710864231580841187,0.3404407506379496109827060949173564738812,3570.217238605481915560255514978658570877,8217.089967754528651006064767824496625104,0.3077071721126719420486832508941772770777,4955.776733267379264657423602180460547249,13567.6227815801536985377756320560774663,0.2791813862388396399914044136167844298185,7424.142362809329091871463152720477061017
1997,2637.830361183862416269028364660813305326,0.5635330347165880468609917833947407246013,2913.548915070771230470048994404033223145,13732.1481317659255262556936283087929735,0.4311384798693942917586948259502495462741,11604.0966429069716729281798890758123294,16369.9784929497879425247219929696062788,0.4485093493967758770958192526221902385917,14390.4932708837611865645375395369460754
1998,2150.691093910525861131012470456634411188,0.2838610438795729549421001470022161305265,1196.574941200687378905016341271070010143,34179.5761661036843211236282152671602756,0.2628974603990955029610188316600320084143,17612.0185923087792175148225580709253145,36330.2672600142101822546406857237946868,0.2564065295257360900640316216469251939762,18258.0227799701248961882982932785170131
1999,1162.711764489291701217485210719617016438,0.4754381523338415078502064254456450499049,1083.483164690994656981390855010729636957,10714.8560020734162597171776833209860417,0.4517077496655847666000218815242992937184,9486.367645667239560511059123567408566953,11877.5677665627079609346628940406030581,0.413035253018934178806586904745218940835,9615.474247115059429182859413221547896012
2000,2615.242104574807634956382847290320808509,0.3175399353625228993147568713032890263506,1627.669865334304227635997196348321003892,24626.4558490274899053215328474745556612,0.3729557307367592650519771033894363971715,18001.772559795950127747707696654762203,27241.6979536022975402779156947648764697,0.349031944699640372627103610336090778896,18636.1167147854059043817556276823995793
2001,1692.123208537040565485971090295405020444,0.4526364634775654530120305459367909480212,1501.196663165813384065054393062198729429,22568.8300974699620940706928314728917287,0.308665320804894008764070256331823344783,13653.7817571643578140271214751668790204,24260.9533060070026595566639217682967492,0.2958764292121355297957470122951164698787,14069.358697588864502492695722207527465
2002,5065.71483241539477704889255183769188092,0.4621880804911664805412840280116988965175,4588.973508831016704214630964949648874706,8837.711258817871305125805697936539319341,0.2914191987449022911955182938977776123551,5047.938318215671464872678755633715119736,13903.4260912332660821746982497742312003,0.2933066042493712459308516311373700935084,7992.814720733406741600015536948449380554
2003,5642.086629479615187231085240600308184495,0.2420098438187858232523688765073854169163,2676.263387864345922326046365255956413525,35363.9147373013063905412764252883276878,0.2306944180578699735805073330599343130694,15990.1851519169188967148203488359405238,41006.001366780921577772361665888635872,0.2208288803398094880727692560114044491394,17748.4063633162997614990336091104681277
2004,6042.216686055105160374622442413074446697,0.4745356582020544753119353540876983620207,5619.804653348527520568526082485056693508,33423.7376537981307187143161942965533057,0.2810172454091977401761127806267553805024,18409.5875060300634979169674464062135806,39465.9543398532358790889386367096277524,0.2583465440588915004878150859548256370094,19983.9501069067046826404884729689964541
2005,8454.578884420608216397044615185607570146,0.4461050762762406599429703035784804097237,7392.39589391118022603198585682756672757,42163.5508773246123378204419880180320302,0.2132800390929511391848778634520520473852,17625.5818076503181375463242976350202896,50618.1297617452205542174866032036396,0.2052120400787019811664897236582307533176,20359.4013598173476201305044274669279002
2006,6415.136407894099596718735824932514456741,0.3089300988424534113908873346068051242362,3884.384300173949598272519415346160067872,34733.9163592088249282132025309679125682,0.2085032565463423139317030981752050029338,14194.5839600664950814509372802464347417,41149.0527671029245249319383559004270249,0.2090054043160562230725758923779689617478,16856.7338451897145469791886604749901126
2007,2228.233382038518906816156317875168233635,0.2672633213671392296370105514070732690829,1167.229106750906472568533140990646148808,31696.1086155025953083311539100701724656,0.2524816783876174790920308833481392841479,15685.265935132702878926560837499335444,33924.3419975411142151473102279453406993,0.2451313368609616379182557358051228637336,16299.2018397320094242198529348286373639
2008,1674.596337682007649106499937759257453678,0.4300280538562706845404368527162413416252,1411.441872012934788349622928904599442191,39712.7072451664076082171480717220096498,0.3603187324495243524271254612608377778262,28046.0953799661081667628210327934734681,41387.3035828484152573236480094812671029,0.3546235474411319819296134997150443867753,28766.7483345226422106868681151246558394
2009,760.270406529939638261539301534300292393,0.3265460886813867794311932156662665661031,486.596122081416909203331902309704883918,37635.2155374840575809439765202229360382,0.3110997063537874959481414496679175164229,22948.2768244546702768838743623623167906,38395.4859440139972192055158217572363306,0.3072593621652136360320949175180237570146,23122.8501415150860355583073840532549965
2010,535.403037797150440473770089420333008894,0.4671795671131711353460301591131100093389,490.253544481133110688439909463170773254,39782.6439403781994711208070289673878396,0.2796256331970626309824944340628271598256,21803.5241240798199069325510897841648203,40318.0469781753499115945771183877208487,0.2778853884793179913683598906150967219846,21959.440448624993873959075174512008286
2011,3514.812707383673979848625041824453981578,0.7202452065481831726685227547526705413119,4961.792928639157009127385166308134484544,34878.0089646368928467142052861431083538,0.2819940344200861881899462389699491602604,19277.3653025366655694923455533753249147,38392.8216720205668265628303279675623354,0.2668150293242228619758766595854239982944,20077.8124069092600345852290764787224074
2012,2881.221208336207197936324142412822484258,0.5469886751377107722302874233427448416014,3088.950928191932409490190683355492753768,25738.7345088614950327416535108252944719,0.3514467060672376834263013112993141662798,17729.755184497885719498010385541894335,28619.9557171977022306779776532381169562,0.3508772955381494912134202713306352552384,19682.5016145249815194855811857060058807
2013,529.391316877784459330147926767472158092,0.2717640451609442476746761585611849735221,281.984270465660486551156199740925417904,16112.9932442081524651026013511479599698,0.4127201414902294624312833576957984855581,13034.3074290981722646268642244917910622,16642.3845610859369244327492779154321279,0.4020627836522410721064151172658154619483,13114.9155879529324190384749523986674426
2014,1560.058976333713217699165789530169430432,0.622191349467584268771291607758704658947,1902.484191478818628105388760736606090178,50925.6498747485447874164291835850232353,0.2299575939477212368217920155100222534833,22953.0502342256435806417262111194373694,52485.7088510822580051155949731151926657,0.2267505960002245921216052489476250071405,23326.2848964152436438054822464708929419
2015,838.410568251119165426022815314318643712,0.6494417049508909632861993615186254618698,1067.21762623195024060694245730913744126,25866.042305977262374179373231308950483,0.2936118624612775193987397428161343957259,14885.3706376819558711424161826727195534,26704.4528742283815396053960466232691267,0.2957213749416331472675490855142372602811,15478.271941220493802023683928940175992
2016,771.509442778439301062244417556577311952,0.5758260127045778712601210171886212357793,870.740204150117191002722771396282422212,33141.0040749835765648904078156158751992,0.2621356064818696244212707176056239665775,17027.3769171233076401045242297167192405,33912.5135177620158659526522331724525112,0.2578344549752547386418332214768296066673,17137.8763017985312135721456068472406715
2017,1192.666843773921048651969954175869114995,0.2909304963781714335634084963298500495086,680.086987470950429540466979063740452092,22493.983486521780782691847318897880923,0.2936030727458814647747635668382281144264,12944.4332330783051371399956054176208397,23686.650330295701831343817273073750038,0.2873956323335361651009564845793607205327,13342.5821050958451203152229990851103232
2018,520.4366033135339260496112507795093799,0.3263568900471347190681051466089936585317,332.902219795234549805767493760798497772,10333.7337344860499005819893513204563231,0.2290718942429659624940728979303686450461,4639.649203875869935312934872003776170893,10854.170337799583826631600602099965703,0.2268253934699625042272570741701055181449,4825.522857016317402748377385983685895583
2019,350.868873579437779592114361277579018883,0.2698532004560004313977184031906696506227,185.578853412574069610560530894732909746,12924.4759576373929464824317863009134925,0.1835496495123861430953085444067169634978,4649.674743024985274845036816646785334768,13275.3448312168307260745461475784925114,0.1821474734380577704319454325462107494479,4739.418219249245372990606035707919760616
2021,358.432910580349081329869625052082942335,0.4002301473077469926819170141931124526064,281.173086938974532144943256380872201744,9148.470144937023564996501671801012484913,0.2677869540401082233282370090392016566567,4801.688270309523774123695200490103777047,9506.90305551737264632637129685309542724,0.2618460884580033946881976560267222208174,4879.116941735862843119553848667015489624
2022,946.174751729676576654794796775851026589,0.3461266541085456804326380185837789184324,641.892749995626622500182303116855564883,6424.321155047908100159889573953968455401,0.2811275942599810244603665604191073055137,3539.865744101357070394329789838040224588,7370.49590677758467681468437072981948199,0.2598110371593156922403040265906432545812,3753.274924400015511131017231244451530053
2023,689.622779606375237757920168458951396001,0.3608272622273859468071761877968556698596,487.716011088616353192147897836304793396,15031.5603395934071656968831383357575718,0.4524541389943878023330476895675527591917,13330.1397147381282202720574091942064867,15721.1831191997824034548033067947089678,0.4341952472390468176392840865871566902387,13379.0834630093063640795693229435440984
