"SURVEY_YEAR","BIOMASS_MALE_GE25","CV_BIOMASS_MALE_GE25","CI_BIOMASS_MALE_GE25","BIOMASS_MALE_LE94","CV_BIOMASS_MALE_LE94","CI_BIOMASS_MALE_LE94","BIOMASS_MALE_GE95","CV_BIOMASS_MALE_GE95","CI_BIOMASS_MALE_GE95","BIOMASS_MALE_GE78","CV_BIOMASS_MALE_GE78","CI_BIOMASS_MALE_GE78","BIOMASS_MALE_GE102","CV_BIOMASS_MALE_GE102","CI_BIOMASS_MALE_GE102","BIOMASS_MALE_95TO101","CV_BIOMASS_MALE_95TO101","CI_BIOMASS_MALE_95TO101","BIOMASS_MALE_TOTAL","CV_BIOMASS_MALE_TOTAL","CI_BIOMASS_MALE_TOTAL","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE","BIOMASS_FEMALE_MATURE","CV_BIOMASS_FEMALE_MATURE","CI_BIOMASS_FEMALE_MATURE","BIOMASS_FEMALE_TOTAL","CV_BIOMASS_FEMALE_TOTAL","CI_BIOMASS_FEMALE_TOTAL"
1994,342267.0468976694100122939945547149350029,0.0952760410003506636394034931025796436326,63915.3044188509364773367056381785597591,284588.1060299311242740285830290355993041,0.1122812907769316281838737014732309496178,62629.6829742137738155055320664689110002,57753.193617154173998801007980176070501,0.1073559281462231740243789631820668173287,12152.2895001891119649406988887055006715,109989.8679114367302507692467518238048822,0.0836252891030110072983047105087011179526,18027.9516248919445148563936426056122129,44881.5442005628823115130598358670798739,0.1153354620551129367172511606345783750689,10145.8099307130330176263144962407977745,12871.6494165912916872879481443089906269,0.1166949181619639141900833659685155071318,2944.029907546078235329323581989140677786,342341.2996470852982728295910092116698049,0.0952843605092924785553674744016437064191,63934.7527530734911401123662241225022051,68240.3263984667031885137812867343595977,0.2059699368511397559385292514803195296942,27548.6932092269701352583799376112463239,122603.957336944120420691775953788289166,0.1400250056107646798715194803887287958973,33648.5348354548056449958285150107253361,190844.2837354108236092055572405226487631,0.1267250104783781904732366607543615331955,47402.0979579726934993235175700132882965
1995,424524.5490168755424301418552270658871276,0.0893889261577241351477744561067344113412,74377.6753858528307941196406621898345816,362723.7133277027264278326546192453432665,0.0970627740074369659696296443016540557143,69005.6608351757167102149693271558544518,61806.6872574639229073174700707369527196,0.1633831774597569267687897098387678590067,19792.4189866764135384745900956880886062,157416.7575497011869131234943570864417152,0.1261738856550859890893666598223002539249,38929.2925758499676548288754561387846304,38283.4533966977594017959022472134227397,0.1514514889414617571311130403169115684019,11364.2485967518370130774544093580727667,23523.2338607661635055215678235235299802,0.2152157850425145714325516798137044344531,9922.639634483563541691581592999019847064,424530.4005851666493351501246899822959848,0.0893876735783505992925041762646651057112,74377.6583483228615272843655026746498211,31018.753974923326126009943360228481876,0.1970637053325716715996526941019020181024,11980.834362471740131479139187087076098,164958.5218307680353275771867655251200495,0.1362107250001532558064996752736623740435,44039.474912904143610190256706441572263,195977.2758056913614535871301257536019266,0.1226078679403820426427100830292631796388,47095.5776645480690348458870102071331603
1996,479254.5312846689792074674199293855043046,0.0932469649903669938665065823429104114261,87590.4997803454921426944373844289871499,336833.0693762666065162182222748965532151,0.0888069958999579044205697674186556195174,58629.7407016939560019734526619252206555,142423.8885811184793508090196288423143758,0.1839343209718216638711250698003835185702,51345.4168232154489208578431446220106184,309073.2781349345495390155346792976950984,0.1244089159398778282069933611131777688176,75364.8840983530425363042911097294079269,88291.9985549983726690263987898532819506,0.2119172149973555243426166404911062092432,36672.7651030385551122782716374989786464,54131.8900261201066817826208389890324236,0.164783040257145766869875865227492335118,17483.2341302042924357805490933677135001,479256.9579573850858670272419037388675905,0.0932464510981080817334039093991482509063,87590.4605674586446280317624918130675837,9273.932967658635553230268289593822779999,0.3545338585633037326160313064266072808013,6444.329548599634838974711494852501292554,104429.1055301244531176516007568536538783,0.1514941176229014291538686163211008203183,31007.9745850127176100767769639226519523,113703.038497783088670881869046447476658,0.1436923560253714647257853286090650634521,32022.9846784203322203325969005064554352
1997,438862.972024256845300994208697523872312,0.0827128807022136127995302724221462060981,71147.2564733360826215584695796417902297,208490.0016293365614877036647049007796612,0.0852195300889618827651277353105231132178,34824.1431355139597663191321051182313392,230373.9099962720435923517002905896262491,0.1246075963027078720034834007594607123558,56264.4247839639757733215976329238488512,360349.2497250021048574304651051576268132,0.0943498112417988331787649602969022575651,66637.8120376484462289693052299654040488,169981.693907699515316534078389265002297,0.147262658731779256157834633429034168015,49062.634113935457045337220054545138418,60392.2160885725282758176219013246239542,0.1053006104661653509661122400209613783489,12464.3009542012693358636314226339771421,438863.9116256086050800553649954904059137,0.0827126557816555212289223766632992504401,71147.2153282685124823015077210712331447,5452.246991999611205151930476086506096739,0.483534107200478101074266044099755255798,5167.240867765527573069615386965575967917,101393.4290323845387214791151580799046815,0.1969589751269128772640461944609594183981,39141.87789897079143853234276593331919,106845.6760243841499266310456341664107784,0.1905122273561787579673942450812524750735,39896.5991366528981376891705437447607805
1998,263208.5896666629321058550986306123943786,0.0808897510536950956592442853541999483054,41730.1194949278740397391845677343908431,100238.508926389809535967544277347811618,0.107858667998607153076870719097860742422,21190.7204277351200929084980883273855122,162995.2927971929986845830762570018890089,0.0995427640616134892628763169532119147736,31801.0038691665988562151519734291719302,218419.4491876195796111640018528067951583,0.0889133000691707624379319636839514422612,38063.9722920611589668673038935981048736,126520.2739221245847804824534898500256763,0.1072538438706307935121796981392280600484,26596.7799831974622084600867488567850443,36475.0188750684139041006227671518633335,0.1021866942001190758645415929180265166415,7305.43273547116712780399318593417781659,263233.8017235828082205506205343497006295,0.0808842786704584856465529145412294488715,41731.2933012251946977916035007939010114,13323.7664540119782328165677950888896347,0.4778496563897960017877685497654816556408,12478.8441548603284414791471190466456554,70182.6636930480348766591569579521149,0.2801326099324716011351093277051463565531,38534.487394599065437885660843602352661,83506.4301470600131094757247530410045339,0.2517719446091231149454736779075470025357,41208.1695587627563794083059116713545298
1999,112461.7572657013885162708096026636776378,0.0744453984662126592513191210603310540629,16409.6302504370280108842109024338791969,44483.074423288976064238804471020541939,0.0783308720186333937869589088006897093012,6829.420098906146761538086359661851741812,67989.0912916562323776907925391552799311,0.1033396108853554446749489844875621497848,13770.8938275161803846378910969910917103,88222.2106666359451108705168564552212167,0.0883172548123432053319594195729507041774,15271.4251807248785892147379818918232455,52351.2608567364302138771384712929421252,0.1196851044928847448105681769485677393374,12280.7056069066225332964734437589739723,15637.8304349198021638136540678623378047,0.0871877189217866349584677551490563181685,2672.316458432442390327214352438217424258,112472.1657149452084419295970101758218697,0.0744408921912918727983917922186602163554,16410.1555905144065190983768990766151441,6159.72995879197140192691224691536038509,0.1873525262288608123885502613812946403962,2261.920298587854204142620549925322991441,29848.975460867710577004320322893730398,0.2383583927571298254493872903033991216337,13944.9174799468945568364742053664779571,36008.7054196596819789312325698090907831,0.2013756134293107209117996714554218545508,14212.4992796514554257058298386305540101
2000,132548.8100989247146351589426813366232017,0.1118168224882748695828818544161802200354,29049.5260689324995374708414621035313728,77338.7413312738647109797583467269661843,0.1257636445944326685546481080169054721259,19063.7478772074900892363019085031894875,55222.1045019777012299364117257150576347,0.1528110388646958840381230823058965237421,16539.5524281943436152240220083609795581,78569.0361400316035425797855413417374904,0.1373976812424253907496212943488648014645,21158.5986308616192458390468796913471361,42022.324953069399499656321401249634559,0.1476084260083053703791055115793627941128,12157.5845173229334475982192355733166191,13199.7795489083017302800903244654230766,0.1865084805764972317228897344066406790312,4825.266822118754393412161155931156154401,132560.845833251565940916170072442023823,0.1118076297748856064510983496188588581789,29049.775388196961592578941556488261831,12479.8787583834958231399850625004737212,0.2117279589019736431303041795173780428468,5178.984943439003935674889449740435486819,93882.093385707270237622391800236211777,0.538672285764593070876304873832420026452,99120.4963994300825768895373147755429342,106361.9721440907660607623768627366854979,0.476924994621783112449996918979601298206,99424.2986658541582971119726711386832506
2001,222897.0996454867628171141315824080698646,0.1435549895542716846963060834706420761177,62716.0619901192018577503399103029376781,165503.6781640533986943319523741713762599,0.1735720366057971384057433713554052399341,56304.5485499828843009470606876186818527,57415.9144849082327255082450992919122004,0.1025405947105402761696455926681584585916,11539.4255535787473494544773319723908537,106942.2560807369295803240617412090870626,0.1153978662910278993968222123268014650069,24188.1800094088612287953327820740905068,40714.4264957396070442916306490604344973,0.0952056696388499794205741462856079884478,7597.438707437705916050343121756473581272,16701.487989168625681216614450231477704,0.1481683654578977533136920200511548261105,4850.279065096860535288852932606089620388,222919.5926489616314198401974734632884615,0.1435484612535432522665050879366680397138,62719.5384357292233469186931244270388843,17032.8109145515457306703630017823358195,0.3282839131525463297380211976174413480798,10959.5317252721104110869364487156049466,74840.1024934614067149061287529482705324,0.296941732062170494888207191202929116743,43557.3733377528381893832694499546459925,91872.9134080129524455764917547306063527,0.2635554498538080822818360388411816281663,47458.6697643524673846945501694342649314
2002,138165.044641209581378766245972737502675,0.1907464523110716597205276730881217476572,51654.8045134746779610813121637772114654,82228.0093412603811950892586142222445937,0.1946717190085045070355487688420998273718,31374.6371410566284468982294947627556071,55952.0573075323183843366223000393091045,0.241828924715900893629582764483950473649,26520.4186744730907348916919170984546756,100418.7224978662578658616745830428276945,0.2239321819837188323968328668722320755656,44074.4879362909049365230198023619766416,37283.9799710014465463812024022090558139,0.2452647461105199797074342683034126904592,17923.1139278916684507709276597910355675,18668.0773365308718379554198978302532907,0.2412886316900594934826306056538400054985,8828.61388015885891846926129862156248726,138180.0666487926995794258809142615536989,0.1907288132437713090907126692715053876187,51655.6434467041322136925348475985882082,4387.746156777092911353570986363059529104,0.277517874735887745633331405135246285197,2386.64885708630276298739169130753537724,29508.0611942883001209722900260241783054,0.318966757794702469166963234373557185594,18447.6975915816376039576023079103498399,33895.8073510653930323258610123872378346,0.2807814371564419638668323642088894359565,18653.9344631556611626599024848117439742
2003,124720.8274804660820594276400843051539591,0.1232620566710904898612213818287986524177,30131.7575817265202324383537077960605391,80349.9235400696639501749674610588854857,0.1595806691550117771039024370436308539547,25131.6973475535654470506528721909767264,44462.9974509238676818679492004677468249,0.1206044893785623027161482568194770971269,10510.3767234656210671041654223737868844,72407.1967787137330992730004440297856855,0.117989760380130127426897767654096200367,16744.8832835260322938002132299923313858,31555.5288623732551055696659538249943282,0.1206379326422030281029874777633629219159,7461.31578016063346182931280109121781602,12907.4685885506125762982832466427524967,0.1373577684992632586070196971480568040098,3474.964521303388759745156194786325203824,124812.9209909935316320429166615266323097,0.123219072955944510170101483084785143361,30143.4915381701890928622107608397924829,14837.652259317514138463673384247851603,0.2397733294611453862213604023296344369547,6973.039635862363168861426771579578907603,38761.4576957061604608766166136076378355,0.4060330289563073952500387408252662249676,30847.3268669007134075075130872507579469,53599.1099550236745993402899978554894385,0.3032173868091439026917316141080385277699,31854.276829482168412277812559755359962
2004,132218.3527580721632080036359126151101997,0.1184944509737030035340147606442483644893,30707.5965926816964352948574356597213204,87978.958328958863530626155388986610551,0.1453844871139045164281980936963616123814,25069.9204376036741527266958218067791545,44302.5624556889149830045938417602258118,0.1662267133961340554125044067504993652456,14433.9679299908152290422643264974405208,62074.1458098633351995082539652457671779,0.1363062308062875580945573308879066009072,16583.7419778902637849384897231767432636,35625.639708460883204110082832481851677,0.1873582415334038465200488603014468452551,13082.5241301884808133315150683892491021,8676.922747228031778894511009278374134823,0.1250327395114547656273063060325580641221,2126.402866365750763450198555283041732014,132281.5207846477785136307492307468363622,0.1184691745949359270559542473842200983163,30715.7138597793634675881504776522655464,30472.4787577771049042849413836680191644,0.2709330955016472931405341235344818251411,16181.7658750073759585186604595501037311,47742.6489183452758687685925262964652019,0.2795007134779192273246980353137869493719,26154.4446945664940033051445913502551154,78215.1276761223807730535339099644843663,0.2042217396872266003123753784734042623945,31307.5297099974650217401192531501171627
2005,231036.8217392346396683546211658503098088,0.1295526116454192076893722823401776719559,58665.5903394470218435866734182726731952,180539.2092843337851402063924705332516308,0.1582010854569421486714102377973651824125,55980.5377975865189414705117868646790667,50505.3682877498860709137974908142323689,0.1028830876278890415230960525896111123462,10184.4505332056645037267120233360873686,105871.6980609357917815801547272736024262,0.1117308994210465727842738634026117504658,23185.1144932603837040648112571158820594,40196.9712457941456648270413639979601567,0.1083853117237647048319772016116983338002,8539.252067300145699477980528776856109025,10308.3970419557404060867561268162722123,0.1251592951582478938580261409735665590349,2528.775747645794102286444125131320315917,231044.5775720836712111201899613474840002,0.1295490006130258176134647898766521990733,58665.9244781834308423066396501839508947,55125.3110116384256323357604674602951365,0.2349405334198788010586292534632879138148,25384.2931490616588171095364362938774415,62603.1340771644724694948670466914541227,0.2232647148599040811563240580747046428207,27395.0589229859619114661231363304908841,117728.4450888028981018306275141517492613,0.1624671205988506588815839079409722193159,37488.9229128691077050720758581002173664
