"SURVEY_YEAR","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE","BIOMASS_FEMALE_MATURE","CV_BIOMASS_FEMALE_MATURE","CI_BIOMASS_FEMALE_MATURE","BIOMASS_FEMALE_TOTAL","CV_BIOMASS_FEMALE_TOTAL","CI_BIOMASS_FEMALE_TOTAL"
1994,1102.916776284241873465514240547428663111,0.337762226754038094300532449931248562572,730.14630751301558380853454496492887921,8139.815448658405877747863992913431953706,0.2190252926608965588742042080522419457087,3494.337903262264976014631815809796932044,9242.732224942647751213378233460860616817,0.2143476902017177817622627506026160759882,3883.070274996103124796821271214628803227
1995,2981.913685461138072055023799632255831772,0.2968695307777690214897692218456465773162,1735.069060580405724767318097976866363285,7748.600793967723541465656293793702488,0.2488585486857249037198833171209260260627,3779.478873946452210691703753886473865537,10730.5144794288616135206800934259583198,0.2459064883469254219181778186599321785988,5171.858142232688222051961267984676730092
1996,5404.308421097870425556899361252450046813,0.339602672299406573695627113568434891631,3597.222460200645937665106206839436425017,11848.1675176068376858373562534423044885,0.2893117247041289230524762332974215240962,6718.515007040453118815394191251787746643,17252.4759387047081113942556146947545353,0.2708429927126524642131254289970310060564,9158.515941285950032109617883080849682648
1997,3040.850256169086250779362215243781737178,0.5195916149109970377501286138189591525102,3096.800578798612532816453212345118237732,21120.1568766105224637741721434025400028,0.3364019647931067611837255422687103747653,13925.5300492596322865218011018144813418,24161.00713277960871455353435864632174,0.3534363523012992268915492778748227617007,16737.1813287131826964103520057786030705
1998,2172.323878248919093783765550347002974419,0.2836973843449853599619649120502312116851,1207.913900330370654338528685767379359387,35340.1987553037674216464516513238062223,0.25514035317428100244834966820302334359,17672.7531516878786516545891925178619311,37512.5226335526865154302172016708091967,0.24931298841755354869723195983813013107,18330.623876870187102556171726312638616
1999,1171.437614098766028510874586616533658164,0.4765714287420355752505879562942373573212,1094.216446969092076462809846158083576298,18823.3454867151448853405454037321108117,0.3542369589568334029088104876510371902277,13069.1323387113037836725247379176479727,19994.7831008139109138514199903486444699,0.3384101553275008588661494066552310838961,13262.2178035768047194682899938919598221
2000,2623.530219956009604233523022406656868113,0.317438177030521769369297783533203621048,1632.30495479834620680775242452587252288,25956.1932366093273426334614682340041544,0.3492538001916374365216964380231553753975,17767.9862877327986462251198212125127903,28579.7234565653369468669844906406610225,0.3287006075555648423037362958318910863148,18412.5780293283857318586055780863893544
2001,1698.576493325458272033099101648576519212,0.4533571910346980949182167791431460746475,1509.321260832330863600280527455585388208,22554.17535446254819443795462371567356,0.3058399262280700318526305773593438214994,13520.015960025810762078436063660914546,24252.7518477880064664710537253642500792,0.2932463256717087222293144089122886497896,13939.5795189114913699987481365137697977
2002,5193.461131973077326092250999039556690219,0.4550140451123803231107992633175161342313,4631.671605274263507222360554061376462133,18877.5147589695874166978853134014173172,0.2750281638072411503496710474713728184521,10176.0225139508602545174421750933778059,24070.9758909426647427901363124409740075,0.2877645043674727559835994412171058752279,13576.4739959210636495332694900761897297
2003,5656.267779769963763339121572203606546526,0.2418370485581892629065537938826450742904,2681.074407200126192834187227383885512178,35001.0233707011609707177175247932369441,0.2307082523044009069466794222695590918679,15827.0488642111139952553967221144023199,40657.2911504711247340568390969968434907,0.2207285168821608563081222675326979174443,17589.4782091358018861403189987298244036
2004,6199.865542840318582526817879716961353624,0.4758029878272669097583814581100481359243,5781.832516845057562116059060780807959604,34340.4421688699222988931040062356413419,0.2725879520861455414323923519676044528379,18347.1499769081338647381425017059347064,40540.3077117102408814199218859526026954,0.2535500756543486230706374421162777409893,20146.8362512152207881884709501579575313
2005,8493.39437834463786316779679154922619468,0.4459015786301590370287683288539436650478,7422.947204015488856233028958103691224032,42061.236558277049656818720055751950533,0.2127585062153776318761519179027838827851,17539.8162850328868238427260943504076515,50554.6309366216875199865168473011767272,0.2047263746512717589413001847055724749417,20285.7379744356672045615464040015987255
2006,6543.5480985764551951695144907916397946,0.3037765546210943819409461929982765193336,3896.041932910618900351971715059222059739,36447.4176791056675827541156760736870035,0.197299045737251775526686733737221412323,14094.4398262421926082785713743886953631,42990.9657776821227779236301668653267982,0.198621196188101448390124231942697681261,16736.2774141681142783069172181519047482
2007,2256.777839437735258155265329865238297639,0.2639384705543891301751593259605638762708,1167.474962991579831105753668382847196163,42275.0238061737911511125389181162619124,0.2273514147567722836564351578495797557625,18838.121483571285724533872501487388746,44531.8016456115264092678042479815002096,0.2227452408826254622354645285986755377834,19441.7238935985113605317939169318545548
2008,1677.341290311940001819995254575288163729,0.4299498135697498862053750673641112588932,1413.498247122426156475761583850199829355,43527.2634111915766476503350757809616001,0.326205330041324447756172292559339288533,27829.6976406130915896891344187457801298,45204.6047015035166494703303303562497637,0.3221457853780048605953414454212003565519,28542.4468531654786455365436954490464827
2009,762.043712981773122289759883042048288073,0.3266038088902382258508276596209379924421,487.817303233384895619210324072796667216,45826.5919248540416819425727365231276453,0.3307536187396571155815932143202721812227,29708.3297827560054882632633979634198919,46588.6356378358148042323326195651759336,0.3267590527133311922121378396412988468229,29837.5865585225154330995608829100812349
2010,536.19715862925119166777355744948890826,0.466669400559988227230219206626557862719,490.444540934983881848257394210844699649,40259.4030553069620390861288611661146539,0.2726590870105997631343802031893653322881,21515.1004780774239448518101782430779135,40795.6002139362132307539024186156035621,0.271021167016583713948649789117315265483,21670.6835110810500858354681584281646431
2011,3593.917519122226705497022960468034174112,0.7247679276926662904732898553497035026023,5105.322059159865865400777599573799473765,37380.3367574247557747587723798021192108,0.2581634645175223224086452020058986817819,18914.4649945717842681194507499161466079,40974.254276546982480255795340270153385,0.2460615326925647954917531748386781736989,19761.0881041151752965641990351130317737
2012,2893.038199071254021591818174042899080034,0.5461425043415973682984067873365296303114,3096.821809305491586684987460838923102149,26775.4897850000390198788996780438859309,0.3314433017512444423169569550289364346601,17394.1312110803769739794702843490015336,29668.5279840712930414707178520867850109,0.3328251608039323155107078439734268205149,19353.8878903444081576075701696410735078
2013,548.561463265917581292878894895688062806,0.2740265266484255055498648296355535984148,294.627969166597016168877352993542019832,21619.8886372162426740199037553376785927,0.3654070219299237219477714624729124812699,15484.1158779082971847685702117201810818,22168.4501004821602553127826502333666555,0.3587210248885968562628474986881088530519,15586.4867148638898365312661093585031781
2014,1558.814859976811098023080918149438863087,0.622060232334843916853264371370331220101,1900.566398569797307255436642822573022894,49985.6771685462254158780391532195191371,0.2300298492727141987365766602824202138829,22536.4676583554697713489441640326395008,51544.4920285230365139011200713689580001,0.226784841305476997804190256592831427,22911.4385119256411185606874855181399918
2015,843.144716978674310248361264276764337439,0.6494878997923144183491476858419951693858,1073.320091244870462307770917773095073437,25797.4143510948781103656251981898309793,0.2925413407502765453520580064306527279921,14791.7479570330532146802686867881068282,26640.5590680735524206139864624665953167,0.2945707104582999480519417716897250406316,15381.1556869099137512411409590638021078
2016,780.902214471308891004841288574427827504,0.5794039342459587995751043178118233673682,886.817318039073430755200649702319778235,32710.0942172565631777699361697499123884,0.2607740348394841447523040170532242828429,16718.6887680667968487043197838472507426,33490.9964317278720687747774583243402159,0.2564975992631808842336295723565733753617,16837.1059560731150571032402656190092148
2017,1193.475795148593087218829527182906347443,0.2907102718410582432307627615379107621418,680.033118773006449030042890077984527835,25903.8717119902646064353255205928006463,0.2535387287886517345049197297467798622653,12872.5640209421616897960362589507488862,27097.3475071388576936541550477757069937,0.249754842739800400895813276753819847457,13264.6797800099281356937998178076684637
2018,522.79819527615792539409857274447362489,0.3261602103841752434206952198940878185859,334.211299945088049704850430204708931096,12057.0088515787757086165574106657571729,0.2258098890549526177189302770004365117274,5336.279988974786630915409657831778293442,12579.8070468549336340106559834102307978,0.2229754122139671128560365826886509729531,5497.775817215508365740403912441412270231
2019,353.221629998855626698258290337585154291,0.2693231098276052239174482811420366598936,186.456265785348358823926319018724955338,12817.4001035896787029350800722525697981,0.1854331681392408397251210551844225221336,4658.471372693060981107963986276721192633,13170.6217335885343296333383625901549524,0.1838835379217494521675737285611140668855,4746.846621162635735128128793861353308954
