"SURVEY_YEAR","BIOMASS_MALE_LE112","CV_BIOMASS_MALE_LE112","CI_BIOMASS_MALE_LE112","BIOMASS_MALE_GE113","CV_BIOMASS_MALE_GE113","CI_BIOMASS_MALE_GE113","BIOMASS_MALE_GE120","CV_BIOMASS_MALE_GE120","CI_BIOMASS_MALE_GE120","BIOMASS_MALE_GE125","CV_BIOMASS_MALE_GE125","CI_BIOMASS_MALE_GE125","BIOMASS_MALE_113TO124","CV_BIOMASS_MALE_113TO124","CI_BIOMASS_MALE_113TO124","BIOMASS_MALE_TOTAL","CV_BIOMASS_MALE_TOTAL","CI_BIOMASS_MALE_TOTAL","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE","BIOMASS_FEMALE_MATURE","CV_BIOMASS_FEMALE_MATURE","CI_BIOMASS_FEMALE_MATURE","BIOMASS_FEMALE_TOTAL","CV_BIOMASS_FEMALE_TOTAL","CI_BIOMASS_FEMALE_TOTAL"
1985,1728.868531960355748761675096395384913985,0.2623483167028145241050212289195043197097,888.988868354120230997680968076334009499,6489.284340120250276734991838292965918799,0.234794852228600070885785683548610777081,2986.355093107489264713780891513027582969,5953.326638928368707032053714939612382407,0.2434528622570407114818539116116008657914,2840.734643988470607757541206419874046159,5069.949574934622507017229515508910079257,0.2582092592099983113599215337440335808004,2565.851530992792812779813091794375180881,1419.334765185627769717762322784055839546,0.1925525231255667209182884886485571176435,535.66112078479974938550450432852181371,8218.152872080606025496666934688350832779,0.2055435539741845945600163403446384490571,3310.809162923976369643990145964444777249,331.419960778806872480885028974862696064,0.3037687603320662630300524832103990051887,197.323060044757164172667797829014693074,2811.452080641686987152942711195899154624,0.4188492272642016875489119559400903550652,2308.046081675521179718268685396280624658,3142.872041420493859633827740170761850682,0.3761280479189192864533316757048014347864,2316.959758564940822034987316524956753616
1986,4519.491559511142651308983176321014575188,0.2271653524448037370289412917881918377566,2012.276910255822230758339685126436423208,5278.682780345089571782947068815156465535,0.3198358801645173471017545352535661237809,3309.091820195468495604855283734457814681,4230.992689917656361624116128029316164643,0.3747301201726736180841105216754320592395,3107.541582319392069756719628695389168189,3505.555310354735742886002993622483367059,0.4379490751584417901838264864513485576162,3009.09922392977696287767778176093024069,1773.127469990353828896944075192673098481,0.2789480815797864390058296820356027748629,969.436592054449919589419422340088789517,9798.174339856232223091930245136171040723,0.2200801927879816682298130726532872054192,4226.512831464196619882995475933616893879,1526.860961236718472194577134341087917906,0.2099569741035317584418045429043368209737,628.327210304219764316721642702943886168,1991.475236887152942667443083135728812625,0.256900930512583181158674834977983284863,1002.759209240190151965856605213210272865,3518.336198123871414862020217476816730522,0.1733962902936118473532167150067514653539,1195.730231730402530849337559719971429445
1987,17733.4296650781099615352400524375150225,0.2581221507743259325559015957851989878068,8971.686371280184403106621696397020299625,11397.9689647797090194380027659146956077,0.2152683377914916249690285956438326136665,4809.098793164387558107201443061728127138,10142.5446806476579837708425516984460919,0.2304406511461348039158146373349811220719,4581.019016954935883617895978019082444649,8659.115145619297255758497711112408567904,0.2479030828988854349769696346645865158218,4207.377825959891942222189542127882483192,2738.853819160411763679505054802287039746,0.1934209180537493370919760589745763404176,1038.31317542936784313075235225526426439,29131.3986298578189809732428183522106302,0.1946956426143378524161523351069082438967,11116.642497929434242437490218994348394,12234.947783840284677169137614819732379,0.3631472113105304251021366383199458722613,8708.450849733845421301616704574400591419,3083.554614550681984098471430241097651667,0.2366593983166254966072920376314718685457,1430.314272321796161988252714074906129615,15318.5023983909666612676090450608300307,0.3009270888472334429804329679401877514859,9035.11457120442774189935968345236288211
1988,26009.0175016483041044937521287798437535,0.2088382896592853778908528102793423732173,10646.090312294796824513191704002414301,31150.5538889695300771307467776669414818,0.4630403191756439486101238998398566270888,28270.9663338832342263057188588815943418,22160.4854048879697886621913378797213922,0.5271376227328302287115904736355031602487,22895.9861660789213105172015012725225508,18149.1186891853914643364571119117749961,0.5648283232485766886181152292394344786958,20092.2271041979018151092750084394088977,13001.4351997841386127942896657551664857,0.3363136892979807822010789981510675448849,8570.218850887745642604038767313901752813,57159.5713906178341816244989064467852362,0.3095384738975215491915516731226563611915,34678.4495339010248501681457274122763345,3796.692294869820503395225327578833436119,0.2174823767940531922567949854267175949582,1618.398781918155348638932121671507137012,18388.9295016770826861022387580046280748,0.2946121144177061992153895273278181179457,10618.498748639754581569693890628311926,22185.6217965469031894974640855834615109,0.2553429711242550053977842311083795452097,11103.2874681078639803840351093248404938
1989,27303.8672862497483968077380990668972292,0.1896058529608438092220187073685473178948,10146.8671700405640275750708704686354873,59002.4213433459620099312488581886104123,0.1734579850090201620209030696734239202064,20059.5045890651904514127169046184536941,48425.3618095910254830115774212749566112,0.1820590466733757425234838038501121884697,17279.8994035001818415969586288243424799,40260.3884638732723882864989910142421542,0.192289038315002549419324592560380696661,15173.597504616964044048518344632431807,18742.0328794726896216447498671743682573,0.2021531492289692951493688633945983601713,7425.971500295051780204754712266966142514,86306.2886295957104067389869572555076422,0.1563592372698572981208849937101276445783,26449.7795049628558058654631569642255933,6768.945395388138409117661870664686304725,0.2842114959565978649617897319531782170796,3770.671709868703766155226957732937258486,12039.6950519575004113905083864534976592,0.1976848400618997005528264414657191673173,4664.927773850916801214797284510887040642,18808.6404473456388205081702571181839639,0.1674899511382050839497299635170105415676,6174.506208223898161907951489197641262063
1990,23824.5596198841816261489503572581197898,0.1708396472939287841557933772959499811089,7977.551550292615559549284321650788230902,52396.0778711369622546993287944527266183,0.171902123179428245119325096181910540926,17653.7141833532770562582877531249132138,46984.1145539788820091527067965385870587,0.1830599228717471359673472578422894387135,16857.7804374394642081256690039618414172,42364.9249960711229473080977112583514851,0.1918196012946696001259985885452212809455,15927.7891223848919634961755635793956979,10031.1528750658393073912310831943751326,0.170731252144385738153173746593514271355,3356.757329991021649959842823849908323597,76220.6374910211438808482791517108464076,0.1423527495578991145881681201677634527218,21266.4259470093876835734300058137413169,6117.345728307818713357293181696137473521,0.2775796511772304589620219833703895637801,3328.179359052642054961397818446960641018,18981.7978790251549431542983052018808334,0.2435222829772092231898934528733486682104,9060.081878843821109449697451602496605228,25099.1436073329736565115914868980183069,0.2002361845195647010585825633617333489126,9850.483231256317090744683819499330944776
1991,25917.5478752017147597573557383081738175,0.1859132204023168511378863792951574870924,9444.09298920355137411419274001481025435,64474.3533010798617472784910420866771553,0.312192177362664869109592319683792179919,39451.6419325831291255831255823453541688,55490.2714606396235299569928757564601777,0.3085015446213645865491278004950333639205,33552.9155358496513936109497537492723367,47912.8127516985421795586330772811521134,0.2926570369993406596356001764776243397056,27483.1627558639895913372511485266079785,16561.5405493813195677198579648055250428,0.3839414599304784421661207380783535798171,12462.9776321654723915725631624548303299,90391.9011762815765070358467803948509737,0.2551222573339394137664961992412248692857,45199.5323106866851419177913921736657083,3733.648101632120926970820341183960174546,0.2361394480245709207745967699202543011023,1728.056739601296368680346027499039899495,27978.4000094752349175093355763908338326,0.3319510036973611299833225958838038069094,18203.417611383462265311363318025215864,31712.0481111073558444801559175747940071,0.2932694779045883868029129001557906941512,18228.3445539460994615168436402542846568
1992,15277.418948967533099599999455739199067,0.3237459621246269314891579083900481010995,9694.165284972421479370727084773857401606,74423.5499992468043082925858252509510603,0.3170524223387424350538038728601259640056,46248.4869403670355862432664037195374252,66415.7519970805073710954340687033718639,0.3236297525910897004695392592892427047812,42128.4622384540191067524042124587652566,57582.5755394578940552570628026290480195,0.3243887703150664148939490036134743799277,36611.1161068055699757062156646972990411,16840.9744597889102530355230226219030404,0.3577809092791511919554804296527428346346,11809.7431445256671710809998351356506992,89700.9689482143374078925852809901501281,0.3104435490090767805066009940145418637164,54580.2908136798381629655351942059499303,354.27270970110933773700156214484218476,0.2916305507473403497980101742552551362512,202.500821071978799429935232311379493992,11006.9916037110781955249019399166771113,0.2265656296868578585002493084445200032955,4887.859727959405380301300688431157603941,11361.264313412187533261903502061519296,0.2205203444926451472918279945613685500632,4910.564243720676233870334659837042034473
1993,8241.692673452343492811420625065564930632,0.2172507386112752648045019312099620466752,3509.40708860072870596757977337091576669,46009.70064766340232750239597024033458,0.192495679110365056214818007797039306248,17359.0704007996764020625850123891084806,41386.2251176146943602583508616713754731,0.1969786075573768863224120697909712444173,15978.3139516188027429974963402654668584,35383.6539129755631296218006667858969,0.1933934074983525134749158399137387188176,13412.2121839466067086845489034008210698,10626.04673468783919788059530345443768,0.2290873266998046158845023465318884609658,4771.213574080177156994910576336351810806,54251.3933211157458203138165953058995103,0.1823314625931656953607405944053967006221,19387.8023482340243064838591192019981654,156.485703145495520868857626071293026081,0.3548432367114181474397588675837059092189,108.834671070291165823127386555280717642,5205.619263736983068423259806968941643093,0.2146401710989352980060846321370211304607,2189.976618511062490469232695127525874321,5362.104966882478589292117433040234669174,0.2110348445575842963577972939610825363136,2217.918336847489338345620963527644443175
1994,3302.818737333031685419849861968292343774,0.1841123715747403905087529795073048949915,1191.855989599273061746567995296510648783,30149.7100374708070775210051179832811232,0.1746490227930036858865252890836248892336,10320.6100952519143556175188458358817747,27504.6638560150079015021569145728795195,0.1801185175531154702884812195320843448649,9710.034587902672480144038621690966251711,24755.2807084393972041621858845008600845,0.1852484485679961319869939081786560211051,8988.319596403139344633927500027442111471,5394.429329031409873358819233482421038724,0.1830556561304681638069180505131173110888,1935.462368539560301902277639262654967817,33452.528774803838762940854979951573467,0.1661972648706226086630592635962722145566,10897.0488193412680944916256939508009002,65.48193542377768498188948225298940554845,0.3274702762329929413087047122741439198085,42.02903946373114903324073868854825993779,5338.93482111799126789696732381786632255,0.3009585647928575658303066731594776498425,3149.32439612111349018020646206494213541,5404.416756541768952878856806070855728109,0.2987758790782833310446504796658873423141,3164.830359988696659727134853513015350059
1995,2048.292086389914452141854024509021893577,0.1835664052929947732832719919393931586808,736.95532596582240342563738030422346719,19068.4751345519857578622955395780881972,0.2425967024129833409805720796370237149567,9066.860407865109899325988285593351113408,17617.7128809479379585602267076633424122,0.2522713102145435658170440001602544971966,8711.109282462339495503337724768509091547,15938.5518678852684854828036449442829364,0.2617668769309083589335602669843101518513,8177.482492704940337114119961701549732427,3129.923266666717272379491894633805260858,0.1991336014469278840822410754971714208909,1221.614868993998254009557677988748093988,21116.7672209419002100041495640871100908,0.2271373311895786713220797871670412754333,9400.956053835985616579689676906748685802,254.714563363941845424799917857547728118,0.2505414307683475331552978001954118427762,125.080440239764337345604403145772619938,5809.567977449498107939591951193364078504,0.3070212492007218186737317348692154436827,3495.975202795989355583570349688971819649,6064.282540813439953364391869050911806627,0.2970838150408941973868862972398141456687,3531.136377713058067231466034171305163229
1996,3477.0520264043070413369156290950190855,0.2061250440965289035556368498250656110191,1404.746704446285421983597378125110189796,18223.1872068486026508532159139774352777,0.329398638172974820319854016249955917229,11765.2783762499287755817190439944922168,17165.7833876855713391401700889820025394,0.336033554214667192200527923397807074442,11305.8272371804228710027275260190328596,15728.6852168772348032545796544415518903,0.3472179547802862507534297355154872499502,10704.112548278591647254494929940615468,2494.501989971367847598636259535883387416,0.2756592642931746577002908852783074161654,1347.759863333400121610314730101624275719,21700.2392332529096921901315430724543632,0.2817102921084007342346483057697563342198,11981.8342371148361237697521687086283433,1036.982825226234833046791865734245464217,0.2805888176356782950447155170393066006565,570.29293828391954845854373251119172061,5627.955021042881438530552408036187193947,0.3587101740935921853090640855751914351316,3956.857261762828612173688055400736528721,6664.937846269116271577344273770432658145,0.3081370387189109195664981785937445293103,4025.279853942124412044012097674931496753
1997,3293.24260327051985594442853261769852837,0.2149793420090958246962275668193909295117,1387.639090737739601499514992569596277532,6258.893884770021942369110935497846111035,0.1801980632789749365056680321889146179486,2210.567490356188250020410755297843611942,5475.754177013408715459344281205082518446,0.1927258147946604012464603502025607786996,2068.425603345141618266744183398536241475,4994.195728341166376630728900784474332445,0.2048414538967563588699877362076930829732,2005.115895515214171184706878296036178836,1264.698156428855565738382034713371778599,0.188487265741686063825488940373489009223,467.223815087899254460846372860749273453,9552.1364880405417983135394681155446394,0.1562418481138580419261939727507373941846,2925.189178321452544210403981548126783852,980.231017438399039262265291271289472678,0.3719477510571699627755352082377520360153,714.605656007280385966175559762762478013,1963.838469210800600836622928083504896798,0.2260254022494604353512968806618099753972,869.999664714418222948384373702434619382,2944.069486649199640098888219354794369467,0.2342069805995707338672276408706674735501,1351.462385281137048790399765962138267507
1998,3215.590649397917979918204471623359925026,0.1372658044814437627919048285490650431058,865.125649250322242996888175491004058388,5539.858832192888088135161743418799991509,0.1540041545656476348988205034652726759295,1672.196100695207412229036534401649989361,4541.292287416608586831679056927986593241,0.1594474242886589254026240397282347699131,1419.230822014239594998528740562183665837,3864.273963361664923548513909281950765864,0.1642869255666209838176361792490941810938,1244.305390416145443740776073858325608357,1675.584868831223164586647834136849225641,0.1636657811474146592030032673657911970972,537.502376614658918890784750678539792688,8755.449481590806068053366215042159916535,0.1275742260073619582787564624537636166015,2189.26059428259094982075615008845361968,559.46519622099337179709298775122686668,0.2113245345579274810548319607837053636969,231.728295497811546235969664543976316458,1216.566169211168654849869602057699014229,0.2096372711811561805849626665107914267015,499.873719372494516326618898705987247746,1776.031365432162026646962589808925880924,0.1852308300365167919933223916157331934246,644.792497420179791717387148524580012039
1999,8393.057247731421629271143893696601077122,0.4619303603453051155628222458734327629688,7598.935599332966743573603306251105932198,6513.342556377430059143940074274152178941,0.2358649510065162694586417126899100135783,3011.087676979295148216223980995288823806,4631.342303481338554840020665304022829811,0.2408718469579522816777495811003756982976,2186.497550086732455367604822858627731323,3598.140114018788710633219455201375670098,0.252610869689863373420879957411436223939,1781.501434797809936212139126969516261797,2915.202442358641348510720619072776508857,0.2637776780371471414849109575179212229823,1507.172049257022083627666103922817065879,14906.3998041088516884150839679707532561,0.3457497275536320271882286730699296131001,10101.6119953092526107128052702143019011,1113.432906670230341926274198980118122226,0.3959881170798139297058906523258232292017,864.176152405815469249675299444333795305,2261.102793428910075171848476561739290406,0.3258907851197355474569313333140686688409,1444.270226590470464762749156005661209756,3374.535700099140417098122675541857412633,0.3370240898661240563348468327008602033253,2229.107653171446852841501238658164863387
2000,5349.377601145899142594692103149849810697,0.2399438988183039052295480936648664183857,2515.759015025695661566211284951215073938,11377.9884408962913340203082513947261442,0.3052118670012038699178866482002491112976,6806.486305737584744906939257984274495248,9106.439191320541257805234234430515093877,0.3181350419534656200733432595969772785898,5678.271731787790097717120604377942117368,7686.42414739402570441618856198733837383,0.3451852241277052357508007993238609946204,5200.350482435272278253953367080816495358,3691.564293502265629604119689407387770351,0.2726253180788986230476812429904511060779,1972.571223860529287655592315204831871756,16727.3660420421904766150003545445759549,0.26575548142121628960394048326362070219,8712.962862207182118505507246125569114873,741.732196310956480490727639098647615619,0.3018092022690772375077749589372442498872,438.768740833164724391621275544143336287,2899.898841513279704992957935765295352707,0.3903997283499537237441524739021871874681,2218.954651139494610440750323289306307815,3641.631037824236185483685574863942968331,0.3266491878743394370572334710802554502898,2331.490209244818275712612555670002100441
2001,5932.908077741381915203459035378876590733,0.2568716312276098227655886753803684895722,2987.031720671667780630464648592721990331,10875.8391900364215629573914726733165114,0.2151845485234858219090007843000396022778,4587.01259000716134602120359180436656981,9376.528994404979121947339844750918485433,0.2312488075928599436827342194622445318311,4249.889852659417914810472990619134489769,8359.628467228681068699661398147790868512,0.2463454296774682571437526373686994268252,4036.33828273875182178999431046223502476,2516.210722807740494257730074525525642883,0.1563752189095802889433773357030039767902,771.207085099319589614903678520580156576,16808.7472677778034781608505080521931021,0.1895131847546097001422997794018499260046,6243.539283845755119268970594079502264509,2642.437986321441120544779114517812845254,0.4294095604708598215057316557280924359663,2223.988743184476100287905852157365799931,1324.975278359595860953760255193511192724,0.2405874555473088160185956740699298526274,624.793964531899891981865439850646336614,3967.413264681036981498539369711324037987,0.3337959751220497477750077038225473442688,2595.640895616868719386848613161416698629
2002,4515.535349857235730646452026129481115766,0.208834910541564481251375237478143941375,1848.282784836027476112993543772388247841,11008.2433185222732319541278040068495527,0.2282817336782561672588257744891010941177,4925.442504228515129768447300601549667242,9915.157414670080350036211084158290216137,0.2389835468648165705034019331617594784612,4644.336593894447680885344629439381938379,8851.338603134951214857600500311090898191,0.252743186059009021036697107790225896794,4384.746418109114928312680030659020877062,2156.904715387322017096527303695758654488,0.1888070038955644155149353868005834647749,798.18788532097091540228376551277862084,15523.7786683795089626005798301363306684,0.197952983753764615517462941145821195012,6023.037480815982603759735513673422919727,1798.89337890031195781239785800431231118,0.280069991626153258687618552249871815391,987.479464987307705857374920533918582646,1698.586658340326473834612661437789852655,0.3259326276757677795299151964681777222706,1085.104633260213836116672668865250139278,3497.48003724063843164701051944210216383,0.2785215731820726738454864119679622739504,1909.282338604507205712057852161836757964
2003,6383.463672206530301510436656484452378664,0.2074268259387346854265052729559075373968,2595.239151721199370459090987997488706856,11837.8857456828994849759195970559282864,0.2361844135330732268040654674524792963503,5480.011240538659989892704699758239327864,10043.6091173309091745521655980076063372,0.2634749555150447298656294300610794984448,5186.629352182547560788344265171311162154,8778.453279788720010829751447731401895672,0.2846838428324110443637485517903378476597,4898.204275077469038006290984685381061349,3059.432465894179474146168149324526390703,0.1887645739855130615395593804542629283091,1131.924433481446515012546248692967686043,18221.3494178894297864863562535403806651,0.1979519712267645396474045584567887122636,7069.625989938427549654434597439922356673,719.780773188126182280760189568996964384,0.2372906079634008974073548637750002228845,334.762545849547370431509695050385580606,2087.864090534287454318010424989543955133,0.2306410689833354409224607326010008216889,943.832523236185110063841800574824832121,2807.644863722413636598770614558540919526,0.2169091179097108603060438268458451878638,1193.647390755767834890954200608924049175
