"SURVEY_YEAR","BIOMASS_MALE_LE119","CV_BIOMASS_MALE_LE119","CI_BIOMASS_MALE_LE119","BIOMASS_MALE_GE120","CV_BIOMASS_MALE_GE120","CI_BIOMASS_MALE_GE120","BIOMASS_MALE_GE135","CV_BIOMASS_MALE_GE135","CI_BIOMASS_MALE_GE135","BIOMASS_MALE_LE94","CV_BIOMASS_MALE_LE94","CI_BIOMASS_MALE_LE94","BIOMASS_MALE_GE65","CV_BIOMASS_MALE_GE65","CI_BIOMASS_MALE_GE65","BIOMASS_MALE_95TO109","CV_BIOMASS_MALE_95TO109","CI_BIOMASS_MALE_95TO109","BIOMASS_MALE_110TO134","CV_BIOMASS_MALE_110TO134","CI_BIOMASS_MALE_110TO134","BIOMASS_MALE_TOTAL","CV_BIOMASS_MALE_TOTAL","CI_BIOMASS_MALE_TOTAL"
1985,12405.4969167459423476489731886011782695,0.203976412630477668933673129171522160377,4959.640365633526074785644575318619658347,13582.6301277822849839498649228815388073,0.1502806572833250898067263608604420933559,4000.764903149254656584779062733228532958,5203.468159252348202644905155040406174913,0.1977513253741243375843517813340531973465,2016.825741067045611525661164825133066893,3344.00177137831744042208598299042592203,0.2639835832084777898351222245417122574453,1730.212676933332562473965318023099827314,25978.6247869427760037607627081368535151,0.1539814928456399939901940596183037256749,7840.445756469581957713963754916051293976,4333.980887714624400263986232244468965807,0.2254505587201570946037634189723222223588,1915.112888730779219930879367721971285293,13106.676226182937288267860741207416014,0.1556698729586559408666243497487144640692,3999.016661158662493968839962322535534109,25988.1270445282273315988381114827170767,0.1540028965358068971916728331872913212543,7844.403807179855929593913604039569190046
1986,11936.1318679429756387277541121983643273,0.4644384901256809564278799933464414906195,10865.4541628693805827009542100384685598,27336.571963869201489594129883118432282,0.4856844326247630661135296131820555788982,26022.8169905885236032964196236490396808,12622.9944323110245852048735484782414189,0.4496301744754267585125184972881936003493,11124.3312104445992027967224814284834742,1825.217379550276973943571238965070980499,0.3852813587822621613677989071337948115058,1378.315574849616042816751964224727081234,39252.4001709507735142646834781425564026,0.4765550944041100133592242171017653727992,36663.6252873484858018981912634304045616,4584.82990297306295077378978804444637359,0.4200221020846832504556422113867245498269,3774.430591353022087907338149169438830809,20239.6621169778126183996494198290378363,0.5482400386812416437734789883752380204574,21748.5385581380671651138366806655680275,39272.7038318121771283218839953167966093,0.4763261573812621567575404192496943955198,36664.967568111750306229235197521763346
1987,16182.9040704806545022897229181780082491,0.2704663844411525278131622742394682845741,8578.785845253789094346626988419868957381,29949.8834649551564798757376727319818591,0.2450389460472569056474029108412151289747,14384.220241841925464369921953235192404,18043.6770914038961634054562088524991992,0.2510289457669595988791136599457324443233,8877.791066508537535548543336621394726362,5736.910330728540279677111064314900511985,0.3778728208917345740769426123454666138787,4248.932080155641822099810762170920868033,46080.3338357140066726171887957711074397,0.2244632565588151946363651243516940751197,20272.9499203201824579549853798472574302,5360.824041461685726820718351189906239374,0.3365343829570536243239200628605435942528,3536.039157431907847555182942517911148206,16991.3760718416888122621749665526841576,0.2466143150809427171490441343780652341042,8213.020481590315763581223877093138425487,46132.7875354358109821654605909099901082,0.2241866363672579556253799080475493477385,20271.0147490768482513518822141733275337
1988,9202.482595103644167438195585907156799433,0.2453860058164477576402601182607198933897,4425.99447731140968206279983552148031838,25466.1252300293010359258684307360644151,0.1814595702213824077258869938044819886165,9057.301393312239537614913853776360116284,18847.0700915627730035390377981283673269,0.1956645701308483256572148923348748045234,7227.899580675532418629660462617921584646,1205.768871777083152057434286937144237211,0.3185912175180740507478933730335890814843,752.928850893516658071231725206190952908,34668.6078251329452033640640166432212145,0.1680680690318230428286884402335972491373,11420.304507455622946075142137169748838,4718.300827686065461922110981245591026833,0.3098839691347602606698750318635064867031,2865.766544588157701552522697399035465759,9897.468034107023585845480950332118623603,0.1857961816339869485483771900324272861263,3604.267066419795438258241687858523837857,34668.6078251329452033640640166432212145,0.1680680690318230428286884402335972491373,11420.304507455622946075142137169748838
1989,6854.975795836474846167524008698798499388,0.2998679874326279116501958066577518828541,4028.95207976184669027305590484458809711,35400.636782081801081224250765728855422,0.2266747681667373476241158761334515239445,15727.8850256452035127810768854434322201,27632.8589603809050723874558806594124934,0.2412511446570857300153694164089437202058,13066.2593545058146006505108700438324078,1315.394370493387444379123481892167241661,0.3543730576462963383088279157698475123198,913.635037161635069182660250636526935142,42055.2695199398643329738015327187616445,0.220337491055263265746085313559963490912,18162.051040485813998482568325491729681,2476.675493804095869869435206322729170313,0.3642438665960250767428224130687556676338,1768.143162006974309973558469609709521399,10830.683753239887540755760205553345016,0.2251712101172325069262085801528657335477,4779.966007543587207629010645509062854759,42255.612577918275927391774774427653922,0.2192166129841983190318982284689667941036,18155.739247051317327847200038524025651
1990,6179.016403319147314505696515706989209973,0.2467675855116534476497097011257650356477,2988.570679020575345288227843760757937919,32516.4850966519202012487340517093488671,0.2302172183085358475130079872668543008057,14672.2753063194482422369915379902519936,24618.6074529987336948628696147924978957,0.2394608760581984407706988909879409544151,11554.5788837348215237391045833823805706,2102.240428607886122858882666215754490007,0.4230278943367801592640042803937109070029,1743.040430131142798017117368237235750004,38601.5924216529545917292241037208622488,0.2249470227860574758194768266385837963296,17019.2940485012746787954648494758853923,1355.309842188251219276271305751884699611,0.2838084923335063857281274383377701110108,753.910948194171689513047762541868075632,10619.3437761761964787564069806562009917,0.2359849609386291914252593316116716589005,4911.770635381036892537566125122715863103,38695.5014999710675157544305674163380771,0.2243765903483285895453023034549303483703,17017.4347892289996666724919160271871052
1991,6275.511937335165183109256511422358269198,0.2278019983983080076731515205654275484293,2801.965354182880639272291910334830381188,58994.3806305998390251210628031122126416,0.5830372575980283582324581937122160638113,67416.0069172559790864807243150391030091,51126.8608903589724662628062606256390442,0.5987339647949279104098934062243141976284,59998.3207316705966957221832388783870168,2226.326593739474617504844357728045241104,0.2859920492246021260783694772520226651536,1247.954941382089984511108009867952871476,65260.8210544447979720371211031846497727,0.5334113931684245701812084635187200083444,68229.2963368146423567256204030141306475,2719.403437430847735519766631120622571047,0.2786144081178376764168010927786697141667,1485.023359140681375550318641656429920389,9197.301646405709388942902065060264055475,0.4385784249769394751563516081724372223168,7906.126617432119530129693637383747195698,65269.892567935004208230319314534570911,0.5333364599472926002950263794123242129092,68229.1943489122143429186950714145835377
1992,6580.559140534638059083567222682033264501,0.2135236506986325167669667655856251823148,2754.005822197414469224440886648820743285,18119.4486763648648065258842077175289867,0.1876501468137220339399035035434047817557,6664.229720434993791591661953060498090177,13618.7914739900039974685792081574017618,0.1823482402624130965076919182773672373707,4867.390813174351205910716101411855765614,1118.376748142666771139190423798037020824,0.2647888220157455116849326840856310305438,580.42197695257379939207332667998078336,24683.1759062851932402494418221046197022,0.1766428226751822112792702462315906126289,8545.807494761560106724702035281522632385,3255.957286156844843028602285723912780431,0.2326283073568384607824945774825732991998,1484.55855131747099177591526074503082827,6706.882308609987253973079512720210688126,0.2565279430831009663986625633215515182649,3372.185337331192856935610607110748570031,24700.0078168995028656094514303995622512,0.176494755903434743228305750254802553676,8544.466826894951361863159188096309160822
1993,6952.034921410823612474313800615648629842,0.2067613108428843798531166388077376337604,2817.327232617764740219600224855737095515,29819.5248796013899240725556371042971906,0.2285247282904109676409467202124834422747,13356.4176888857126131699347901461833228,20704.8179221330268474192183118208302274,0.2462496964980512888943054245596843883185,9993.168053570434738947095625453810529828,983.952171040341456629743725975933376405,0.3142118036534577187071852800436086288942,605.971997287789583023432299351826279124,36763.5107267008524437787427063513877464,0.2121315364873752249510600644009331742812,15285.4520335652986095763648709478689471,2180.753097276577532906994921360165702763,0.2397073147087051166695907843314297878386,1024.575239222085587767347383351047081161,12902.0366105622676995909124785630165138,0.2339018064143727555042164533733908570048,5914.906952484375682556506073575465129228,36771.5598010122135365468694377199458204,0.2120810221968371592507732733098352879257,15285.1579811267606573779658172274313304
1994,3519.029459772526207070609387723072794875,0.2346357549894456023226779980786795275465,1618.352662882702053853429927517748989253,19717.898126742710043633452544098626203,0.1732062513437053058598400769413757252167,6693.915909063940755414012472174229061081,13371.6324791791909030390252106287939587,0.1778990601578906316585570435800314401168,4662.449667612498138043551658914283258965,977.000974630400975260243123953730805583,0.4025829891066257442894746126417338611805,770.914986544515163921372981294535621913,22874.690502640898906555149749194405062,0.1717656309543962312903323564882883685191,7701.007868262392181323817826235754527283,818.492800355677417092231811998147265562,0.2305268738358842728601118119601786005444,369.821789585418809570040831842466680402,8069.801332349966955312561785241026968074,0.2057009568311724862696739370648217117653,3253.533076783643182120191078210840492482,23236.9275865152362507040619318216989979,0.1694793723655022319659713277237383948945,7718.832610007844538003701099004484316689
1995,6167.79757847216174949156171076413540944,0.2825108928524107993634016272207489423335,3415.241201621131047300729839098387191266,20787.0135552668973301893060057699628467,0.3490096299173714973383770019548651117459,14219.5410997017257838144349730729893405,15484.7902608704926131045428342035525463,0.3168243430612379874455977685310087262072,9615.67866360904565077915951918270183048,2158.615098282418603745113560649178180502,0.429385920235823277270073635529493910587,1816.682703605439300918232847906827886405,26909.6749089005669256153338624523423426,0.3207574371969412982725762491580522182105,16917.6975847802900692160159154888186737,1934.865595917117466753419343754374739929,0.3222765598674365152267975021732454267425,1222.181182993731227223762184941110948085,7376.540178669030396077791977926992789443,0.4209350014250762972982396190663646795379,6085.886143215554513946229764148707522166,26954.8111337390590796808677165340982562,0.3202934204391563890555704825190061650259,16921.5593644208067649463106584304515275
1996,8887.681594196236387602018341677368660703,0.2577850675841757674958865249058629557199,4490.578736835963176753970898081998185949,18541.5979236495871724832760077827458045,0.2052174563216029891888417318684868226141,7457.916741577396309878335999655204764296,15438.8782562287932209850678580308921577,0.2212043173029912762610890899736216426677,6693.687188202449789070080498352880622284,5102.057257011460641089978892733398868041,0.3363713056567352405488719758436706184054,3363.723895709677782923140219663921156033,27072.9441422052758932903902694935181898,0.1867497678603560478035997747136798596926,9909.497426352313873122570335958792772405,2142.19440111674733731790380356247866392,0.2847312235243229007486980612675699236568,1195.501280399574210295439642968545234691,4746.149603488822360692343795133344775518,0.219392910358214485108777124312239482869,2040.892286029600916230742735877667358024,27429.2795178458235600852943494601144652,0.1869328067293488302334774846786114785234,10049.7671253961292157529532530012009452
1997,26239.3617896960195840368799668450521624,0.3833142535699236248411298943997397694117,19713.5259019942698561145262270720645143,32195.6422149071802342451615249285378627,0.2055044209486807241190834409264002517576,12968.0397484729851716705388543029085405,27153.75487584404335804481969225339869,0.2227346010823081332704152505108530133506,11854.2382899094887249601860790365978048,3100.351519074401522511786500434913141402,0.6980752032399416381462476348506244791893,4241.985892914524289003813560340806771262,58414.8585843791043987073070399084699727,0.2425372403578930728209355306340089578144,27768.8460500257011301284163987825132349,16620.7992194217484237902525251580555252,0.4005563914997851459696698479093028833967,13048.8320239810815903270851798096051371,11560.0983902630065139351827739272226685,0.2536388582613038076523956282270375287227,5746.896707905504235384142306484898900606,58435.0040046031998182820414917735900251,0.2424450688989024803605866390634472921732,27767.8660011271836598560289809233901866
1998,12766.6109394934011733036871158625821174,0.2007469081914358683242744474660073352917,5023.201041405074740500600040587929973509,34113.1865092130403824536544309587488037,0.1593829961338897551263936174771107506048,10656.6412720846218467789959794535287058,20264.9822235606270805764485457343566611,0.1741102065014651352806320605001466763736,6915.546869797615337904124511694041582462,2141.880418122171322587651565028617725608,0.3116247212347117986621470035440902092018,1308.227260902202792033637895886593687695,46758.4259047237212136429041092572613957,0.161479509558483859325511620571267086991,14799.0342583301271374765219454514414721,3036.761858323752854678876461619250883702,0.2466447484473224395874496146363641705305,1468.042674695743478409378524892071173495,21436.1729486998902979143649744391056507,0.1977223971870596980598686093250898920014,8307.286543789354990059850470704189211107,46879.7974487064415557573415468213309206,0.1610846666043130485815791132063853845668,14801.1684233051010630179355979927623967
1999,4948.059995808928728805910785774399007833,0.3216788984255244584793942149251958801907,3119.705518038633870074629517129809604746,38824.7468311868301974108807037840209156,0.2155244066251121249068821529260992674843,16400.6538253970179341121720540473325281,29263.9087497891106958938964686148360884,0.2168748666252414112718494284693648666621,12439.3483618057470923006470008210690962,2182.850275214218862617002839811842681061,0.5568205347699088321735411925112843141633,2382.293480832151074643283010059759746225,43354.0468056373071482265099370801305102,0.2086710142570510957559534332413537510524,17731.5965213968059499599198010375169979,1105.667761407649883669586493366831403078,0.3957724116221763262267591456159760744509,857.681880914989362082566157614024344592,11220.3800405847794840363056877649097509,0.2753600415433835552919973811923805184614,6055.702855651634020125817871967120091656,43772.8068269957589262167914895584199239,0.2075815445433162664052152218672908643293,17809.3966262822370495647934468675671009
2000,6718.837450175878066974367483506269026057,0.2216084722773015043703143727512907602237,2918.344553513472556378407484531005715762,31601.3915827855955044768540244208994575,0.1729345665730706888907683738696465440251,10711.3469946908260967893672975408123069,22255.6786209378815473422106675289586535,0.1672864196588465257869405619702662316892,7297.222675406281001315871493688785519154,2614.823744281365846183182560620773518402,0.3627251327366489344906165780351587827116,1858.98608786570360173332966085222366662,38299.9737456864555549193897902101003815,0.164191609921456243830125612175646805063,12325.5273245373811513812660203079008588,2412.293260308282196144832861689416379779,0.2414617540109826142398920977738716801834,1141.654061172902984794339277455853061699,11037.4334074339439817809954180880199318,0.228514134746145195153076386637542928354,4943.530708039210958960958664528204741976,38320.2290329614735714512215079271684835,0.1641210518219824104010685137384345401243,12326.7463380998536288723546395119673062
2001,8719.278036793485951942367469412175483922,0.1931995812569610380359006087048009038302,3301.739296520176857217361113667546914682,19350.1908843938133301858366347125415628,0.1533463906667913364234138759842021873068,5815.87258443706697464713597241390351958,15648.9804675232547836526340712403751374,0.1601325910271194575736472999758791202,4911.587106826672726113774952556678873034,2028.128969772549547992734578331333807117,0.3701726039685121396509296007931558400534,1471.485252572373803773607282787646765155,28011.706303945990918475809816087210827,0.1456961058837367884144317130289164874385,7999.145194181950653519845622401665986953,4374.342185336188465521419024625798209155,0.1949650088351235312926603282044752392028,1671.573579111370177149791405214644635117,6018.017298555306484961416429927209893049,0.1812932167075304985606255098519099037888,2138.410399943042714390526408702838202709,28069.4689211872992821282041041247170468,0.1457398189428941024285055314467465120661,8018.045064058178888938185287592378064143
2002,12007.30316190428264884817279693952786,0.2729598360953566559538697444895524772505,6423.922545920475403498693242023411282735,34279.5533415252029696779161963236444383,0.1916235948387140208166316768083277277278,12874.7916319062812650160023124895761847,26049.4256432563081553932787706664005527,0.195146027431051308977497580599888032767,9963.546185038372725666628232002828827491,4672.97727838634455281150102645559724195,0.4587126504451799605646363602339977436024,4201.365433963859201323618273595924970126,45961.798890096454443204622521482164397,0.193083441727033580763202881256461130434,17393.9461426245279235102848169767161144,2426.342232708574291818485492388135445637,0.2697245398325790280030953852507254076396,1282.710322699598256641940751393040678007,13138.1113490782586185028237037530390579,0.2322570287993391418352205326636015324977,5980.78066370471533302301124068066245063,46286.8565034294856185260889932631722984,0.1922961702365090601881448487250312174195,17445.5390662768320451964609466715211719
2003,11275.1394790441229772592121251278612184,0.1961251426259117783702074294510116947085,4334.223143370971401926891134259295594955,62812.7491854719377372398063706022358113,0.4588768259186291373800993680913589518496,56493.697347966548211722427491999378533,50818.9867814979290035888968843533288633,0.514855473157295023129065586212923515921,51282.2896301343776702349674698407797672,4903.468147937549872909990102137253486019,0.2338716824538765142682396949294489303135,2247.693397409611355073260417977247532031,73946.1511749831215345143687930205839682,0.3998029433431650411756509080970229030203,57945.2222217675121960362403822401474549,3698.694402466126247465465529806367909356,0.2493086882327210865182663678854868820712,1807.348633318974635308293840747916903135,14666.7393326144555905346659794331467705,0.2475161056623423647639250602809901798991,7115.298236651927361712910034375989227421,74087.8886645160607144990184957300970295,0.3990370994912720606300396553341822315814,57945.0797522367343631999422369065260995
2004,27176.7548662854683845853539601510574721,0.4067392073174517998487151002548587357208,21665.5493942763582977301543610731095692,61964.5938648254539370129261475872428289,0.4311899660337484452601792099844282754481,52368.2818027834453749768775008688842018,52971.4544836693523884267546766241711891,0.4425686655211420769333802344369142632998,45949.2716062408682556936244155268344861,6439.978651425089541727024335725770643201,0.555262664375460509666317018415516317941,7008.724220842305352881017453191641998953,88434.5138398466273962906514797006226745,0.3915965215217550054082811684729254902708,67876.070084216823789166856675272358644,11680.284227091913316543334531631772801,0.5136858275370807895354952631195356201257,11759.9930793615622805445291731589363333,18049.6313689245670749011665637565856683,0.4302905023511025076726569188943610957133,15222.5065000140692058571883024317338859,89141.3487311109223215982801077383003016,0.3888288855141195889183648717524189327277,67935.0333094729430736762073021970572231
2005,16667.1668490802830875363440333476979345,0.2968235366216131166922378872603657977024,9696.526522828774310603357028442565834499,38512.1151812552748238871088047108631447,0.1841760357418512324827217336308238209857,13902.2970561496393871540452587819722118,28926.9098422823760328877860566300537603,0.208288592964383563236607525386316805213,11809.2848857188861325610615922891040287,6720.921485672097499642926493450710860737,0.4645109246152494794418828551917580691595,6119.005249009042743373228789970091578086,54833.3137371663251642202298879439347554,0.1784456935224789255578360866951297579722,19178.1466480100585688715054812600166254,5211.825807548274628858713829271648960841,0.4084557486971678630563761090669605116423,4172.448416110649960200404964073729417489,14319.6248948328097500340264587061474973,0.2030960333190526898706525444731882745126,5700.187668924309370257168775261982315032,55179.2820303355579114234528380585610788,0.1782424930471319569231699444977213328644,19277.1738755301252642710922323139033851
2006,11398.9194278407399722018347475184351766,0.203840342689787338819139084203387364649,4554.176899230088867821050443838542052276,38892.3179739345865430992801626742117586,0.2259819567525852554125291087314771689017,17226.3657520512206805570336981790233243,31446.459527964729440098314571432831249,0.2441907497843092374754051250240609231723,15050.7116791834591456287598766390993318,5203.96651757982057839537399750902973944,0.2853652664804083953356216330416343475869,2910.661332406805224166712991361427805604,49951.8543426232586787213434348122519762,0.1958986471641059691182166014800651627122,19179.5813505544018131997821808739321175,3422.121223716561111061008028273440249266,0.2242980810179606458718854476604283288976,1504.447438041301311017694872804840216146,10218.6901325142153857464183129773456975,0.1815249860114161093974584473986138289082,3635.697263384892003214224665437373817067,50291.2374017753265153011149101926469351,0.1946904392331652915756466383792601072176,19190.7972746888163129899549476454555142
2007,13645.4932605693913524180727916496610006,0.2085044396680991488356728232561742132536,5576.486015528094626779935520348708766139,43595.0112838606047977183386791831924811,0.2039705226482381273931300358370652444154,17428.5105833927769797506327184999458629,33869.9635670922126113407241744424781439,0.2209987024970117512338841454343834377184,14671.0272838189400639204617679831526903,2392.357509660097205013876172670212261142,0.3322064685209264132453674504088177243714,1557.723013858450019855483860599519287941,57227.126501689913682203780065378178099,0.1829397208003142910815611993501804055214,20519.4645070699022448553776966818805585,7164.340773636512944114025120396487890187,0.2245673146706796928322694515857824554631,3153.398467085574723444551481193929245221,13813.8426940411733896677860033236751867,0.2043147882261010509524499436623606959576,5531.84979545852328818366378686785138387,57240.504544429996150136411470832853481,0.1828996707906840545477707090316341485978,20519.7680966550456689619997217363916556
