"SURVEY_YEAR","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE","BIOMASS_FEMALE_MATURE","CV_BIOMASS_FEMALE_MATURE","CI_BIOMASS_FEMALE_MATURE","BIOMASS_FEMALE_TOTAL","CV_BIOMASS_FEMALE_TOTAL","CI_BIOMASS_FEMALE_TOTAL"
1985,1601.800209528475376074188543952969500932,0.3572586561731082194819553307532849194623,1121.623701015334726092406754552549666339,5284.194671019002175551503740021020628923,0.2585026409030859903613698110595831954181,2677.317423908674431359139962661025103373,6885.994880547477551625692283973990129855,0.2578991561529689969012590307204340646452,3480.748847175043655754019617453014311341
1986,1847.315559461914893126709254605413645289,0.6492316503933796188355479050417306178539,2350.698029754983681393690955795514733972,2394.930238499011473388246940820573440433,0.4395187614589216493521492336154028007704,2063.128873522986500981630921529925470239,4242.245797960926366514956195425987085717,0.4461125507073161827382800118480368981197,3709.337423565255820927727531526022545849
1987,7063.850284486275594219761134925375545493,0.4703591665939452712673193421705913349266,6512.191596200520888694414540626434815595,13693.4921991358145987894269335107384432,0.347779526797472976060491667367160436418,9334.139824951868727493790610698205628902,20757.3424836220901930091880684361139887,0.3345683105592530613804084700334679296069,13611.7080526326953402746492178716702325
1988,1185.399971184706030088711273085661428883,0.4219424327459474627112412969941502710628,980.334273332555733314055798483793678601,13559.7636787782897690884494503967726066,0.5035656287768581514629480822465325350617,13383.3326090204017039699684394044165491,14745.1636499629957991771607234824340355,0.4839154662547112230767800058987207274954,13985.4089756407708188218525110764774617
1989,1222.747282180083437600641576015636285187,0.6460971840946924073502154668476754903164,1548.426608716940740352783932287788320021,3593.206883298880623974723758454791163292,0.4327872936369314203497057230488326693219,3047.984793701011005181331177451589897104,4815.954165478964061575365334470427448473,0.4730790064290363013631389500479710928396,4465.520550760631309908535847881502653857
1990,2843.71118920083461568301611093494967931,0.6582992292147063852433476641313033875652,3669.145252561885187389226516634777378946,11911.7927262245331710994948261714437577,0.4599586805147400764853483258303159244197,10738.7076312418569295403568938082779194,14755.503915425367786782510937106393437,0.4200766566428165648440016699157165416612,12148.9477936688802075194325295737731744
1991,1826.23413738754477705360216285026894982,0.348512098183778285090937875808173095459,1247.470794351720268636468547368503922151,13335.8228067419350645180109456811878135,0.4555968802520250629269141190785898343204,11908.4881620370431187123015990896772154,15162.0569441294798415716131085314567633,0.4267037950425164851387945046282813888792,12680.6261878731472014859565311354789527
1992,1006.549927254179906307843194468109963432,0.2741889395410090380698690869513535185196,540.930320011850624287945119302705187658,5956.308400953044456107820225575384178572,0.3109776747040414897946216627026744449507,3630.466715243109761385926014110052919911,6962.858328207224362415663420043494142015,0.2875651748494756893522719137882226755699,3924.460122301955381700232029310807053532
1993,949.438686107455964325353915526599517743,0.3662233581242182561267289108084141289453,681.504982960263456360565298893819439481,11286.5702822859376496260302177929969323,0.246718200828891187572179268014132458167,5457.820534605857451572491713477091860075,12236.00896839339361395138413331959645,0.2469355470874865873923391484833297307491,5922.150914804125461140604741289117210571
1994,574.793162099209683290883104788333266812,0.5283663821508301906111493410078483774281,595.254711745054410937510481859571567756,3590.468006854931071419432321620213423901,0.2492873572275255480554227188396141036113,1754.31423005213982648305761977029941858,4165.261168954140754710315426408546690708,0.2396027248276329337589969980175102662231,1956.095534372281607002226283731977831874
1995,1597.790215665826157712807241233011693254,0.4091635563929944761419462400287295225638,1281.36475294304777162949907826303384583,1723.171075786605470453563519228791574142,0.3230322761901583478368357672248646286562,1091.014154757726399683079604942655949434,3320.961291452431628166370760461803267396,0.2844891501039756201691736419584954868531,1851.76381245366695636683641263595120423
1996,5350.532813825625047531710864231580841187,0.3404407506379496109827060949173564738812,3570.217238605481915560255514978658570877,7964.470424641973842331365058011609469789,0.3077105474530688356054820610202953324015,4803.473046899100487713016313670771097173,13315.0032384675988898630759222431903109,0.2791929405083086715089343652536020932097,7286.211617769826406725095413763220720754
1997,2637.830361183862416269028364660813305326,0.5635330347165880468609917833947407246013,2913.548915070771230470048994404033223145,13332.7012393759402022519616611942117302,0.4322891717425839924843173199659691951833,11296.6214566878505980543899024511984728,15970.5316005598026185209900258550250355,0.4499656219025874688654127725105863606649,14084.9327601712017642625866734170603108
1998,2150.691093910525861131012470456634411188,0.2838610438795729549421001470022161305265,1196.574941200687378905016341271070010143,33071.6111666959950526715137651388551196,0.2635019775577959367296178638110626317253,17080.2924891558879051222499420242741881,35222.3022606065209138025262355954895308,0.2567922806723507380065915346076245412817,17727.8380429428054707648091054292137921
1999,1162.711764489291701217485210719617016438,0.4754381523338415078502064254456450499049,1083.483164690994656981390855010729636957,10201.1672491513793053849351687570530169,0.4515183302027421590484377158950484373311,9027.787444813233493179412318187989002354,11363.8790136406710066024203794766700334,0.4112693910662581321394018813004279400388,9160.286580097632555836679248095137728068
2000,2615.242104574807634956382847290320808509,0.3175399353625228993147568713032890263506,1627.669865334304227635997196348321003892,23474.5203619471492076757293327023381032,0.3723380074503591372208421732841310946274,17131.2940293437584279065512241548436867,26089.7624665219568426321121799926589117,0.3475658591906192249153444062578000949853,17773.1049872015110250498661382081018008
2001,1692.123208537040565485971090295405020444,0.4526364634775654530120305459367909480212,1501.196663165813384065054393062198729429,21812.7783260130459655816869084537550898,0.3087759703206271374024946713720253784979,13201.1131142867094213179565886137530618,23504.9015345500865310676579987491601102,0.2956467245066500476795412348576086662092,13620.3284111404881448184251534536258059
2002,5065.71483241539477704889255183769188092,0.4621880804911664805412840280116988965175,4588.973508831016704214630964949648874706,8551.759550043407600603682825569582688793,0.2907483687613989777684603618468730521,4873.363872861078694375709947052067096681,13617.4743824588023776525753774072745697,0.2941141549090928541639370636884164777266,7849.98026118645983786007955140084813305
2003,5642.086629479615187231085240600308184495,0.2420098438187858232523688765073854169163,2676.263387864345922326046365255956413525,34144.9741366177037653159288811834312439,0.2308188989394176208371413714916389444456,15447.3584556768207868408917740857339029,39787.0607660973189525470141217837394284,0.2207227432730841547235866067417761507718,17212.542030169159104699543573898503489
2004,6042.216686055105160374622442413074446697,0.4745356582020544753119353540876983620207,5619.804653348527520568526082485056693508,32384.4181465993204946538274576512238983,0.2812429051254465224596552536444987948333,17851.4601670797699544129277199824800198,38426.634832654425655028449900064298345,0.2582949826757491386207485262463731866326,19453.7976776401140190905343711197738269
2005,8454.578884420608216397044615185607570146,0.4461050762762406599429703035784804097237,7392.39589391118022603198585682756672757,40897.3810622799934318859397289513922619,0.2134025020245926683607577668943613358414,17106.1027520897385383045778370097940967,49351.9599467006016482829843441369998313,0.205569670555044746876719859574760770227,19884.721649078452516805865403442043175
2006,6415.136407894099596718735824932514456741,0.3089300988424534113908873346068051242362,3884.384300173949598272519415346160067872,33277.6563026778535848758228131358564485,0.2085146375591000980146521696421581387368,13600.2017478275843106806676482174159881,39692.7927105719531815945586380683709053,0.2092202906314861170896444422105019019722,16276.8937486871474052952096116219873383
2007,2228.233382038518906816156317875168233635,0.2672633213671392296370105514070732690829,1167.229106750906472568533140990646148808,30349.1443000441930274003828085100400848,0.2525728771254791887876031504169435661153,15024.1265605506581717929673750182928392,32577.3776820827119342165391263852083184,0.244938750238237714753384975138325713714,15639.7458639572578640522088063914097074
2008,1674.596337682007649106499937759257453678,0.4300280538562706845404368527162413416252,1411.441872012934788349622928904599442191,37911.5994456840648155668741930659451256,0.3605942194218078855090857112772239892399,26794.5790739314321478776292441030484313,39586.1957833660724646733741308252025793,0.3546439963741786210510221687551432684887,27516.4530807726607443231574811705721635
2009,760.270406529939638261539301534300292393,0.3265460886813867794311932156662665661031,486.596122081416909203331902309704883918,35992.5047243142824136900406067426577292,0.3110980236348909163273012050528249540909,21946.5062873911492859986142535827526271,36752.7751308442220519515799082769580215,0.3070910072470848214951126797509031658511,22121.4355987508611137313531880709987745
2010,535.403037797150440473770089420333008894,0.4671795671131711353460301591131100093389,490.253544481133110688439909463170773254,37933.3405545935613194330396232540157949,0.2798631332863325827391460087817037247704,20807.6413455070834513928354771999133641,38468.7435923907117599068097126743488038,0.2780461311470778681379190460197604043611,20964.3272388682313156750434278003573637
2011,3514.812707383673979848625041824453981578,0.7202452065481831726685227547526705413119,4961.792928639157009127385166308134484544,33580.9996322060612034913066035272591815,0.2820512662150567116864264069960307011807,18564.264395380903651072532059550529345,37095.812339589735183339931645351713163,0.2666755697281743927833802226704883173899,19389.3919047714875842564095677207733052
2012,2881.221208336207197936324142412822484258,0.5469886751377107722302874233427448416014,3088.950928191932409490190683355492753768,24343.8733368634508119927427176004371076,0.3517844194137940053258155367625962277237,16785.0388822592403916965177202717652985,27225.0945451996580099290668600132595919,0.3513410869400182204836781022486267080749,18747.9768467282093634744804771019819016
2013,529.391316877784459330147926767472158092,0.2717640451609442476746761585611849735221,281.984270465660486551156199740925417904,15420.6214755680023730562266777535052654,0.4124483921126828670750802289835785992083,12466.0126446336062225169318794352818253,15950.0127924457868323863746045209774235,0.4013451279486574588127503098851860440824,12546.8614529350800187201729430441201497
2014,1560.058976333713217699165789530169430432,0.622191349467584268771291607758704658947,1902.484191478818628105388760736606090178,49098.1878960395420609092451371425444257,0.2300473057328369128103503863393362683329,22138.0154500230232830503985843311505545,50658.2468723732552786084109266727138562,0.2267598354472489946512963944833756323717,22515.0212206579318033182316662241796153
2015,838.410568251119165426022815314318643712,0.6494417049508909632861993615186254618698,1067.21762623195024060694245730913744126,24980.3777563543066945968833861492724413,0.2935870867412492704967978155859738117386,14374.4760091205727223121492476887310506,25818.788324605425860022906201463591085,0.2957978970431172018988527704614965914294,14968.8008496145575769934957951278892255
2016,771.509442778439301062244417556577311952,0.5758260127045778712601210171886212357793,870.740204150117191002722771396282422212,32083.3435229427405682076628622748744209,0.2622293497678757301512208342143306562628,16489.8608483852980234242049597215392785,32854.8529657211798692699072798314517328,0.2577997424976810048865553702744670437051,16601.1463633496988570824924239770203833
2017,1192.666843773921048651969954175869114995,0.2909304963781714335634084963298500495086,680.086987470950429540466979063740452092,21499.713013817591763362679768000812592,0.2933278229016879047441499612476221345653,12360.6694622542345034335831393080147065,22692.379857591512812014649722176681707,0.286885859760547731048062024660746251152,12759.8408946978306004343445121653487214
2018,520.4366033135339260496112507795093799,0.3263568900471347190681051466089936585317,332.902219795234549805767493760798497772,9991.491959376676753855868429797682412942,0.2291786464084769505053560103461452343665,4488.079741588210780026931781226930662459,10511.9285626902106799054796805771917929,0.2268983926989415670840168249867424871078,4674.873802279387487383676503938801811519
2019,350.868873579437779592114361277579018883,0.2698532004560004313977184031906696506227,185.578853412574069610560530894732909746,12479.8287057525507022658823959488108024,0.1835250380532781518534204154251201180464,4489.107634718394594435263339885662657131,12830.6975793319884818579967572263898213,0.1820938164861196924459231499685963196906,4579.3257531835673783357291226326998912
2021,358.432910580349081329869625052082942335,0.4002301473077469926819170141931124526064,281.173086938974532144943256380872201744,8779.018040437152717202995058340456379486,0.2673479239539462245816027218803939300374,4600.222405031623256126184898543342040795,9137.450951017501798532864683392539321823,0.2612313446234812566098710217846970820346,4678.497652796202744469036612827830017225
2022,946.174751729676576654794796775851026589,0.3461266541085456804326380185837789184324,641.892749995626622500182303116855564883,6194.479819922020572858085307160533009615,0.2823623380006073024419707232780891444095,3428.212097115494753541063224874845987181,7140.65457165169714951288010393638403622,0.2603431979881262945513277988658173313607,3643.680859948180419916834637907969748565
2023,689.622779606375237757920168458951396001,0.3608272622273859468071761877968556698596,487.716011088616353192147897836304793396,14389.2261568081076329937494707926409366,0.4517308297835144078044224999282372910206,12740.1118606448498733382536867298405903,15078.8489364144828707516696392515923326,0.4327446315818334749813230239606860148855,12789.5702182269415795693658676306733749
